,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Cam Newton,39.00,21,12,204,1,0,0,14,54,3,0,1,27,0,0,0,0
Aaron Rodgers,39.00,46,28,369,4,1,0,4,32,0,0,0,0,0,0,0,0
Drew Brees,31.00,36,26,342,3,0,0,0,0,0,0,0,0,0,0,0,0
Christian Ponder,29.00,47,29,381,3,2,0,1,12,0,0,0,0,0,0,1,0
Philip Rivers,29.00,28,22,294,3,0,0,0,0,0,0,0,0,0,0,0,0
Shonn Greene,28.00,0,0,0,0,0,0,22,88,3,0,3,26,0,0,0,0
Percy Harvin,28.00,0,0,0,0,0,0,5,19,0,0,8,156,2,0,0,0
Eli Manning,28.00,40,23,347,3,1,0,0,0,0,0,0,0,0,0,1,0
Pierre Garcon,27.00,0,0,0,0,0,0,0,0,0,0,9,150,2,0,0,0
Chris Johnson,27.00,0,0,0,0,0,0,23,153,2,0,1,4,0,0,0,0
Ray Rice,27.00,0,0,0,0,0,0,29,204,1,0,2,10,0,0,0,0
Marshawn Lynch,26.00,0,0,0,0,0,0,22,148,2,0,0,0,0,0,0,0
Demaryius Thomas,26.00,0,0,0,0,0,0,0,0,0,0,4,144,2,0,0,0
Rob Gronkowski,24.00,0,0,0,0,0,0,1,2,1,0,5,64,2,0,0,0
Maurice Jones-Drew,24.00,0,0,0,0,0,0,20,97,0,0,6,91,1,0,0,0
LeSean McCoy,24.00,0,0,0,0,0,0,17,84,1,0,4,49,1,0,0,0
Dan Orlovsky,24.00,37,30,353,2,1,0,1,-1,0,0,0,0,0,0,0,0
Tom Brady,23.00,38,29,289,2,0,0,3,7,0,0,0,0,0,0,0,0
Alex Smith,23.00,23,17,274,2,0,0,2,10,0,0,0,0,0,0,0,0
Tim Tebow,22.00,15,10,202,2,0,0,4,13,0,1,0,0,0,0,1,0
Arian Foster,21.00,0,0,0,0,0,0,31,111,1,0,3,41,0,0,0,0
Matt Moore,20.00,25,13,162,1,0,0,5,22,1,0,0,0,0,0,0,0
Hakeem Nicks,20.00,0,0,0,0,0,0,0,0,0,0,7,88,2,0,0,0
Carson Palmer,20.00,41,20,273,2,1,0,1,2,0,0,0,0,0,0,0,0
Matthew Stafford,20.00,44,31,408,1,1,0,0,0,0,0,0,0,0,0,0,0
Roy Helu,19.00,0,0,0,0,0,0,23,100,1,0,4,42,0,0,1,0
Ben Roethlisberger,19.00,23,15,176,2,0,0,0,0,0,0,0,0,0,0,0,0
Blaine Gabbert,18.00,33,19,195,2,1,0,6,19,0,0,0,0,0,0,0,0
