,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Cam Newton,43.00,35,21,254,4,0,0,5,95,0,0,0,0,0,0,0,0
Jared Goff,32.00,37,25,355,3,0,0,4,3,0,0,0,0,0,0,0,0
Case Keenum,32.00,29,21,304,4,2,0,3,-1,0,0,0,0,0,0,0,0
Mark Ingram,31.00,0,0,0,0,0,0,21,131,3,0,0,0,0,0,0,0
Kirk Cousins,29.00,45,26,327,1,1,0,4,5,2,0,0,0,0,0,0,0
Robert Woods,29.00,0,0,0,0,0,0,0,0,0,0,8,171,2,0,0,0
C.J. Beathard,28.00,25,19,288,2,1,0,5,15,1,0,0,0,0,0,0,0
Tom Brady,28.00,34,25,266,3,0,0,1,0,0,0,0,0,0,0,0,0
Matthew Stafford,26.00,26,17,249,3,1,0,4,17,0,0,0,0,0,0,0,0
DeMarco Murray,25.00,0,0,0,0,0,0,14,42,2,0,4,30,1,0,0,0
DeShone Kizer,24.00,37,21,232,1,1,0,7,57,1,0,0,0,0,0,0,0
Austin Ekeler,22.00,0,0,0,0,0,0,10,42,0,0,5,77,2,0,1,0
Adam Thielen,22.00,0,0,0,0,0,0,0,0,0,0,8,166,1,0,0,0
Russell Wilson,22.00,32,22,238,2,0,0,5,19,0,0,0,0,0,0,0,0
Devin Funchess,21.00,0,0,0,0,0,0,0,0,0,0,5,92,2,0,0,0
Eli Manning,21.00,37,28,273,2,0,0,0,0,0,0,0,0,0,0,1,0
Ben Roethlisberger,21.00,31,19,236,2,1,1,2,5,0,0,0,0,0,0,0,0
Andy Dalton,20.00,35,20,265,2,0,0,1,0,0,0,0,0,0,0,2,0
Alvin Kamara,19.00,0,0,0,0,0,0,12,106,1,0,5,32,0,0,0,0
Marcus Mariota,19.00,44,25,264,1,1,0,6,51,0,0,0,0,0,0,0,0
Philip Rivers,19.00,37,21,235,2,1,0,2,-1,0,0,0,0,0,0,0,0
Jacoby Brissett,18.00,24,14,222,2,1,0,4,7,0,0,0,0,0,0,0,0
Jay Cutler,18.00,37,22,213,2,1,0,1,-1,0,0,0,0,0,0,0,0
Matt Ryan,18.00,29,22,215,2,1,0,0,0,0,0,0,0,0,0,0,0
Blake Bortles,17.00,51,28,273,1,2,1,5,34,0,0,0,0,0,0,0,0
A.J. Green,17.00,0,0,0,0,0,0,0,0,0,0,5,115,1,0,0,0
Mitchell Trubisky,17.00,35,21,297,1,0,0,0,0,0,0,0,0,0,0,0,0
Christian McCaffrey,16.00,0,0,0,0,0,0,5,23,1,0,3,27,1,0,0,0
Chester Rogers,16.00,0,0,0,0,0,0,1,3,0,0,6,104,1,0,0,0
Drew Stanton,16.00,47,24,273,1,0,0,1,1,0,0,0,0,0,0,0,0
Davante Adams,15.00,0,0,0,0,0,0,0,0,0,0,5,90,1,0,0,0
Isaiah Crowell,15.00,0,0,0,0,0,0,16,90,1,0,1,5,0,0,0,0
Kenyan Drake,15.00,0,0,0,0,0,0,7,82,1,0,2,10,0,0,0,0
Marquise Goodwin,15.00,0,0,0,0,0,0,1,18,0,0,1,83,1,0,0,0
Brett Hundley,15.00,25,18,212,1,0,0,2,16,0,0,0,0,0,0,0,0
Brandon LaFell,15.00,0,0,0,0,0,0,0,0,0,0,6,95,1,0,0,0
Dak Prescott,15.00,30,20,176,0,0,0,6,42,1,0,0,0,0,0,2,0
JuJu Smith-Schuster,15.00,0,0,0,0,0,0,0,0,0,0,5,97,1,0,0,0
Golden Tate,15.00,0,0,0,0,0,0,0,0,0,0,6,97,1,0,0,0
Robby Anderson,14.00,0,0,0,0,0,0,0,0,0,0,4,85,1,0,0,0
Tevin Coleman,14.00,0,0,0,0,0,0,20,83,1,0,1,5,0,0,0,0
Jimmy Graham,14.00,0,0,0,0,0,0,0,0,0,0,6,27,2,0,0,0
Josh McCown,14.00,39,23,262,1,1,0,0,0,0,0,0,0,0,0,0,0
Sterling Shepard,14.00,0,0,0,0,0,0,0,0,0,0,11,142,0,0,0,0
Drew Brees,13.00,25,18,184,0,0,0,2,6,1,0,0,0,0,0,0,0
Stefon Diggs,13.00,0,0,0,0,0,0,0,0,0,0,4,78,1,0,0,0
Marqise Lee,13.00,0,0,0,0,0,0,0,0,0,0,6,55,1,1,0,0
Emmanuel Sanders,13.00,0,0,0,0,0,0,0,0,0,0,6,137,0,0,0,0
Cameron Artis-Payne,12.00,0,0,0,0,0,0,7,68,1,0,0,0,0,0,0,0
Garrett Celek,12.00,0,0,0,0,0,0,0,0,0,0,4,67,1,0,0,0
Jermaine Gresham,12.00,0,0,0,0,0,0,0,0,0,0,5,64,1,0,0,0
Todd Gurley,12.00,0,0,0,0,0,0,11,68,0,0,6,68,0,0,0,0
Donte Moncrief,12.00,0,0,0,0,0,0,0,0,0,0,1,60,1,0,0,0
Ty Montgomery,12.00,0,0,0,0,0,0,6,54,1,0,2,14,0,0,0,0
Latavius Murray,12.00,0,0,0,0,0,0,17,68,1,0,0,0,0,0,0,0
Brock Osweiler,12.00,33,18,221,1,1,0,1,-1,0,0,0,0,0,0,0,0
Ameer Abdullah,11.00,0,0,0,0,0,0,11,52,1,0,1,3,0,0,0,0
Le'Veon Bell,11.00,0,0,0,0,0,0,26,80,0,0,5,32,0,0,0,0
Josh Bellamy,11.00,0,0,0,0,0,0,0,0,0,0,2,57,1,0,0,0
Matt Breida,11.00,0,0,0,0,0,0,9,55,1,0,1,3,0,0,0,0
Rex Burkhead,11.00,0,0,0,0,0,0,10,36,0,0,3,27,1,0,0,0
Larry Fitzgerald,11.00,0,0,0,0,0,0,0,0,0,0,10,113,0,0,0,0
Ryan Fitzpatrick,11.00,34,17,187,1,1,0,3,9,0,0,0,0,0,0,0,0
Corey Grant,11.00,0,0,0,0,0,0,1,56,1,0,0,0,0,0,0,0
Maurice Harris,11.00,0,0,0,0,0,0,0,0,0,0,2,50,1,0,0,0
DeAndre Hopkins,11.00,0,0,0,0,0,0,0,0,0,0,7,111,0,0,0,0
Dion Lewis,11.00,0,0,0,0,0,0,14,55,1,0,0,0,0,0,0,0
Jonathan Stewart,11.00,0,0,0,0,0,0,17,110,0,0,0,0,0,0,0,0
Michael Thomas,11.00,0,0,0,0,0,0,0,0,0,0,9,117,0,0,0,0
Orleans Darkwa,10.00,0,0,0,0,0,0,14,70,0,1,2,18,0,0,0,0
Trey Edmunds,10.00,0,0,0,0,0,0,9,48,1,0,0,0,0,0,0,0
Bruce Ellington,10.00,0,0,0,0,0,0,0,0,0,0,4,41,1,0,0,0
Austin Hooper,10.00,0,0,0,0,0,0,0,0,0,0,6,49,1,0,0,0
Jarvis Landry,10.00,0,0,0,0,0,0,0,0,0,0,5,42,1,0,0,0
Theo Riddick,10.00,0,0,0,0,0,0,4,35,0,0,3,12,1,0,0,0
Demaryius Thomas,10.00,0,0,0,0,0,0,0,0,0,0,5,44,1,0,0,0
Sammy Watkins,10.00,0,0,0,0,0,0,0,0,0,0,2,41,1,0,0,0
Doug Baldwin,9.00,0,0,0,0,0,0,0,0,0,0,5,95,0,0,0,0
Kenny Britt,9.00,0,0,0,0,0,0,0,0,0,0,2,38,1,0,0,0
Ed Dickson,9.00,0,0,0,0,0,0,0,0,0,0,3,33,1,0,0,0
Eric Ebron,9.00,0,0,0,0,0,0,0,0,0,0,2,39,1,0,0,0
Evan Engram,9.00,0,0,0,0,0,0,0,0,0,0,6,31,1,0,0,0
Carlos Hyde,9.00,0,0,0,0,0,0,17,98,0,0,2,6,0,0,0,0
Roger Lewis,9.00,0,0,0,0,0,0,0,0,0,0,3,33,1,0,0,0
Joe Mixon,9.00,0,0,0,0,0,0,9,37,1,0,1,3,0,0,0,0
Nathan Peterman,9.00,10,7,79,1,0,0,0,0,0,0,0,0,0,0,0,0
Charles Sims,9.00,0,0,0,0,0,0,3,20,0,0,3,10,1,0,0,0
Andre Ellington,8.00,0,0,0,0,0,0,2,4,1,0,3,26,0,0,0,0
Dontrelle Inman,8.00,0,0,0,0,0,0,0,0,0,0,6,88,0,0,0,0
DeSean Jackson,8.00,0,0,0,0,0,0,0,0,0,0,6,82,0,0,0,0
Duke Johnson,8.00,0,0,0,0,0,0,10,54,0,0,6,34,0,0,0,0
Tom Savage,8.00,36,18,221,1,2,0,2,0,0,0,0,0,0,0,2,0
Dwayne Allen,7.00,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0
Brandin Cooks,7.00,0,0,0,0,0,0,0,0,0,0,6,74,0,0,0,0
Jamison Crowder,7.00,0,0,0,0,0,0,1,5,0,0,4,76,0,0,0,0
Vernon Davis,7.00,0,0,0,0,0,0,0,0,0,0,7,76,0,0,0,0
Rob Gronkowski,7.00,0,0,0,0,0,0,0,0,0,0,4,74,0,0,0,0
Allen Hurns,7.00,0,0,0,0,0,0,0,0,0,0,7,70,0,0,0,0
Vance McDonald,7.00,0,0,0,0,0,0,0,0,0,0,2,16,1,0,0,0
Lamar Miller,7.00,0,0,0,0,0,0,11,60,0,0,1,14,0,0,0,0
James White,7.00,0,0,0,0,0,0,2,7,0,0,3,11,1,0,0,0
Martavis Bryant,6.00,0,0,0,0,0,0,1,-9,0,0,3,42,0,1,0,0
Keelan Cole,6.00,0,0,0,0,0,0,0,0,0,0,3,61,0,0,0,0
Seth Devalve,6.00,0,0,0,0,0,0,0,0,0,0,4,70,0,0,1,0
Taylor Gabriel,6.00,0,0,0,0,0,0,1,15,0,0,3,58,0,0,0,0
Chris Godwin,6.00,0,0,0,0,0,0,0,0,0,0,5,68,0,0,0,0
Kenny Golladay,6.00,0,0,0,0,0,0,0,0,0,0,2,64,0,0,0,0
Justin Hardy,6.00,0,0,0,0,0,0,0,0,0,0,2,7,1,0,0,0
David Morgan,6.00,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
Nick O'Leary,6.00,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0
DeVante Parker,6.00,0,0,0,0,0,0,0,0,0,0,6,66,0,0,0,0
Austin Seferian-Jenkins,6.00,0,0,0,0,0,0,0,0,0,0,6,67,0,0,0,0
Kenny Stills,6.00,0,0,0,0,0,0,0,0,0,0,5,67,0,0,0,0
Julius Thomas,6.00,0,0,0,0,0,0,0,0,0,0,2,8,1,0,0,0
Chris Thompson,6.00,0,0,0,0,0,0,9,26,0,0,3,41,0,0,0,0
Delanie Walker,6.00,0,0,0,0,0,0,0,0,0,0,6,63,0,0,0,0
Jamaal Williams,6.00,0,0,0,0,0,0,20,67,0,0,1,7,0,0,0,0
Jarius Wright,6.00,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0
C.J. Anderson,5.00,0,0,0,0,0,0,10,54,0,0,1,1,0,0,0,0
Randall Cobb,5.00,0,0,0,0,0,0,4,8,0,0,3,52,0,0,0,0
Frank Gore,5.00,0,0,0,0,0,0,17,54,0,0,1,7,0,0,0,0
Derrick Henry,5.00,0,0,0,0,0,0,11,52,0,0,0,0,0,0,0,0
Jordan Howard,5.00,0,0,0,0,0,0,15,54,0,0,0,0,0,0,0,0
Julio Jones,5.00,0,0,0,0,0,0,0,0,0,0,6,57,0,0,0,0
Doug Martin,5.00,0,0,0,0,0,0,20,51,0,0,0,0,0,0,0,0
Rishard Matthews,5.00,0,0,0,0,0,0,0,0,0,0,5,50,0,0,0,0
LeSean McCoy,5.00,0,0,0,0,0,0,8,49,0,0,3,11,0,0,0,0
Elijah McGuire,5.00,0,0,0,0,0,0,8,22,0,0,4,36,0,0,0,0
Alfred Morris,5.00,0,0,0,0,0,0,11,53,0,0,0,0,0,0,0,0
Samaje Perine,5.00,0,0,0,0,0,0,9,35,0,0,1,25,0,0,0,0
Jason Witten,5.00,0,0,0,0,0,0,0,0,0,0,7,59,0,0,0,0
Keenan Allen,4.00,0,0,0,0,0,0,1,6,0,0,4,48,0,0,0,0
Kelvin Benjamin,4.00,0,0,0,0,0,0,0,0,0,0,3,42,0,0,0,0
Giovani Bernard,4.00,0,0,0,0,0,0,2,10,0,0,5,38,0,0,0,0
Kendrick Bourne,4.00,0,0,0,0,0,0,0,0,0,0,3,42,0,0,0,0
Antonio Brown,4.00,0,0,0,0,0,0,0,0,0,0,3,47,0,0,0,0
Leonard Fournette,4.00,0,0,0,0,0,0,17,33,0,0,2,13,0,0,0,0
Cooper Kupp,4.00,0,0,0,0,0,0,0,0,0,0,6,47,0,0,0,0
Jerick McKinnon,4.00,0,0,0,0,0,0,10,32,0,0,2,15,0,0,0,0
J.D. McKissic,4.00,0,0,0,0,0,0,5,26,0,0,4,20,0,0,0,0
Louis Murphy,4.00,0,0,0,0,0,0,0,0,0,0,2,48,0,0,0,0
Paul Richardson,4.00,0,0,0,0,0,0,0,0,0,0,1,43,0,0,0,0
Curtis Samuel,4.00,0,0,0,0,0,0,0,0,0,0,5,45,0,0,0,0
Russell Shepard,4.00,0,0,0,0,0,0,0,0,0,0,3,40,0,0,0,0
Tyrell Williams,4.00,0,0,0,0,0,0,0,0,0,0,2,49,0,0,0,0
Kendall Wright,4.00,0,0,0,0,0,0,0,0,0,0,5,46,0,0,0,0
T.J. Yeldon,4.00,0,0,0,0,0,0,3,11,0,0,6,39,0,0,0,0
