,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Darren McFadden,43.00,0,0,0,0,0,0,16,165,3,0,2,31,1,0,0,0
Kenny Britt,40.00,0,0,0,0,0,0,0,0,0,0,7,225,3,0,0,0
Ryan Fitzpatrick,37.00,43,29,382,4,2,0,4,20,0,0,0,0,0,0,0,0
Carson Palmer,34.00,50,36,412,3,0,0,0,0,0,0,0,0,0,0,0,0
Roddy White,33.00,0,0,0,0,0,0,0,0,0,0,11,201,2,1,1,0
Eli Manning,30.00,35,25,306,4,3,0,1,-1,0,0,0,0,0,0,0,0
Matt Ryan,29.00,33,24,299,3,1,1,1,5,0,0,0,0,0,0,0,0
Lee Evans,28.00,0,0,0,0,0,0,0,0,0,0,6,105,3,0,0,0
Joe Flacco,27.00,31,16,250,3,0,0,2,-1,0,0,0,0,0,0,1,0
Michael Turner,26.00,0,0,0,0,0,0,23,121,2,0,2,23,0,0,0,0
Kerry Collins,24.00,31,17,276,3,2,0,0,0,0,0,0,0,0,0,1,0
David Gettis,24.00,0,0,0,0,0,0,0,0,0,0,8,125,2,0,0,0
Adrian Peterson,23.00,0,0,0,0,0,0,28,131,1,0,2,41,0,0,0,0
Ben Roethlisberger,23.00,27,19,302,2,0,0,5,1,0,0,0,0,0,0,1,0
Matt Moore,22.00,41,28,308,2,1,0,1,3,0,0,0,0,0,0,0,0
Hakeem Nicks,22.00,0,0,0,0,0,0,0,0,0,0,9,108,2,0,0,0
Jason Campbell,21.00,20,12,204,2,0,0,1,15,0,0,0,0,0,0,0,0
Stevie Johnson,21.00,0,0,0,0,0,0,0,0,0,0,8,158,1,0,0,0
Dwayne Bowe,20.00,0,0,0,0,0,0,0,0,0,0,3,81,2,0,0,0
Jon Kitna,20.00,33,16,187,2,0,1,0,0,0,0,0,0,0,0,1,0
Knowshon Moreno,20.00,0,0,0,0,0,0,14,53,0,0,3,37,2,0,0,0
Aaron Rodgers,20.00,34,21,295,2,2,0,3,14,0,0,0,0,0,0,0,0
Matt Cassel,19.00,18,13,193,2,0,0,0,0,0,0,0,0,0,0,0,0
Jordan Shipley,19.00,0,0,0,0,0,0,0,0,0,0,6,131,1,0,0,0
Hines Ward,19.00,0,0,0,0,0,0,0,0,0,0,7,131,1,0,0,0
Drew Brees,18.00,56,37,356,2,4,0,0,0,0,0,0,0,0,0,0,0
Josh Freeman,18.00,40,23,212,1,0,0,5,40,0,0,0,0,0,0,0,0
Thomas Jones,18.00,0,0,0,0,0,0,20,125,1,0,0,0,0,0,0,0
Kyle Orton,18.00,29,12,198,2,1,0,2,21,0,0,0,0,0,0,1,0
Dez Bryant,17.00,0,0,0,0,0,0,0,0,0,0,4,54,2,0,0,0
Marques Colston,17.00,0,0,0,0,0,0,0,0,0,0,10,112,1,0,0,0
Todd Heap,17.00,0,0,0,0,0,0,0,0,0,0,3,59,2,0,0,0
Maurice Jones-Drew,17.00,0,0,0,0,0,0,16,47,0,0,5,74,1,0,0,0
Todd Bouman,16.00,34,18,222,2,2,0,2,8,0,0,0,0,0,0,0,0
Sam Bradford,16.00,26,13,126,2,0,0,2,2,0,0,0,0,0,0,1,0
Percy Harvin,16.00,0,0,0,0,0,0,3,41,1,0,5,65,0,0,0,0
Chad Johnson,16.00,0,0,0,0,0,0,0,0,0,0,10,108,1,0,0,0
Philip Rivers,16.00,50,34,336,1,1,0,6,9,0,0,0,0,0,0,1,0
Steve Smith,16.00,0,0,0,0,0,0,0,0,0,0,9,101,1,0,0,0
Jason Witten,16.00,0,0,0,0,0,0,0,0,0,0,9,95,1,1,1,0
Anquan Boldin,15.00,0,0,0,0,0,0,0,0,0,0,6,92,1,0,0,0
Frank Gore,15.00,0,0,0,0,0,0,19,102,0,0,4,57,0,0,0,0
Brandon Jackson,15.00,0,0,0,0,0,0,13,58,1,0,3,46,0,0,0,0
Chad Henne,14.00,36,23,257,1,1,0,0,0,0,0,0,0,0,0,0,0
Steven Jackson,14.00,0,0,0,0,0,0,22,110,0,0,2,35,0,0,0,0
Johnny Knox,14.00,0,0,0,0,0,0,0,0,0,0,6,86,1,0,0,0
Terrell Owens,14.00,0,0,0,0,0,0,0,0,0,0,9,88,1,0,0,0
Mike Williams,14.00,0,0,0,0,0,0,0,0,0,0,11,87,1,0,0,0
Jamaal Charles,13.00,0,0,0,0,0,0,15,71,1,0,0,0,0,0,0,0
Vernon Davis,13.00,0,0,0,0,0,0,0,0,0,0,4,74,1,0,0,0
Matt Hasselbeck,13.00,38,20,192,1,0,0,2,11,0,0,0,0,0,0,1,0
Greg Jennings,13.00,0,0,0,0,0,0,0,0,0,0,6,74,1,0,0,0
Willis McGahee,13.00,0,0,0,0,0,0,11,64,1,0,1,10,0,0,0,0
Davone Bess,12.00,0,0,0,0,0,0,0,0,0,0,6,66,1,0,0,0
Ahmad Bradshaw,12.00,0,0,0,0,0,0,24,126,0,0,2,12,0,0,1,0
