,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Aaron Rodgers,48.00,27,18,315,6,0,0,0,0,0,0,0,0,0,0,0,0
Marshawn Lynch,40.00,0,0,0,0,0,0,21,140,4,0,1,23,0,0,0,0
Peyton Manning,39.00,44,31,340,5,2,0,0,0,0,0,0,0,0,0,0,0
Dez Bryant,27.00,0,0,0,0,0,0,0,0,0,0,6,158,2,0,0,0
Jordy Nelson,27.00,0,0,0,0,0,0,0,0,0,0,6,152,2,0,0,0
Tony Romo,27.00,27,20,246,3,0,0,0,0,0,0,0,0,0,0,0,0
Jordan Matthews,25.00,0,0,0,0,0,0,0,0,0,0,7,138,2,0,0,0
Mark Sanchez,25.00,37,20,332,2,0,0,2,-1,0,0,0,0,0,0,0,0
Drew Brees,24.00,47,28,292,3,2,0,2,7,0,0,0,0,0,0,1,0
Justin Forsett,23.00,0,0,0,0,0,0,20,112,2,0,0,0,0,0,0,0
Josh McCown,23.00,43,27,301,2,2,0,5,39,0,0,0,0,0,0,0,0
C.J. Anderson,22.00,0,0,0,0,0,0,13,90,0,0,4,73,1,0,0,0
Matthew Stafford,21.00,40,25,280,2,1,0,2,-1,0,0,0,0,0,0,0,0
Martavis Bryant,20.00,0,0,0,0,0,0,0,0,0,0,4,143,1,0,0,0
Michael Vick,20.00,18,10,132,2,0,0,8,39,0,0,0,0,0,0,0,0
Kelvin Benjamin,19.00,0,0,0,0,0,0,0,0,0,0,3,70,2,0,0,0
Jimmy Graham,19.00,0,0,0,0,0,0,0,0,0,0,10,76,2,0,0,0
Mike Evans,18.00,0,0,0,0,0,0,0,0,0,0,7,125,1,0,0,0
Denard Robinson,18.00,0,0,0,0,0,0,15,60,2,0,2,10,0,0,1,0
Emmanuel Sanders,18.00,0,0,0,0,0,0,1,5,0,0,5,67,2,0,0,0
Julius Thomas,18.00,0,0,0,0,0,0,0,0,0,0,6,63,2,0,0,0
Russell Wilson,18.00,17,10,172,0,2,0,14,107,1,0,0,0,0,0,0,0
Jamaal Charles,17.00,0,0,0,0,0,0,15,98,1,0,3,20,0,0,0,0
Calvin Johnson,17.00,0,0,0,0,0,0,0,0,0,0,7,113,1,0,0,0
Eddie Lacy,17.00,0,0,0,0,0,0,14,50,0,0,3,68,1,0,0,0
Brandon Marshall,17.00,0,0,0,0,0,0,0,0,0,0,8,112,1,0,0,0
Cam Newton,17.00,40,25,306,2,3,0,2,6,0,0,0,0,0,0,1,0
Kyle Orton,16.00,48,29,259,1,0,0,2,3,0,0,0,0,0,0,0,0
Matt Ryan,16.00,31,20,219,1,0,1,3,9,0,0,0,0,0,0,0,0
Anquan Boldin,15.00,0,0,0,0,0,0,0,0,0,0,6,95,1,0,0,0
Derek Carr,15.00,47,30,192,2,2,0,0,0,0,0,0,0,0,0,0,0
Brandin Cooks,15.00,0,0,0,0,0,0,0,0,0,0,5,90,1,0,0,0
Steven Jackson,15.00,0,0,0,0,0,0,16,81,1,0,2,14,0,0,0,0
Colin Kaepernick,15.00,32,14,210,1,0,0,4,24,0,0,0,0,0,0,1,0
Ben Roethlisberger,15.00,43,30,343,1,2,0,1,0,0,0,0,0,0,0,0,0
Alex Smith,15.00,29,17,177,0,0,0,4,25,1,0,0,0,0,0,0,0
Terrance West,15.00,0,0,0,0,0,0,26,94,1,0,0,0,0,0,0,0
Jared Cook,14.00,0,0,0,0,0,0,0,0,0,0,2,84,1,0,0,0
Frank Gore,14.00,0,0,0,0,0,0,23,81,1,0,1,2,0,0,0,0
Eli Manning,14.00,44,29,283,1,1,0,0,0,0,0,0,0,0,0,1,0
John Brown,13.00,0,0,0,0,0,0,0,0,0,0,5,73,1,0,0,0
Mark Ingram,13.00,0,0,0,0,0,0,27,120,0,0,3,19,0,0,0,0
DeMarco Murray,13.00,0,0,0,0,0,0,19,100,0,0,6,31,0,0,0,0
Preston Parker,13.00,0,0,0,0,0,0,0,0,0,0,7,79,1,0,0,0
Torrey Smith,13.00,0,0,0,0,0,0,0,0,0,0,5,75,1,0,0,0
Roddy White,13.00,0,0,0,0,0,0,0,0,0,0,6,72,1,0,0,0
Randall Cobb,12.00,0,0,0,0,0,0,0,0,0,0,4,72,1,0,1,0
Joe Flacco,12.00,27,16,169,1,0,0,3,-2,0,0,0,0,0,0,0,0
T.J. Graham,12.00,0,0,0,0,0,0,0,0,0,0,1,67,1,0,0,0
Mychal Rivera,12.00,0,0,0,0,0,0,0,0,0,0,6,64,1,0,0,0
Ryan Tannehill,12.00,38,27,207,1,1,0,2,0,0,0,0,0,0,0,0,0
