,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Todd Gurley,41.00,0,0,0,0,0,0,21,152,3,0,3,28,1,0,0,0
Cam Newton,38.00,31,20,242,4,0,0,14,58,0,0,0,0,0,0,0,0
Nick Foles,33.00,38,24,237,4,0,0,2,0,0,0,0,0,0,0,0,0
Eli Manning,33.00,57,37,434,3,1,0,0,0,0,0,0,0,0,0,0,0
Kareem Hunt,32.00,0,0,0,0,0,0,24,155,1,0,7,51,1,0,0,0
Blake Bortles,31.00,29,21,326,3,0,0,0,0,0,0,0,0,0,0,0,0
Jameis Winston,30.00,35,27,299,3,0,0,3,18,0,0,0,0,0,0,0,0
Brock Osweiler,28.00,17,12,194,2,0,1,4,15,1,0,0,0,0,0,0,0
Aaron Rodgers,27.00,45,26,290,3,3,0,6,43,0,0,0,0,0,0,0,0
Mark Ingram,26.00,0,0,0,0,0,0,12,74,2,0,5,77,0,0,0,0
Keelan Cole,24.00,0,0,0,0,0,0,0,0,0,0,7,186,1,0,0,0
Devonta Freeman,24.00,0,0,0,0,0,0,22,126,1,0,5,68,0,0,0,0
Tyrod Taylor,24.00,29,17,224,1,0,0,6,42,1,0,0,0,0,0,0,0
Joe Flacco,23.00,42,26,288,1,0,0,4,3,1,0,0,0,0,0,0,0
Case Keenum,23.00,23,20,236,2,0,0,1,20,0,0,0,0,0,0,0,0
Melvin Gordon,22.00,0,0,0,0,0,0,19,78,1,0,6,91,0,0,0,0
Ben Roethlisberger,22.00,30,22,281,2,1,0,3,10,0,0,0,0,0,0,0,0
Alex Smith,22.00,30,23,231,2,0,0,3,13,0,0,0,0,0,0,0,0
Le'Veon Bell,21.00,0,0,0,0,0,0,24,117,1,0,5,48,0,0,0,0
Drew Brees,21.00,36,26,281,2,1,0,1,-1,0,0,0,0,0,0,0,0
Derek Carr,21.00,38,21,171,2,0,0,4,47,0,0,0,0,0,0,1,0
Jimmy Garoppolo,21.00,43,31,381,1,0,0,0,0,0,0,1,-6,0,0,0,0
Marcus Mariota,21.00,33,23,241,2,0,0,2,4,0,0,0,0,0,0,0,0
LeSean McCoy,21.00,0,0,0,0,0,0,20,50,1,0,4,46,1,0,0,0
Matthew Stafford,21.00,33,25,237,2,0,0,1,-1,0,0,0,0,0,0,0,0
Kirk Cousins,19.00,26,18,196,2,0,0,2,0,0,0,0,0,0,0,0,0
Tavarres King,19.00,0,0,0,0,0,0,0,0,0,0,2,70,2,0,0,0
Christian McCaffrey,19.00,0,0,0,0,0,0,12,63,0,0,6,73,1,0,0,0
Sterling Shepard,19.00,0,0,0,0,0,0,0,0,0,0,11,139,1,0,0,0
Rob Gronkowski,18.00,0,0,0,0,0,0,0,0,0,0,9,168,0,1,0,0
Jaydon Mickens,18.00,0,0,0,0,0,0,0,0,0,0,4,61,2,0,0,0
Tom Brady,17.00,35,22,298,1,1,1,2,-2,0,0,0,0,0,0,0,0
Greg Olsen,17.00,0,0,0,0,0,0,0,0,0,0,9,116,1,0,0,0
Kenyan Drake,16.00,0,0,0,0,0,0,16,78,1,0,6,35,0,0,0,0
