,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Jamaal Charles,51.00,0,0,0,0,0,0,8,20,1,0,8,195,4,0,0,0
Alex Smith,41.00,20,17,287,5,0,0,4,17,0,0,0,0,0,0,1,0
Nick Foles,39.00,48,30,428,3,1,1,5,41,0,0,0,0,0,0,0,0
Ryan Fitzpatrick,38.00,58,36,402,4,2,0,3,22,0,0,0,0,0,0,0,0
Matt Flynn,33.00,39,26,299,4,1,0,3,-3,0,0,0,0,0,0,0,0
Matt Cassel,32.00,35,26,382,2,1,0,3,19,1,0,0,0,0,0,0,0
Ryan Tannehill,30.00,37,25,312,3,0,0,1,-1,0,0,0,0,0,0,0,0
Kirk Cousins,28.00,45,29,381,3,2,0,0,0,0,0,0,0,0,0,1,0
Jay Cutler,25.00,31,22,265,3,2,0,3,11,0,0,0,0,0,0,0,0
DeSean Jackson,25.00,0,0,0,0,0,0,0,0,0,0,10,195,1,0,0,0
E.J. Manuel,25.00,24,17,193,2,1,0,10,37,1,0,0,0,0,0,1,0
Matt Asiata,24.00,0,0,0,0,0,0,30,51,3,0,3,15,0,0,0,0
Tom Brady,24.00,55,34,364,2,1,0,0,0,0,0,0,0,0,0,0,0
Colin Kaepernick,24.00,29,19,203,2,0,0,4,42,0,0,0,0,0,0,0,0
Andy Dalton,23.00,44,25,230,2,0,0,4,20,0,0,0,0,0,0,0,0
Eddie Lacy,23.00,0,0,0,0,0,0,21,141,1,0,4,30,0,0,0,0
Drew Brees,22.00,56,39,393,1,2,0,2,8,1,0,0,0,0,0,1,0
Greg Jennings,22.00,0,0,0,0,0,0,0,0,0,0,11,163,1,0,0,0
Rashad Jennings,22.00,0,0,0,0,0,0,23,91,2,0,3,12,0,0,0,0
Tony Romo,22.00,48,29,358,2,2,0,0,0,0,0,0,0,0,0,0,0
DeAngelo Williams,22.00,0,0,0,0,0,0,15,81,0,0,3,87,1,0,0,0
Dez Bryant,21.00,0,0,0,0,0,0,0,0,0,0,11,153,1,0,0,0
Peyton Manning,21.00,41,27,289,2,1,0,0,0,0,0,0,0,0,0,0,0
DeMarco Murray,20.00,0,0,0,0,0,0,18,134,1,0,4,19,0,0,0,0
Zac Stacy,20.00,0,0,0,0,0,0,28,133,1,0,1,10,0,0,0,0
Julian Edelman,19.00,0,0,0,0,0,0,0,0,0,0,13,139,1,0,0,0
