,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Josh Allen,44.00,40,25,304,4,0,0,10,77,0,1,0,0,0,0,1,0
Kirk Cousins,40.00,54,34,460,4,2,1,2,0,0,0,0,0,0,0,0,0
Patrick Mahomes,36.00,41,36,336,2,0,1,5,33,1,0,0,0,0,0,0,0
Trevor Lawrence,35.00,42,27,318,4,1,0,3,21,0,0,0,0,0,0,1,0
Jalen Hurts,34.00,37,22,315,0,2,0,17,61,3,1,0,0,0,0,0,0
Joe Burrow,32.00,39,27,200,4,1,1,3,8,0,0,0,0,0,0,0,0
Zay Jones,28.00,0,0,0,0,0,0,0,0,0,0,6,109,3,0,0,0
Justin Fields,27.00,21,14,152,2,0,0,15,95,0,0,0,0,0,0,0,0
Jerick McKinnon,26.00,0,0,0,0,0,0,10,52,1,0,8,70,1,1,0,0
Dak Prescott,26.00,30,23,256,3,2,0,5,20,0,0,0,0,0,0,0,0
Derek Carr,25.00,38,20,231,3,1,0,0,0,0,0,0,0,0,0,0,0
Tom Brady,24.00,44,30,312,3,2,0,2,1,0,0,0,0,0,0,2,0
Dalvin Cook,23.00,0,0,0,0,0,0,17,95,0,0,4,95,1,0,1,0
Davis Mills,23.00,24,12,121,2,0,0,5,21,1,0,0,0,0,0,1,0
Rhamondre Stevenson,23.00,0,0,0,0,0,0,19,172,1,0,2,-4,0,0,0,0
Zach Wilson,22.00,35,18,317,2,1,0,3,7,0,0,0,0,0,0,0,0
Tyler Allgeier,21.00,0,0,0,0,0,0,17,139,1,1,1,-3,0,0,0,0
Derrick Henry,21.00,0,0,0,0,0,0,21,104,1,0,4,59,0,0,0,0
George Kittle,21.00,0,0,0,0,0,0,0,0,0,0,4,93,2,0,0,0
K.J. Osborn,21.00,0,0,0,0,0,0,0,0,0,0,10,157,1,0,0,0
Tua Tagovailoa,21.00,30,17,234,2,0,0,1,7,0,0,0,0,0,0,0,0
David Montgomery,20.00,0,0,0,0,0,0,12,53,1,0,3,38,1,0,0,0
Latavius Murray,20.00,0,0,0,0,0,0,24,130,1,0,1,12,0,0,0,0
Brock Purdy,20.00,26,17,217,2,0,0,4,-2,0,0,0,0,0,0,0,0
Christian McCaffrey,19.00,0,0,0,0,0,0,26,108,1,0,6,30,0,0,0,0
A.J. Brown,18.00,0,0,0,0,0,0,0,0,0,0,9,181,0,0,0,0
Andy Dalton,18.00,17,11,151,2,0,0,2,1,0,0,0,0,0,0,0,0
AJ Dillon,18.00,0,0,0,0,0,0,11,36,2,0,3,35,0,0,0,0
Justin Jefferson,18.00,0,0,0,0,0,0,0,0,0,0,12,123,1,0,0,0
Juwan Johnson,18.00,0,0,0,0,0,0,0,0,0,0,4,67,2,0,0,0
Saquon Barkley,17.00,0,0,0,0,0,0,18,87,1,0,5,33,0,0,0,0
Russell Gage,17.00,0,0,0,0,0,0,0,0,0,0,8,59,2,0,0,0
Aaron Jones,17.00,0,0,0,0,0,0,17,90,0,0,4,36,1,0,1,0
Jaylen Waddle,17.00,0,0,0,0,0,0,0,0,0,0,3,114,1,0,0,0
Noah Brown,16.00,0,0,0,0,0,0,0,0,0,0,6,49,2,0,0,0
Jahan Dotson,16.00,0,0,0,0,0,0,0,0,0,0,4,105,1,0,0,0
Jared Goff,16.00,38,23,252,1,0,0,0,0,0,0,0,0,0,0,0,0
Taylor Heinicke,16.00,29,17,249,1,0,0,3,33,0,0,0,0,0,0,2,0
Geno Smith,16.00,44,31,238,1,0,0,1,18,0,0,0,0,0,0,0,0
C.J. Uzomah,16.00,0,0,0,0,0,0,0,0,0,0,2,41,2,0,0,0
Sam Darnold,15.00,23,14,225,1,0,0,2,2,0,0,0,0,0,0,0,0
Dawson Knox,15.00,0,0,0,0,0,0,0,0,0,0,6,98,1,0,0,0
Raheem Mostert,15.00,0,0,0,0,0,0,17,136,0,0,1,20,0,0,0,0
Rashid Shaheed,15.00,0,0,0,0,0,0,0,0,0,0,3,95,1,0,0,0
James Conner,14.00,0,0,0,0,0,0,16,63,1,0,3,28,0,0,0,0
Chris Godwin,14.00,0,0,0,0,0,0,0,0,0,0,8,83,1,0,0,0
Najee Harris,14.00,0,0,0,0,0,0,24,86,1,0,0,0,0,0,0,0
Deshaun Watson,14.00,28,18,161,1,0,0,6,22,0,0,0,0,0,0,0,0
D.J. Moore,13.00,0,0,0,0,0,0,0,0,0,0,5,73,1,0,0,0
Aaron Rodgers,13.00,30,22,229,1,1,0,3,-3,0,0,0,0,0,0,0,0
Matt Ryan,13.00,33,19,182,1,0,0,3,0,0,0,0,0,0,0,0,0
Mitchell Trubisky,13.00,22,17,179,0,0,0,6,9,1,0,0,0,0,0,0,0
Ja'Marr Chase,12.00,0,0,0,0,0,0,0,0,0,0,7,60,1,0,0,0
J.K. Dobbins,12.00,0,0,0,0,0,0,13,125,0,0,1,3,0,0,0,0
Austin Ekeler,12.00,0,0,0,0,0,0,12,58,1,0,2,12,0,0,0,0
Ezekiel Elliott,12.00,0,0,0,0,0,0,16,58,1,0,2,13,0,0,0,0
Taysom Hill,12.00,2,2,80,1,0,0,7,30,0,0,0,0,0,0,0,0
Tyreek Hill,12.00,0,0,0,0,0,0,0,0,0,0,9,69,1,0,0,0
CeeDee Lamb,12.00,0,0,0,0,0,0,1,1,0,0,7,126,0,0,0,0
DeVonta Smith,12.00,0,0,0,0,0,0,0,0,0,0,5,126,0,0,0,0
Keelan Cole,11.00,0,0,0,0,0,0,0,0,0,0,2,50,1,0,0,0
Travis Etienne,11.00,0,0,0,0,0,0,19,103,0,0,2,24,0,0,1,0
Tee Higgins,11.00,0,0,0,0,0,0,0,0,0,0,5,33,1,1,0,0
Marlon Mack,11.00,0,0,0,0,0,0,5,37,1,0,4,26,0,0,0,0
Cordarrelle Patterson,11.00,0,0,0,0,0,0,14,52,1,0,1,0,0,0,0,0
Brock Wright,11.00,0,0,0,0,0,0,0,0,0,0,1,51,1,0,0,0
Salvon Ahmed,10.00,0,0,0,0,0,0,6,43,1,0,0,0,0,0,0,0
Mack Hollins,10.00,0,0,0,0,0,0,0,0,0,0,4,40,1,0,0,0
Deon Jackson,10.00,0,0,0,0,0,0,13,55,0,0,1,1,1,0,1,0
Josh Jacobs,10.00,0,0,0,0,0,0,22,93,0,0,2,17,0,0,0,0
Alvin Kamara,10.00,0,0,0,0,0,0,21,91,0,0,2,13,0,0,0,0
Travis Kelce,10.00,0,0,0,0,0,0,0,0,0,0,10,105,0,0,0,0
Tony Pollard,10.00,0,0,0,0,0,0,19,75,0,0,4,31,0,0,0,0
Brett Rypien,10.00,26,21,197,1,1,0,2,-2,0,0,0,0,0,0,1,0
Ryan Tannehill,10.00,22,15,165,0,1,0,3,1,1,0,0,0,0,0,0,0
Adam Thielen,10.00,0,0,0,0,0,0,0,0,0,0,3,41,1,0,0,0
Darren Waller,10.00,0,0,0,0,0,0,0,0,0,0,3,48,1,0,0,0
Jaylen Warren,10.00,0,0,0,0,0,0,11,38,1,0,1,11,0,0,0,0
Cam Akers,9.00,0,0,0,0,0,0,12,65,0,0,3,35,0,0,0,0
Tyler Boyd,9.00,0,0,0,0,0,0,0,0,0,0,5,35,1,0,0,0
Nick Chubb,9.00,0,0,0,0,0,0,21,99,0,0,0,0,0,0,0,0
James Cook,9.00,0,0,0,0,0,0,5,34,0,0,2,5,1,0,0,0
Noah Fant,9.00,0,0,0,0,0,0,0,0,0,0,5,32,1,0,0,0
Diontae Johnson,9.00,0,0,0,0,0,0,1,2,0,0,10,98,0,0,0,0
Daniel Jones,9.00,32,21,160,0,0,0,10,35,0,0,0,0,0,0,0,0
Christian Kirk,9.00,0,0,0,0,0,0,0,0,0,0,6,92,0,0,0,0
Donovan Peoples-Jones,9.00,0,0,0,0,0,0,0,0,0,0,4,31,1,0,0,0
Michael Pittman,9.00,0,0,0,0,0,0,2,30,0,0,10,60,0,0,0,0
