,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Arian Foster,31.00,0,0,0,0,0,0,31,180,2,0,2,10,0,0,0,0
Ryan Mathews,31.00,0,0,0,0,0,0,26,120,3,0,3,19,0,0,0,0
Tim Tebow,31.00,36,16,205,2,2,0,13,94,1,0,0,0,0,0,0,0
Ben Roethlisberger,25.00,22,15,280,2,0,0,4,24,0,0,0,0,0,0,0,0
Kerry Collins,23.00,39,28,300,2,0,0,2,2,0,0,0,0,0,0,1,0
Alex Smith,23.00,29,15,276,2,0,0,1,-1,0,0,0,0,0,0,0,0
Michael Bush,22.00,0,0,0,0,0,0,25,137,1,0,4,34,0,0,0,0
Josh Freeman,22.00,26,21,255,2,0,0,4,11,0,0,0,0,0,0,1,0
Peyton Manning,22.00,41,27,264,2,0,0,0,0,0,0,0,0,0,0,0,0
Rex Grossman,21.00,44,26,336,2,1,0,1,2,0,0,0,0,0,0,2,0
Matt Ryan,21.00,32,22,236,2,0,0,2,7,0,0,0,0,0,0,0,0
Brian Westbrook,20.00,0,0,0,0,0,0,13,79,2,0,1,14,0,0,0,0
Tom Brady,19.00,16,10,199,2,0,0,0,0,0,0,0,0,0,0,0,0
Rashad Jennings,19.00,0,0,0,0,0,0,22,108,1,0,4,34,0,0,0,0
Larry Fitzgerald,18.00,0,0,0,0,0,0,0,0,0,0,11,125,1,0,0,0
Rashard Mendenhall,17.00,0,0,0,0,0,0,14,36,2,0,1,24,0,0,0,0
Nate Burleson,16.00,0,0,0,0,0,0,1,20,0,0,6,83,1,0,0,0
Rob Gronkowski,16.00,0,0,0,0,0,0,0,0,0,0,6,102,1,0,0,0
Mario Manningham,16.00,0,0,0,0,0,0,0,0,0,0,4,101,1,0,0,0
Stephen McGee,16.00,27,11,127,1,0,0,9,55,0,0,0,0,0,0,0,0
Joe McKnight,16.00,0,0,0,0,0,0,32,158,0,0,2,15,0,0,0,0
Matt Schaub,16.00,22,18,253,1,0,0,2,1,0,0,0,0,0,0,0,0
Jerome Simpson,16.00,0,0,0,0,0,0,1,2,0,0,12,123,1,0,2,0
Mike Wallace,16.00,0,0,0,0,0,0,0,0,0,0,3,105,1,0,0,0
Charlie Whitehurst,16.00,36,22,192,1,0,0,8,30,0,0,0,0,0,0,0,0
Jason Campbell,15.00,25,15,155,1,0,0,4,33,0,0,0,0,0,0,0,0
Jamaal Charles,15.00,0,0,0,0,0,0,14,87,1,0,2,13,0,0,0,0
Vernon Davis,15.00,0,0,0,0,0,0,0,0,0,0,3,96,1,0,0,0
Matt Forte,15.00,0,0,0,0,0,0,15,91,0,0,8,60,0,0,0,0
Shaun Hill,15.00,39,28,258,1,1,0,2,11,0,0,0,0,0,0,0,0
Aaron Rodgers,15.00,28,19,229,1,1,0,7,21,0,0,0,0,0,0,0,0
Anthony Armstrong,14.00,0,0,0,0,0,0,0,0,0,0,2,84,1,0,0,0
Kenny Britt,14.00,0,0,0,0,0,0,0,0,0,0,5,85,1,0,0,0
Mark Brunell,14.00,12,6,110,2,1,0,0,0,0,0,0,0,0,0,0,0
BenJarvus Green-Ellis,14.00,0,0,0,0,0,0,20,80,1,0,1,6,0,0,0,0
Chad Hall,14.00,0,0,0,0,0,0,1,2,0,0,6,84,1,0,0,0
Chris Johnson,14.00,0,0,0,0,0,0,20,39,0,0,6,51,1,0,0,0
Eli Manning,14.00,29,17,243,1,1,0,4,11,0,0,0,0,0,0,0,0
Brandon Tate,14.00,0,0,0,0,0,0,0,0,0,0,2,82,1,0,0,0
Tyler Thigpen,14.00,21,10,169,1,0,0,3,21,0,0,0,0,0,0,0,0
Pierre Garcon,13.00,0,0,0,0,0,0,0,0,0,0,7,78,1,0,0,0
Brandon Lloyd,13.00,0,0,0,0,0,0,1,-18,0,0,5,73,1,0,0,0
Carson Palmer,13.00,45,32,305,1,2,0,2,3,0,0,0,0,0,0,1,0
Ray Rice,13.00,0,0,0,0,0,0,20,77,1,0,0,0,0,0,0,0
Dezmon Briscoe,12.00,0,0,0,0,0,0,0,0,0,0,4,65,1,0,0,0
Reggie Bush,12.00,0,0,0,0,0,0,9,70,0,0,5,55,0,0,0,0
Owen Daniels,12.00,0,0,0,0,0,0,0,0,0,0,5,62,1,0,0,0
Brandon LaFell,12.00,1,0,0,0,0,0,1,60,0,0,4,63,0,0,0,0
Derrick Ward,12.00,0,0,0,0,0,0,4,63,1,0,1,7,0,0,0,0
Reggie Wayne,12.00,0,0,0,0,0,0,0,0,0,0,9,68,1,0,0,0
Roddy White,12.00,0,0,0,0,0,0,0,0,0,0,6,62,1,0,0,0
Jimmy Clausen,11.00,33,19,182,1,1,0,0,0,0,0,0,0,0,0,0,0
Braylon Edwards,11.00,0,0,0,0,0,0,0,0,0,0,1,52,1,0,0,0
Jacoby Ford,11.00,0,0,0,0,0,0,2,22,1,0,1,35,0,0,0,0
Tony Gonzalez,11.00,0,0,0,0,0,0,0,0,0,0,6,53,1,0,0,0
Heath Miller,11.00,0,0,0,0,0,0,0,0,0,0,4,55,1,0,0,0
Michael Turner,11.00,0,0,0,0,0,0,17,67,1,0,0,0,0,0,1,0
Drew Brees,10.00,38,22,196,1,1,0,0,0,0,0,0,0,0,0,1,0
John Conner,10.00,0,0,0,0,0,0,8,44,1,0,0,0,0,0,0,0
Trent Edwards,10.00,25,12,140,1,1,0,4,18,0,0,0,0,0,0,0,0
Ted Ginn Jr.,10.00,0,0,0,0,0,0,0,0,0,0,2,41,1,0,0,0
Jerome Harrison,10.00,0,0,0,0,0,0,21,99,0,0,5,17,0,0,0,0
Brian Hoyer,10.00,13,7,122,1,0,0,1,-1,0,0,0,0,0,0,0,0
Brandon Jacobs,10.00,0,0,0,0,0,0,13,49,1,0,0,0,0,0,0,0
Maurice Morris,10.00,0,0,0,0,0,0,12,21,1,0,2,24,0,0,0,0
Philip Rivers,10.00,37,21,313,0,1,0,1,1,0,0,0,0,0,0,0,0
Hines Ward,10.00,0,0,0,0,0,0,0,0,0,0,5,45,1,0,0,0
Mike Williams,10.00,0,0,0,0,0,0,0,0,0,0,4,40,1,0,0,0
Jason Witten,10.00,0,0,0,0,0,0,0,0,0,0,4,46,1,0,0,0
Davone Bess,9.00,0,0,0,0,0,0,0,0,0,0,3,35,1,0,0,0
Andre Caldwell,9.00,0,0,0,0,0,0,0,0,0,0,7,94,0,0,0,0
Greg Jennings,9.00,0,0,0,0,0,0,0,0,0,0,4,97,0,0,0,0
Brandon Marshall,9.00,0,0,0,0,0,0,0,0,0,0,5,97,0,0,0,0
Colt McCoy,9.00,41,20,209,1,3,0,4,19,0,0,0,0,0,0,0,0
Brian Robiskie,9.00,0,0,0,0,0,0,0,0,0,0,2,35,1,0,0,0
Fred Davis,8.00,0,0,0,0,0,0,0,0,0,0,2,20,1,0,0,0
Eric Decker,8.00,0,0,0,0,0,0,0,0,0,0,2,22,1,0,0,0
Julian Edelman,8.00,0,0,0,0,0,0,1,13,0,0,3,72,0,0,0,0
Felix Jones,8.00,0,0,0,0,0,0,11,81,0,0,1,-4,0,0,0,0
Ruvell Martin,8.00,0,0,0,0,0,0,0,0,0,0,3,85,0,0,0,0
Antwaan Randle El,8.00,1,1,3,1,0,0,0,0,0,0,2,21,0,0,0,0
Chaz Schilens,8.00,0,0,0,0,0,0,0,0,0,0,3,24,1,0,0,0
Adrian Arrington,7.00,0,0,0,0,0,0,0,0,0,0,7,79,0,0,0,0
Alge Crumpler,7.00,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,0
Jimmy Graham,7.00,0,0,0,0,0,0,0,0,0,0,2,15,1,0,0,0
Derek Hagan,7.00,0,0,0,0,0,0,0,0,0,0,6,70,0,0,0,0
Santonio Holmes,7.00,0,0,0,0,0,0,0,0,0,0,1,17,1,0,0,0
Steven Jackson,7.00,0,0,0,0,0,0,11,45,0,0,4,39,0,0,0,0
Jacoby Jones,7.00,0,0,0,0,0,0,0,0,0,0,5,70,0,0,0,0
Marcedes Lewis,7.00,0,0,0,0,0,0,0,0,0,0,4,26,1,0,1,0
Legedu Naanee,7.00,0,0,0,0,0,0,0,0,0,0,4,79,0,0,0,0
John Skelton,7.00,25,14,92,1,1,0,2,9,0,0,0,0,0,0,0,0
Mike Williams,7.00,0,0,0,0,0,0,0,0,0,0,3,16,1,0,0,0
Miles Austin,6.00,0,0,0,0,0,0,1,-9,0,0,2,62,0,0,0,0
Cedric Benson,6.00,0,0,0,0,0,0,21,53,0,0,3,12,0,0,0,0
Dwayne Bowe,6.00,0,0,0,0,0,0,0,0,0,0,5,68,0,0,0,0
Kellen Clemens,6.00,2,1,6,0,0,0,2,9,1,0,0,0,0,0,0,0
Rashied Davis,6.00,0,0,0,0,0,0,0,0,0,0,7,63,0,0,0,0
Percy Harvin,6.00,0,0,0,0,0,0,2,-4,0,0,8,69,0,0,0,0
Jason Hill,6.00,0,0,0,0,0,0,0,0,0,0,3,68,0,0,0,0
Stevie Johnson,6.00,0,0,0,0,0,0,0,0,0,0,5,72,0,0,1,0
Jeff King,6.00,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0
Donald Lee,6.00,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
Marshawn Lynch,6.00,0,0,0,0,0,0,20,75,0,0,1,-7,0,0,1,0
Santana Moss,6.00,0,0,0,0,0,0,0,0,0,0,9,74,0,0,1,0
