,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Ben Roethlisberger,44.00,27,22,300,5,0,1,1,-1,0,0,0,0,0,0,0,0
Matt Ryan,43.00,37,28,503,4,1,0,4,14,0,0,0,0,0,0,0,0
Julio Jones,36.00,0,0,0,0,0,0,0,0,0,0,12,300,1,0,0,0
Derek Carr,31.00,35,25,199,4,0,0,3,-2,0,0,0,0,0,0,0,0
Russell Wilson,30.00,32,23,309,3,0,0,5,-5,0,0,0,0,0,0,0,0
Blake Bortles,29.00,33,19,207,2,0,0,7,36,1,0,0,0,0,0,0,0
Michael Crabtree,26.00,0,0,0,0,0,0,0,0,0,0,7,88,3,0,0,0
Joe Flacco,24.00,52,32,298,1,0,1,1,1,1,0,0,0,0,0,1,0
Brian Hoyer,24.00,36,28,302,2,0,0,3,-3,0,0,0,0,0,0,0,0
Kirk Cousins,23.00,27,21,183,3,1,0,0,0,0,0,0,0,0,0,0,0
A.J. Green,23.00,0,0,0,0,0,0,0,0,0,0,10,173,1,0,0,0
DeMarco Murray,23.00,0,0,0,0,0,0,25,95,2,0,2,24,0,0,0,0
Case Keenum,22.00,30,18,266,2,0,0,3,14,0,0,0,0,0,0,1,0
Philip Rivers,22.00,43,28,321,2,1,0,1,0,0,0,0,0,0,0,0,0
Andrew Luck,21.00,42,27,234,2,1,0,4,23,0,0,0,0,0,0,0,0
Dak Prescott,21.00,32,23,245,2,0,0,5,3,0,0,0,0,0,0,0,0
Alex Smith,21.00,50,30,287,2,1,0,1,2,0,0,0,0,0,0,0,0
Isaiah Crowell,20.00,0,0,0,0,0,0,16,120,1,0,3,22,0,0,0,0
Ezekiel Elliott,20.00,0,0,0,0,0,0,23,138,1,0,1,19,0,0,0,0
Matt Jones,19.00,0,0,0,0,0,0,22,117,1,0,2,21,0,0,0,0
Brock Osweiler,19.00,37,25,254,2,2,0,1,14,0,0,0,0,0,0,0,0
Jordan Reed,19.00,0,0,0,0,0,0,0,0,0,0,9,73,2,0,0,0
Antonio Brown,18.00,0,0,0,0,0,0,0,0,0,0,4,64,2,0,0,0
Melvin Gordon,18.00,0,0,0,0,0,0,19,36,2,0,6,43,0,0,1,0
Dontrelle Inman,18.00,0,0,0,0,0,0,0,0,0,0,7,120,1,0,0,0
