,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Deshaun Watson,41.00,34,25,283,4,1,0,4,24,1,0,0,0,0,0,0,0
Cam Newton,38.00,29,22,316,3,1,0,8,44,1,0,0,0,0,0,0,0
Andy Dalton,36.00,30,25,286,4,0,0,4,29,0,0,0,0,0,0,1,0
Jameis Winston,32.00,38,22,332,3,0,0,4,12,0,0,0,0,0,0,0,0
Eli Manning,31.00,49,30,288,2,0,0,3,22,1,0,0,0,0,0,0,0
Aaron Rodgers,31.00,26,18,179,4,0,0,1,-1,0,0,0,0,0,0,0,0
Le'Veon Bell,30.00,0,0,0,0,0,0,35,144,2,0,4,42,0,0,0,0
Russell Wilson,30.00,26,21,295,2,2,1,4,38,1,0,0,0,0,0,0,0
Dak Prescott,28.00,36,20,252,3,1,0,3,25,0,0,0,0,0,0,0,0
Alex Smith,28.00,37,27,293,1,0,0,7,56,1,0,0,0,0,0,0,0
Todd Gurley,27.00,0,0,0,0,0,0,23,121,0,0,7,94,1,0,0,0
Ezekiel Elliott,25.00,0,0,0,0,0,0,21,85,1,0,4,54,1,0,0,0
Tom Brady,24.00,45,32,307,2,0,0,1,2,0,0,0,0,0,0,0,0
Lamar Miller,24.00,0,0,0,0,0,0,19,75,1,0,4,56,1,0,0,0
Bilal Powell,24.00,0,0,0,0,0,0,21,163,1,0,4,27,0,0,0,0
Philip Rivers,24.00,38,22,347,2,0,0,0,0,0,0,0,0,0,0,1,0
Kirk Cousins,23.00,24,14,220,2,0,0,7,38,0,0,0,0,0,0,0,0
Drew Brees,22.00,41,29,268,2,0,0,4,3,0,0,0,0,0,0,0,0
Jared Goff,22.00,36,21,255,2,0,0,1,-1,0,0,0,0,0,0,0,0
Leonard Fournette,19.00,0,0,0,0,0,0,24,86,0,0,4,59,1,0,0,0
Devin Funchess,19.00,0,0,0,0,0,0,0,0,0,0,7,70,2,0,0,0
Jordy Nelson,19.00,0,0,0,0,0,0,0,0,0,0,4,75,2,0,0,0
Tyler Kroft,18.00,0,0,0,0,0,0,0,0,0,0,6,68,2,0,0,0
