,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Peyton Manning,42.00,35,22,403,5,2,0,3,-3,0,0,0,0,0,0,0,0
Eric Decker,41.00,0,0,0,0,0,0,0,0,0,0,8,174,4,0,0,0
Josh Gordon,38.00,0,0,0,0,0,0,0,0,0,0,10,261,2,0,0,0
Alshon Jeffery,36.00,0,0,0,0,0,0,1,0,0,0,12,249,2,0,0,0
Russell Wilson,34.00,30,22,310,3,0,0,8,47,0,0,0,0,0,0,0,0
Cam Newton,30.00,29,18,263,2,2,0,5,68,1,0,0,0,0,0,0,0
Nick Foles,29.00,34,21,237,3,0,0,9,22,0,0,0,0,0,0,0,0
Ben Tate,28.00,0,0,0,0,0,0,22,102,3,0,0,0,0,0,0,0
DeMarco Murray,27.00,0,0,0,0,0,0,17,63,3,0,5,39,0,0,0,0
Brandon Weeden,27.00,40,24,370,3,2,0,2,5,0,0,0,0,0,0,1,0
Josh McCown,26.00,36,23,355,2,0,0,0,0,0,0,0,0,0,0,0,0
Matthew Stafford,26.00,35,22,330,3,2,0,1,8,0,0,0,0,0,0,1,0
Carson Palmer,25.00,41,24,302,3,2,0,1,-1,0,0,0,0,0,0,1,0
Alex Smith,25.00,42,26,293,2,1,0,4,46,0,0,0,0,0,0,0,0
Ryan Tannehill,25.00,43,28,331,2,1,0,3,22,0,0,0,0,0,0,0,0
Tom Brady,24.00,41,29,371,2,1,0,0,0,0,0,0,0,0,0,0,0
Ben Roethlisberger,23.00,44,28,257,2,0,0,1,11,0,0,0,0,0,0,0,0
Reggie Bush,22.00,0,0,0,0,0,0,20,117,1,0,5,65,0,0,1,0
Robert Griffin III,22.00,32,24,207,1,0,0,12,88,0,0,0,0,0,0,0,0
Adrian Peterson,21.00,0,0,0,0,0,0,35,211,0,0,2,0,0,0,0,0
Steven Jackson,20.00,0,0,0,0,0,0,23,84,2,0,1,0,0,0,0,0
E.J. Manuel,20.00,32,18,210,1,0,0,4,3,1,0,0,0,0,0,0,0
C.J. Spiller,20.00,0,0,0,0,0,0,15,149,1,0,2,8,0,0,0,0
Le'Veon Bell,19.00,0,0,0,0,0,0,16,73,1,0,7,63,0,0,0,0
Fred Jackson,19.00,0,0,0,0,0,0,11,42,1,0,4,36,1,0,0,0
Colin Kaepernick,19.00,28,19,275,1,0,0,4,21,0,0,0,0,0,0,0,0
Joique Bell,18.00,0,0,0,0,0,0,19,94,1,0,3,34,0,0,0,0
Zach Ertz,18.00,0,0,0,0,0,0,0,0,0,0,5,68,2,0,0,0
Ryan Fitzpatrick,18.00,37,21,201,1,3,0,8,54,1,0,0,0,0,0,1,0
Rob Gronkowski,18.00,0,0,0,0,0,0,0,0,0,0,6,127,1,0,0,0
Brian Hartline,18.00,0,0,0,0,0,0,0,0,0,0,9,127,1,0,0,0
Matt Ryan,18.00,47,28,311,1,0,0,2,17,0,0,0,0,0,0,1,0
Andre Brown,17.00,0,0,0,0,0,0,14,35,2,0,3,23,0,0,0,0
Jamaal Charles,17.00,0,0,0,0,0,0,19,93,1,0,2,27,0,0,0,0
Chad Henne,17.00,40,22,195,2,1,0,0,0,0,0,0,0,0,0,0,0
Joe Flacco,16.00,35,24,251,1,0,0,4,7,0,0,0,0,0,0,0,0
Calvin Johnson,16.00,0,0,0,0,0,0,0,0,0,0,6,101,1,0,0,0
Michael Floyd,15.00,0,0,0,0,0,0,0,0,0,0,5,99,1,0,0,0
Matt Forte,15.00,0,0,0,0,0,0,23,120,0,0,2,31,0,0,0,0
Rashad Jennings,15.00,0,0,0,0,0,0,17,35,2,0,1,8,0,0,0,0
Chris Johnson,15.00,0,0,0,0,0,0,18,69,0,0,6,32,1,0,0,0
Tony Romo,15.00,32,23,225,1,0,0,1,-1,0,0,0,0,0,0,0,0
Torrey Smith,15.00,0,0,0,0,0,0,0,0,0,0,6,93,1,0,0,0
Kellen Clemens,14.00,37,19,218,1,1,0,3,21,0,0,0,0,0,0,0,0
Vernon Davis,14.00,0,0,0,0,0,0,0,0,0,0,4,82,1,0,0,0
A.J. Green,14.00,0,0,0,0,0,0,0,0,0,0,5,83,1,0,0,0
BenJarvus Green-Ellis,14.00,0,0,0,0,0,0,20,92,1,0,1,3,0,0,1,0
Case Keenum,14.00,30,15,272,0,1,0,3,6,1,0,0,0,0,0,0,0
Zach Miller,14.00,0,0,0,0,0,0,0,0,0,0,5,86,1,0,0,0
Knowshon Moreno,14.00,0,0,0,0,0,0,15,18,0,0,4,72,1,0,0,0
Philip Rivers,14.00,37,23,252,1,1,0,1,4,0,0,0,0,0,0,0,0
Mike Wallace,14.00,0,0,0,0,0,0,0,0,0,0,7,82,1,0,0,0
Roddy White,14.00,0,0,0,0,0,0,0,0,0,0,10,143,0,0,0,0
Doug Baldwin,13.00,0,0,0,0,0,0,0,0,0,0,4,77,1,0,0,0
Matt Cassel,13.00,33,20,243,1,1,0,1,0,0,0,0,0,0,0,0,0
Larry Fitzgerald,13.00,0,0,0,0,0,0,0,0,0,0,5,72,1,0,0,0
Andre Holmes,13.00,0,0,0,0,0,0,0,0,0,0,7,136,0,0,0,0
Greg Jennings,13.00,0,0,0,0,0,0,0,0,0,0,7,78,1,0,0,0
Maurice Jones-Drew,13.00,1,1,8,1,0,0,23,77,0,0,2,4,0,0,0,0
Eli Manning,13.00,28,22,235,1,1,0,3,0,0,0,0,0,0,0,0,0
Donald Brown,12.00,0,0,0,0,0,0,14,54,1,0,2,10,0,0,0,0
Dez Bryant,12.00,0,0,0,0,0,0,0,0,0,0,7,61,1,0,0,0
Andre Johnson,12.00,0,0,0,0,0,0,0,0,0,0,8,121,0,0,0,0
Willis McGahee,12.00,0,0,0,0,0,0,14,57,1,0,2,14,0,0,0,0
Brandon Myers,12.00,0,0,0,0,0,0,0,0,0,0,5,61,1,0,0,0
Cecil Shorts,12.00,0,0,0,0,0,0,0,0,0,0,6,64,1,0,0,0
Shane Vereen,12.00,0,0,0,0,0,0,10,38,0,0,5,37,1,0,0,0
Montee Ball,11.00,0,0,0,0,0,0,13,117,0,0,1,4,0,0,0,0
