,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Jahvid Best,40.00,0,0,0,0,0,0,17,78,2,0,9,154,1,0,0,0
Matt Schaub,35.00,52,38,497,3,1,0,1,2,0,0,0,0,0,0,0,0
Jason Snelling,35.00,0,0,0,0,0,0,24,129,2,0,5,57,1,0,0,0
LeSean McCoy,30.00,0,0,0,0,0,0,16,120,3,0,4,8,0,0,0,0
Aaron Rodgers,30.00,29,19,255,2,0,0,5,20,1,0,0,0,0,0,0,0
Jay Cutler,29.00,29,21,277,3,0,0,5,3,0,0,0,0,0,0,0,0
Frank Gore,28.00,0,0,0,0,0,0,20,112,1,0,7,56,1,0,0,0
Peyton Manning,28.00,26,20,255,3,0,0,3,-3,0,0,0,0,0,0,0,0
Mark Sanchez,28.00,30,21,220,3,0,1,4,2,0,0,0,0,0,0,0,0
Philip Rivers,27.00,29,22,334,3,2,0,0,0,0,0,0,0,0,0,0,0
Matt Ryan,26.00,32,21,225,3,0,0,6,6,0,0,0,0,0,0,1,0
Michael Vick,26.00,34,21,284,2,0,0,8,37,0,0,0,0,0,0,0,0
Shaun Hill,24.00,45,25,335,2,2,1,3,16,0,0,0,0,0,0,0,0
Kyle Orton,24.00,35,25,307,2,0,0,3,-5,0,0,0,0,0,0,0,0
Adrian Peterson,24.00,0,0,0,0,0,0,28,145,1,0,5,41,0,0,0,0
Josh Freeman,23.00,24,12,178,2,0,0,4,43,0,0,0,0,0,0,0,0
Donovan McNabb,23.00,38,28,426,1,0,0,0,0,0,0,0,0,0,0,0,0
Drew Brees,22.00,38,28,254,2,0,0,0,0,0,0,1,7,0,0,0,0
Andre Johnson,21.00,0,0,0,0,0,0,0,0,0,0,12,158,1,0,0,0
Mike Tolbert,21.00,0,0,0,0,0,0,16,82,2,0,1,13,0,0,0,0
Kevin Walter,20.00,0,0,0,0,0,0,0,0,0,0,11,144,1,0,0,0
DeSean Jackson,19.00,0,0,0,0,0,0,1,5,0,0,4,135,1,0,0,0
Antonio Gates,17.00,0,0,0,0,0,0,0,0,0,0,5,57,2,0,0,0
Matt Hasselbeck,17.00,35,20,233,1,3,0,3,21,1,0,0,0,0,0,0,0
Tim Hightower,17.00,0,0,0,0,0,0,11,115,1,0,2,9,0,0,0,0
Dustin Keller,17.00,0,0,0,0,0,0,0,0,0,0,7,115,1,0,0,0
Knowshon Moreno,17.00,0,0,0,0,0,0,24,51,1,0,4,67,0,0,0,0
Alex Smith,17.00,32,23,275,1,2,1,4,28,0,0,0,0,0,0,0,0
Sam Bradford,16.00,25,14,167,2,1,0,0,0,0,0,0,0,0,0,0,0
Tom Brady,16.00,36,20,248,2,2,0,0,0,0,0,0,0,0,0,1,0
Tony Romo,16.00,51,34,374,1,2,0,1,-1,0,0,0,0,0,0,0,0
Malcom Floyd,15.00,0,0,0,0,0,0,0,0,0,0,3,95,1,0,0,0
Louis Murphy,15.00,0,0,0,0,0,0,0,0,0,0,6,91,1,0,0,0
Clinton Portis,15.00,0,0,0,0,0,0,13,33,2,0,0,0,0,0,0,0
Mike Sims-Walker,15.00,0,0,0,0,0,0,0,0,0,0,10,105,1,0,1,0
Demaryius Thomas,15.00,0,0,0,0,0,0,0,0,0,0,8,97,1,0,0,0
Reggie Wayne,15.00,0,0,0,0,0,0,0,0,0,0,7,96,1,0,0,0
Miles Austin,14.00,0,0,0,0,0,0,0,0,0,0,10,142,0,0,0,0
Dallas Clark,14.00,0,0,0,0,0,0,0,0,0,0,5,83,1,0,0,0
Mark Clayton,14.00,0,0,0,0,0,0,0,0,0,0,2,24,2,0,0,0
Eli Manning,14.00,24,13,161,2,1,0,1,6,0,0,0,0,0,0,2,0
Darren McFadden,14.00,0,0,0,0,0,0,30,145,0,0,2,8,0,0,0,0
Donald Brown,13.00,0,0,0,0,0,0,16,69,1,0,1,19,0,0,0,0
Joshua Cribbs,13.00,0,0,0,0,0,0,1,1,0,0,3,74,1,0,0,0
Devin Hester,13.00,0,0,0,0,0,0,0,0,0,0,4,77,1,0,0,0
Calvin Johnson,13.00,0,0,0,0,0,0,0,0,0,0,4,50,1,1,0,0
Mario Manningham,13.00,0,0,0,0,0,0,1,2,0,0,4,75,1,0,0,0
Seneca Wallace,13.00,31,16,229,1,1,0,1,4,0,0,0,0,0,0,0,0
Roddy White,13.00,0,0,0,0,0,0,0,0,0,0,7,78,1,0,0,0
Chris Cooley,12.00,0,0,0,0,0,0,0,0,0,0,3,64,1,0,0,0
Braylon Edwards,12.00,0,0,0,0,0,0,0,0,0,0,5,45,1,1,0,0
Arian Foster,12.00,0,0,0,0,0,0,19,69,0,0,3,69,0,0,0,0
Steven Jackson,12.00,0,0,0,0,0,0,19,75,0,0,4,50,0,0,0,0
Eddie Royal,12.00,0,0,0,0,0,0,0,0,0,0,5,65,1,0,0,0
Steve Smith,12.00,0,0,0,0,0,0,0,0,0,0,3,66,1,0,0,0
Joseph Addai,11.00,0,0,0,0,0,0,20,92,0,0,2,21,0,0,0,0
Matt Forte,11.00,0,0,0,0,0,0,10,29,0,0,5,37,1,0,0,0
Peyton Hillis,11.00,0,0,0,0,0,0,8,35,1,0,3,26,0,0,0,0
Jacoby Jones,11.00,0,0,0,0,0,0,0,0,0,0,6,53,1,0,0,0
Ray Rice,11.00,0,0,0,0,0,0,16,87,0,0,4,30,0,0,0,0
Mike Williams,11.00,0,0,0,0,0,0,0,0,0,0,2,54,1,0,0,0
Kerry Collins,10.00,25,17,149,1,1,1,2,-1,0,0,0,0,0,0,1,0
Jermichael Finley,10.00,0,0,0,0,0,0,0,0,0,0,4,103,0,0,0,0
Bruce Gradkowski,10.00,21,11,162,1,1,0,4,0,0,0,0,0,0,0,0,0
Chad Henne,10.00,15,9,114,1,0,0,2,0,0,0,0,0,0,0,0,0
Aaron Hernandez,10.00,0,0,0,0,0,0,0,0,0,0,6,101,0,0,0,0
Brandon Pettigrew,10.00,0,0,0,0,0,0,0,0,0,0,7,108,0,0,0,0
Reggie Bush,9.00,0,0,0,0,0,0,5,4,0,0,4,30,1,0,0,0
Vernon Davis,9.00,0,0,0,0,0,0,0,0,0,0,4,78,0,1,0,0
Donald Driver,9.00,0,0,0,0,0,0,0,0,0,0,4,38,1,0,0,0
Brian Finneran,9.00,0,0,0,0,0,0,0,0,0,0,3,31,1,0,0,0
Earnest Graham,9.00,0,0,0,0,0,0,3,1,0,0,5,33,1,0,0,0
Brandon Jackson,9.00,0,0,0,0,0,0,11,29,1,0,1,10,0,0,0,0
Fred Jackson,9.00,0,0,0,0,0,0,9,39,1,0,0,0,0,0,0,0
James Jones,9.00,0,0,0,0,0,0,0,0,0,0,3,32,1,0,0,0
Derrick Mason,9.00,0,0,0,0,0,0,0,0,0,0,1,31,1,0,0,0
Randy Moss,9.00,0,0,0,0,0,0,0,0,0,0,2,38,1,0,0,0
Hakeem Nicks,9.00,0,0,0,0,0,0,0,0,0,0,2,38,1,0,0,0
Ben Obomanu,9.00,0,0,0,0,0,0,0,0,0,0,2,30,1,0,0,0
Greg Olsen,9.00,0,0,0,0,0,0,0,0,0,0,1,39,1,0,0,0
Darren Sproles,9.00,0,0,0,0,0,0,5,37,0,0,4,63,0,0,0,0
Pierre Thomas,9.00,0,0,0,0,0,0,18,46,0,0,8,57,0,0,0,0
LaDainian Tomlinson,9.00,0,0,0,0,0,0,11,76,0,0,4,26,0,0,0,0
Nate Washington,9.00,0,0,0,0,0,0,0,0,0,0,4,34,1,0,0,0
Wes Welker,9.00,0,0,0,0,0,0,0,0,0,0,6,38,1,0,0,0
Ahmad Bradshaw,8.00,0,0,0,0,0,0,17,89,0,0,0,0,0,0,0,0
Austin Collie,8.00,0,0,0,0,0,0,0,0,0,0,4,25,1,0,0,0
Jerricho Cotchery,8.00,0,0,0,0,0,0,2,6,0,0,4,26,1,0,0,0
Larry Fitzgerald,8.00,0,0,0,0,0,0,0,0,0,0,7,83,0,0,0,0
Joey Galloway,8.00,0,0,0,0,0,0,0,0,0,0,3,88,0,0,0,0
Brian Hartline,8.00,0,0,0,0,0,0,0,0,0,0,3,28,1,0,0,0
Darrius Heyward-Bey,8.00,0,0,0,0,0,0,0,0,0,0,6,80,0,0,0,0
Rashad Jennings,8.00,0,0,0,0,0,0,9,38,0,0,4,50,0,0,0,0
Thomas Jones,8.00,0,0,0,0,0,0,22,83,0,0,1,5,0,0,0,0
Johnny Knox,8.00,0,0,0,0,0,0,0,0,0,0,4,86,0,0,0,0
Jeremy Maclin,8.00,0,0,0,0,0,0,0,0,0,0,3,26,1,0,0,0
Matt Moore,8.00,16,6,125,1,1,0,1,2,0,0,0,0,0,0,1,0
Santana Moss,8.00,0,0,0,0,0,0,1,-8,0,0,10,89,0,0,0,0
Visanthe Shiancoe,8.00,0,0,0,0,0,0,0,0,0,0,6,86,0,0,0,0
Kellen Winslow,8.00,0,0,0,0,0,0,0,0,0,0,4,83,0,0,0,0
Cedric Benson,7.00,0,0,0,0,0,0,23,78,0,0,0,0,0,0,0,0
Ronnie Brown,7.00,0,0,0,0,0,0,13,80,0,0,1,3,0,0,1,0
Correll Buckhalter,7.00,0,0,0,0,0,0,11,19,1,0,0,0,0,0,0,0
Justin Gage,7.00,0,0,0,0,0,0,0,0,0,0,4,74,0,0,0,0
Chris Gronkowski,7.00,0,0,0,0,0,0,0,0,0,0,3,13,1,0,0,0
Marcedes Lewis,7.00,0,0,0,0,0,0,0,0,0,0,5,70,0,0,0,0
Brandon Marshall,7.00,0,0,0,0,0,0,0,0,0,0,4,71,0,0,0,0
Josh Morgan,7.00,0,0,0,0,0,0,0,0,0,0,6,70,0,0,0,0
David Thomas,7.00,0,0,0,0,0,0,0,0,0,0,3,10,1,0,0,0
Michael Turner,7.00,0,0,0,0,0,0,9,75,0,0,0,0,0,0,0,0
DeAngelo Williams,7.00,0,0,0,0,0,0,17,54,0,0,3,20,0,0,0,0
Kenny Britt,6.00,0,0,0,0,0,0,0,0,0,0,5,41,0,1,0,0
Jamaal Charles,6.00,0,0,0,0,0,0,11,49,0,0,1,27,0,0,0,0
Marques Colston,6.00,0,0,0,0,0,0,0,0,0,0,5,67,0,0,0,0
Fred Davis,6.00,0,0,0,0,0,0,0,0,0,0,1,62,0,0,0,0
Anthony Dixon,6.00,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0
Marshawn Lynch,6.00,0,0,0,0,0,0,17,64,0,0,0,0,0,0,0,0
Rashard Mendenhall,6.00,0,0,0,0,0,0,23,69,0,0,1,3,0,0,0,0
