,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Derrick Henry,41.00,0,0,0,0,0,0,35,182,3,0,6,55,0,0,0,0
Tom Brady,40.00,36,24,276,5,0,0,1,6,0,0,0,0,0,0,1,0
Kyler Murray,39.00,36,29,400,3,2,0,5,31,1,0,0,0,0,0,0,0
Aaron Jones,34.00,0,0,0,0,0,0,17,67,1,0,6,48,3,0,0,0
Aaron Rodgers,34.00,27,22,255,4,0,0,4,6,0,0,0,0,0,0,0,0
Lamar Jackson,33.00,26,18,239,1,2,0,16,107,2,0,0,0,0,0,0,0
Kirk Cousins,30.00,32,22,244,3,0,0,2,35,0,0,0,0,0,0,0,0
Daniel Jones,30.00,32,22,249,1,0,0,9,95,1,0,0,0,0,0,0,0
Patrick Mahomes,29.00,31,24,343,3,1,0,1,3,0,0,0,0,0,0,0,0
Cooper Kupp,28.00,0,0,0,0,0,0,1,-5,0,0,9,163,2,0,0,0
Derek Carr,27.00,37,28,382,2,0,0,4,9,0,0,0,0,0,0,0,0
Russell Wilson,26.00,31,22,343,2,0,0,3,16,0,0,0,0,0,0,0,0
Teddy Bridgewater,25.00,34,26,328,2,0,0,4,1,0,0,0,0,0,0,0,0
Taylor Heinicke,23.00,46,34,336,2,1,0,4,6,0,0,0,0,0,0,0,0
Tyler Lockett,23.00,0,0,0,0,0,0,0,0,0,0,8,178,1,0,0,0
Sam Darnold,22.00,38,26,305,2,1,0,1,7,0,0,0,0,0,0,0,0
Jared Goff,22.00,36,26,246,2,1,0,4,46,0,0,0,0,0,0,1,0
Jimmy Garoppolo,21.00,30,22,189,1,0,0,11,20,1,0,0,0,0,0,0,0
Jalen Hurts,21.00,23,12,190,0,0,0,10,82,1,0,0,0,0,0,0,0
Matthew Stafford,21.00,30,19,278,2,1,0,2,1,0,0,0,0,0,0,0,0
Josh Allen,20.00,33,17,179,2,1,0,5,35,0,0,0,0,0,0,0,0
Matt Ryan,20.00,46,35,300,2,3,0,2,3,0,1,0,0,0,0,0,0
Mike Evans,19.00,0,0,0,0,0,0,0,0,0,0,5,75,2,0,0,0
Baker Mayfield,19.00,21,19,213,1,1,0,8,10,1,0,0,0,0,0,0,0
Christian McCaffrey,19.00,0,0,0,0,0,0,24,72,1,0,5,65,0,0,0,0
Tony Pollard,19.00,0,0,0,0,0,0,13,109,1,0,3,31,0,0,0,0
Cordarrelle Patterson,18.00,0,0,0,0,0,0,7,11,1,0,5,58,1,0,0,0
Tyrod Taylor,18.00,11,10,125,1,0,0,1,15,1,0,0,0,0,0,0,0
Carson Wentz,18.00,31,20,247,1,1,1,5,37,0,0,0,0,0,0,0,0
Marquise Brown,17.00,0,0,0,0,0,0,0,0,0,0,6,113,1,0,0,0
Rondale Moore,17.00,0,0,0,0,0,0,0,0,0,0,7,114,1,0,0,0
Henry Ruggs,17.00,0,0,0,0,0,0,1,2,0,0,5,113,1,0,0,0
Justin Herbert,16.00,41,31,338,1,2,0,4,12,0,0,0,0,0,0,0,0
Travis Kelce,16.00,0,0,0,0,0,0,0,0,0,0,7,109,1,0,0,0
Terry McLaurin,16.00,0,0,0,0,0,0,0,0,0,0,11,107,1,0,0,0
Chris Carson,15.00,0,0,0,0,0,0,13,31,2,0,0,0,0,0,0,0
Nick Chubb,15.00,0,0,0,0,0,0,11,95,1,0,1,3,0,0,0,0
Ezekiel Elliott,15.00,0,0,0,0,0,0,16,71,1,0,2,26,0,0,0,0
Rob Gronkowski,15.00,0,0,0,0,0,0,0,0,0,0,4,39,2,0,0,0
J.D. McKissic,15.00,0,0,0,0,0,0,4,10,1,0,5,83,0,0,0,0
K.J. Osborn,15.00,0,0,0,0,0,0,0,0,0,0,5,91,1,0,0,0
Ben Roethlisberger,15.00,40,27,295,1,1,0,0,0,0,0,0,0,0,0,0,0
Courtland Sutton,15.00,0,0,0,0,0,0,0,0,0,0,9,159,0,0,0,0
Freddie Swain,15.00,0,0,0,0,0,0,1,5,0,0,5,95,1,0,0,0
Mike Williams,15.00,0,0,0,0,0,0,0,0,0,0,7,91,1,0,0,0
Joe Burrow,14.00,30,19,207,2,3,0,0,0,0,0,0,0,0,0,0,0
Dalvin Cook,14.00,0,0,0,0,0,0,22,131,0,0,2,17,0,0,0,0
Devin Singletary,14.00,0,0,0,0,0,0,13,82,1,0,2,9,0,0,0,0
Ryan Tannehill,14.00,40,27,347,0,0,0,4,27,0,0,0,0,0,0,1,0
Brandin Cooks,13.00,0,0,0,0,0,0,0,0,0,0,9,78,1,0,0,0
Austin Ekeler,13.00,0,0,0,0,0,0,9,54,0,1,9,61,0,0,0,0
Najee Harris,13.00,0,0,0,0,0,0,10,38,0,0,5,43,1,0,0,0
Darrell Henderson,13.00,0,0,0,0,0,0,13,53,1,0,3,29,0,0,0,0
D.J. Moore,13.00,0,0,0,0,0,0,0,0,0,0,8,79,1,0,0,0
Zack Moss,13.00,0,0,0,0,0,0,8,26,2,0,2,8,0,0,1,0
Davante Adams,12.00,0,0,0,0,0,0,0,0,0,0,8,121,0,0,0,0
Quintez Cephus,12.00,0,0,0,0,0,0,0,0,0,0,4,63,1,0,0,0
Stefon Diggs,12.00,0,0,0,0,0,0,0,0,0,0,4,60,1,0,0,0
Chris Godwin,12.00,0,0,0,0,0,0,0,0,0,0,4,62,1,0,0,0
Damien Harris,12.00,0,0,0,0,0,0,16,62,1,0,1,2,0,0,0,0
T.J. Hockenson,12.00,0,0,0,0,0,0,0,0,0,0,8,66,1,0,0,0
Justin Jefferson,12.00,0,0,0,0,0,0,0,0,0,0,6,65,1,0,0,0
Julio Jones,12.00,0,0,0,0,0,0,0,0,0,0,6,128,0,0,0,0
Michael Pittman,12.00,0,0,0,0,0,0,0,0,0,0,8,123,0,0,0,0
Byron Pringle,12.00,0,0,0,0,0,0,0,0,0,0,2,63,1,0,0,0
Calvin Ridley,12.00,0,0,0,0,0,0,0,0,0,0,7,63,1,0,0,0
James White,12.00,0,0,0,0,0,0,5,20,1,0,6,45,0,0,0,0
Ja'Marr Chase,11.00,0,0,0,0,0,0,0,0,0,0,2,54,1,0,0,0
Demetric Felton,11.00,0,0,0,0,0,0,0,0,0,0,2,51,1,0,0,0
Tee Higgins,11.00,0,0,0,0,0,0,0,0,0,0,6,60,1,0,1,0
DeAndre Hopkins,11.00,0,0,0,0,0,0,0,0,0,0,4,54,1,0,0,0
Marvin Jones,11.00,0,0,0,0,0,0,0,0,0,0,6,55,1,0,0,0
Darius Slayton,11.00,0,0,0,0,0,0,0,0,0,0,3,54,1,0,0,0
Robert Tonyan,11.00,0,0,0,0,0,0,0,0,0,0,3,52,1,0,0,0
Quez Watkins,11.00,0,0,0,0,0,0,0,0,0,0,2,117,0,0,0,0
Keenan Allen,10.00,0,0,0,0,0,0,0,0,0,0,4,108,0,0,0,0
Andy Dalton,10.00,11,9,56,1,0,0,2,25,0,0,0,0,0,0,0,0
A.J. Green,10.00,0,0,0,0,0,0,0,0,0,0,3,44,1,0,0,0
Diontae Johnson,10.00,0,0,0,0,0,0,0,0,0,0,9,105,0,0,0,0
Demarcus Robinson,10.00,0,0,0,0,0,0,0,0,0,0,3,46,1,0,0,0
JuJu Smith-Schuster,10.00,0,0,0,0,0,0,1,3,1,0,6,41,0,0,0,0
Brandon Zylstra,10.00,0,0,0,0,0,0,0,0,0,0,3,44,1,0,0,0
Noah Fant,9.00,0,0,0,0,0,0,0,0,0,0,4,33,1,0,0,0
CeeDee Lamb,9.00,0,0,0,0,0,0,1,13,0,0,8,81,0,0,0,0
Foster Moreau,9.00,0,0,0,0,0,0,0,0,0,0,2,34,1,0,0,0
Latavius Murray,9.00,0,0,0,0,0,0,9,36,1,0,0,0,0,0,0,0
Zach Pascal,9.00,0,0,0,0,0,0,0,0,0,0,5,38,1,0,0,0
Tim Patrick,9.00,0,0,0,0,0,0,0,0,0,0,3,37,1,0,0,0
Deebo Samuel,9.00,0,0,0,0,0,0,2,8,0,0,6,93,0,0,0,0
Sterling Shepard,9.00,0,0,0,0,0,0,1,-9,0,0,9,94,0,0,0,0
Adam Thielen,9.00,0,0,0,0,0,0,0,0,0,0,6,39,1,0,0,0
Maxx Williams,9.00,0,0,0,0,0,0,0,0,0,0,7,94,0,0,0,0
Jack Doyle,8.00,0,0,0,0,0,0,0,0,0,0,5,64,0,1,0,0
Trevor Lawrence,8.00,33,14,118,1,2,0,2,21,0,0,0,0,0,0,0,0
Phillip Lindsay,8.00,0,0,0,0,0,0,5,2,0,0,1,22,1,0,0,0
Davis Mills,8.00,18,8,102,1,1,0,2,-1,0,0,0,0,0,0,0,0
Allen Robinson,8.00,0,0,0,0,0,0,0,0,0,0,2,24,1,0,0,0
Ty'Son Williams,8.00,0,0,0,0,0,0,13,77,0,0,2,16,0,0,0,0
Braxton Berrios,7.00,0,0,0,0,0,0,0,0,0,0,7,73,0,0,0,0
Tyler Boyd,7.00,0,0,0,0,0,0,0,0,0,0,7,73,0,0,0,0
Michael Carter,7.00,0,0,0,0,0,0,11,59,0,0,2,29,0,0,0,0
