,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Josh McCown,46.00,36,27,348,4,0,1,3,16,1,0,0,0,0,0,0,0
Andrew Luck,40.00,46,29,326,4,0,0,2,32,0,0,0,0,0,0,0,0
Peyton Manning,39.00,59,39,397,4,0,0,3,-1,0,0,0,0,0,0,0,0
Drew Brees,36.00,42,30,313,4,0,0,3,3,0,0,0,0,0,0,0,0
Andy Dalton,36.00,35,24,275,3,0,0,5,11,1,0,0,0,0,0,0,0
Jason Campbell,35.00,44,29,391,3,0,0,2,27,0,0,0,0,0,0,0,0
LeSean McCoy,33.00,0,0,0,0,0,0,29,217,2,0,1,4,0,0,0,0
Ben Roethlisberger,30.00,39,23,349,3,0,0,1,8,0,0,0,5,0,0,1,0
Ryan Tannehill,29.00,33,20,200,3,1,0,3,56,0,0,0,0,0,0,0,0
Tom Brady,27.00,52,32,418,2,1,1,2,1,0,0,0,0,0,0,1,0
Jamaal Charles,27.00,0,0,0,0,0,0,19,150,1,0,2,8,1,0,0,0
Philip Rivers,26.00,28,21,249,3,0,0,0,0,0,0,0,0,0,0,1,0
Joe Flacco,25.00,50,28,245,3,3,1,1,22,0,0,0,0,0,0,0,0
Marques Colston,24.00,0,0,0,0,0,0,0,0,0,0,9,125,2,0,0,0
Josh Gordon,24.00,0,0,0,0,0,0,1,34,0,0,7,151,1,0,0,0
Matt Forte,23.00,0,0,0,0,0,0,20,102,0,0,7,73,1,0,0,0
Geno Smith,23.00,25,16,219,1,1,0,5,50,1,0,0,0,0,0,0,0
Matt Cassel,22.00,38,17,265,2,0,0,2,6,0,0,0,0,0,0,0,0
Da'Rick Rogers,22.00,0,0,0,0,0,0,0,0,0,0,6,107,2,0,0,0
Tony Romo,22.00,20,11,104,3,0,0,1,-1,0,0,0,0,0,0,0,0
Charles Clay,21.00,0,0,0,0,0,0,0,0,0,0,7,97,2,0,0,0
Nick Foles,21.00,22,11,179,1,1,1,6,23,1,0,0,0,0,0,0,0
Matt McGloin,21.00,31,18,245,2,1,0,2,20,0,0,0,0,0,0,0,0
Marcel Reece,21.00,0,0,0,0,0,0,19,123,1,0,2,38,0,0,0,0
Shane Vereen,21.00,0,0,0,0,0,0,3,9,1,0,12,153,0,0,0,0
Cordarrelle Patterson,20.00,0,0,0,0,0,0,1,6,0,0,5,141,1,0,0,0
Antonio Brown,19.00,0,0,0,0,0,0,0,0,0,0,5,138,1,0,0,0
Chad Henne,19.00,27,12,117,2,0,0,4,33,0,0,0,0,0,0,0,0
Ryan Mathews,19.00,0,0,0,0,0,0,29,103,1,0,3,32,0,0,0,0
Rod Streater,19.00,0,0,0,0,0,0,0,0,0,0,7,130,1,0,0,0
Jordan Cameron,18.00,0,0,0,0,0,0,0,0,0,0,9,121,1,0,0,0
Bobby Rainey,18.00,0,0,0,0,0,0,22,127,1,0,3,-4,0,0,0,0
Keenan Allen,17.00,0,0,0,0,0,0,0,0,0,0,3,59,2,0,0,0
Joique Bell,17.00,0,0,0,0,0,0,23,69,1,0,4,58,0,1,2,0
LaVon Brazill,17.00,0,0,0,0,0,0,0,0,0,0,3,53,2,0,0,0
Eric Decker,17.00,0,0,0,0,0,0,0,0,0,0,8,117,1,0,0,0
Jimmy Graham,17.00,0,0,0,0,0,0,0,0,0,0,6,58,2,0,0,0
Justin Hunter,17.00,0,0,0,0,0,0,0,0,0,0,4,114,1,0,0,0
Matt Ryan,17.00,35,20,206,2,1,0,0,0,0,0,0,0,0,0,1,0
Alex Smith,17.00,20,14,137,2,0,0,2,7,0,0,0,0,0,0,0,0
BenJarvus Green-Ellis,16.00,0,0,0,0,0,0,17,48,2,0,0,0,0,0,0,0
Shonn Greene,16.00,0,0,0,0,0,0,9,46,2,0,0,0,0,0,0,0
Knowshon Moreno,16.00,0,0,0,0,0,0,14,78,1,0,6,31,0,0,0,0
Cam Newton,16.00,34,22,160,1,0,0,6,48,0,0,0,0,0,0,0,0
Carson Palmer,16.00,32,27,269,1,0,0,1,-1,0,0,0,0,0,0,0,0
Daniel Thomas,16.00,0,0,0,0,0,0,16,105,1,0,1,4,0,0,0,0
Marlon Brown,15.00,0,0,0,0,0,0,0,0,0,0,7,92,1,0,0,0
Larry Fitzgerald,15.00,0,0,0,0,0,0,0,0,0,0,12,96,1,0,0,0
Matt Flynn,15.00,32,24,258,1,1,0,6,28,0,0,0,0,0,0,1,0
Andre Johnson,15.00,0,0,0,0,0,0,0,0,0,0,13,154,0,0,0,0
Danny Woodhead,15.00,0,0,0,0,0,0,7,42,0,0,4,52,1,0,0,0
Montee Ball,14.00,0,0,0,0,0,0,15,77,1,0,3,10,0,0,0,0
Julian Edelman,14.00,0,0,0,0,0,0,0,0,0,0,6,64,1,1,0,0
Alshon Jeffery,14.00,0,0,0,0,0,0,1,-7,0,0,5,84,1,0,0,0
Colin Kaepernick,14.00,29,15,175,1,1,0,9,31,0,0,0,0,0,0,0,0
Eddie Lacy,14.00,0,0,0,0,0,0,20,65,1,0,3,25,0,0,0,0
DeMarco Murray,14.00,0,0,0,0,0,0,18,146,0,0,2,9,0,0,0,0
Demaryius Thomas,14.00,0,0,0,0,0,0,0,0,0,0,7,88,1,0,0,0
Giovani Bernard,13.00,0,0,0,0,0,0,12,99,0,0,4,49,0,0,0,0
