,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Patrick Mahomes,50.00,28,23,326,6,0,0,5,18,0,0,0,0,0,0,0,0
Ben Roethlisberger,44.00,60,39,452,3,0,1,2,9,1,0,0,0,0,0,0,0
Kirk Cousins,41.00,48,35,425,4,1,1,2,5,0,0,0,0,0,0,0,0
Blake Bortles,40.00,45,29,376,4,1,0,6,35,0,0,0,0,0,0,0,0
Ryan Fitzpatrick,38.00,33,27,402,4,1,0,1,-1,0,0,0,0,0,0,0,0
Andy Dalton,34.00,42,24,265,4,0,0,0,0,0,0,0,0,0,0,0,0
Cam Newton,33.00,45,32,335,3,1,0,5,42,0,0,0,0,0,0,0,0
Matt Ryan,33.00,28,23,272,2,1,0,4,18,2,0,0,0,0,0,0,0
Matthew Stafford,30.00,53,34,347,3,0,0,1,8,0,0,0,0,0,0,1,0
Todd Gurley,29.00,0,0,0,0,0,0,19,42,3,2,3,31,0,0,0,0
Philip Rivers,28.00,27,23,256,3,0,0,3,5,0,0,0,0,0,0,0,0
Stefon Diggs,26.00,0,0,0,0,0,0,1,1,0,0,9,128,2,1,0,0
Deshaun Watson,26.00,32,22,310,2,1,0,5,44,0,0,0,0,0,0,0,0
A.J. Green,24.00,0,0,0,0,0,0,0,0,0,0,5,69,3,0,0,0
Melvin Gordon,23.00,0,0,0,0,0,0,9,28,1,0,6,38,2,0,0,0
Joe Flacco,22.00,55,32,376,2,2,0,3,8,0,0,0,0,0,0,1,0
Travis Kelce,22.00,0,0,0,0,0,0,0,0,0,0,7,109,2,0,0,0
Tom Brady,21.00,35,24,234,2,0,0,3,10,0,0,0,0,0,0,1,0
Drew Brees,21.00,35,28,243,2,0,0,1,-1,0,0,0,0,0,0,0,0
Matt Breida,21.00,0,0,0,0,0,0,11,138,1,0,3,21,0,0,0,0
Ryan Tannehill,21.00,23,17,168,2,0,0,8,44,0,0,0,0,0,0,1,0
Jimmy Garoppolo,20.00,26,18,206,2,0,0,3,4,0,0,0,0,0,0,0,0
Jared Goff,20.00,32,24,354,1,1,1,2,2,0,0,0,0,0,0,0,0
Jesse James,19.00,0,0,0,0,0,0,0,0,0,0,5,138,1,0,0,0
Adam Thielen,19.00,0,0,0,0,0,0,0,0,0,0,12,131,1,0,0,0
Michael Thomas,19.00,0,0,0,0,0,0,0,0,0,0,12,89,2,0,1,0
Russell Wilson,19.00,36,22,226,2,1,0,3,17,0,0,0,0,0,0,1,0
Nick Foles,18.00,48,35,334,1,0,0,3,8,0,0,0,-5,0,0,1,0
DeSean Jackson,18.00,0,0,0,0,0,0,0,0,0,0,4,129,1,0,0,0
JuJu Smith-Schuster,18.00,0,0,0,0,0,0,0,0,0,0,13,121,1,0,0,0
Mitchell Trubisky,18.00,34,25,200,2,2,0,5,24,0,0,0,0,0,0,0,0
Derek Carr,17.00,32,29,288,1,0,0,0,0,0,0,0,0,0,0,0,0
Keelan Cole,17.00,0,0,0,0,0,0,0,0,0,0,7,116,1,0,0,0
Will Fuller,17.00,0,0,0,0,0,0,0,0,0,0,8,113,1,0,0,0
DeAndre Hopkins,17.00,0,0,0,0,0,0,0,0,0,0,6,110,1,0,0,0
Aaron Rodgers,17.00,42,30,281,1,0,0,3,8,0,0,0,0,0,0,0,0
Chris Hogan,16.00,0,0,0,0,0,0,0,0,0,0,3,42,2,0,0,0
Eli Manning,16.00,44,33,279,1,0,0,3,4,0,0,0,0,0,0,1,0
Dak Prescott,16.00,25,16,160,1,0,0,7,45,0,0,0,0,0,0,0,0
Tyler Boyd,15.00,0,0,0,0,0,0,0,0,0,0,6,91,1,0,0,0
John Brown,15.00,0,0,0,0,0,0,0,0,0,0,4,92,1,0,0,0
Brandin Cooks,15.00,0,0,0,0,0,0,0,0,0,0,7,159,0,0,0,0
Sam Darnold,15.00,41,25,334,1,2,0,2,1,0,0,0,0,0,0,0,0
Tyreek Hill,15.00,0,0,0,0,0,0,0,0,0,0,5,90,1,0,0,0
O.J. Howard,15.00,0,0,0,0,0,0,0,0,0,0,3,96,1,0,0,0
Andrew Luck,15.00,31,21,179,2,2,0,4,2,0,0,0,0,0,0,0,0
Tyrod Taylor,15.00,30,22,246,1,1,0,4,26,0,0,0,0,0,0,0,0
Nelson Agholor,14.00,0,0,0,0,0,0,1,2,0,0,8,88,1,0,0,0
Josh Allen,14.00,33,18,245,1,2,0,8,32,0,0,0,0,0,0,0,0
Tavon Austin,14.00,0,0,0,0,0,0,1,15,0,0,2,79,1,0,0,0
Antonio Callaway,14.00,0,0,0,0,0,0,2,7,0,0,3,81,1,0,0,0
Corey Clement,14.00,0,0,0,0,0,0,6,30,1,0,5,55,0,0,0,0
Kenny Golladay,14.00,0,0,0,0,0,0,0,0,0,0,6,89,1,0,0,0
T.Y. Hilton,14.00,0,0,0,0,0,0,0,0,0,0,7,83,1,0,0,0
Dede Westbrook,14.00,0,0,0,0,0,0,1,-6,0,0,4,82,1,0,0,0
James Conner,13.00,0,0,0,0,0,0,8,17,1,0,5,48,0,1,0,0
Ezekiel Elliott,13.00,0,0,0,0,0,0,17,78,1,0,5,9,0,0,0,0
Mike Evans,13.00,0,0,0,0,0,0,0,0,0,0,10,83,1,0,1,0
Kareem Hunt,13.00,0,0,0,0,0,0,18,75,0,0,1,5,1,0,0,0
