,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Ryan Fitzpatrick,49.00,28,21,417,4,0,0,12,36,1,0,0,0,0,0,0,0
Drew Brees,37.00,45,37,439,3,0,1,0,0,0,0,0,0,0,0,0,0
Patrick Mahomes,36.00,27,15,256,4,0,0,5,21,0,0,0,0,0,0,0,0
Philip Rivers,34.00,51,34,424,3,1,1,0,0,0,0,0,0,0,0,0,0
Alvin Kamara,33.00,0,0,0,0,0,0,8,29,2,1,9,112,1,0,0,0
Aaron Rodgers,30.00,30,20,286,3,0,0,1,15,0,0,0,0,0,0,0,0
James Conner,29.00,0,0,0,0,0,0,31,135,2,0,5,57,0,0,1,0
Tyreek Hill,28.00,0,0,0,0,0,0,2,4,0,0,7,169,2,0,0,0
Tom Brady,27.00,39,26,277,3,1,0,1,2,0,0,0,0,0,0,0,0
Joe Flacco,27.00,34,25,236,3,0,0,2,3,0,0,0,0,0,0,0,0
DeSean Jackson,26.00,0,0,0,0,0,0,0,0,0,0,5,146,2,0,0,0
Case Keenum,25.00,39,25,329,3,3,0,0,0,0,0,0,0,0,0,0,0
Russell Wilson,25.00,33,19,298,3,2,0,2,5,0,0,0,0,0,0,0,0
Tyrod Taylor,24.00,40,15,197,1,1,0,8,77,1,0,0,0,0,0,0,0
Kirk Cousins,23.00,36,20,244,2,0,0,4,26,0,0,0,0,0,0,0,0
Alex Smith,23.00,30,21,255,2,0,0,8,14,0,0,0,0,0,0,0,0
Michael Thomas,23.00,0,0,0,0,0,0,0,0,0,0,16,180,1,0,1,0
Isaiah Crowell,22.00,0,0,0,0,0,0,10,102,2,0,0,0,0,0,0,0
Andrew Luck,22.00,53,39,319,2,1,0,1,7,0,0,0,0,0,0,0,0
Kenny Stills,22.00,0,0,0,0,0,0,0,0,0,0,4,106,2,0,0,0
Jared Goff,21.00,33,18,233,2,0,0,1,-1,0,0,0,0,0,0,0,0
Adrian Peterson,21.00,0,0,0,0,0,0,26,96,1,0,2,70,0,0,1,0
