,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Drew Brees,58.00,50,39,505,7,2,0,1,1,0,0,0,0,0,0,0,0
Eli Manning,50.00,41,30,350,6,0,0,0,0,0,0,0,0,0,0,0,0
Tom Brady,38.00,38,26,356,4,0,0,1,1,0,0,0,0,0,0,0,0
Derek Carr,37.00,36,23,333,4,0,0,2,-2,0,0,0,0,0,0,0,0
Carson Palmer,36.00,38,23,374,4,1,0,3,6,0,0,0,0,0,0,0,0
Odell Beckham Jr.,31.00,0,0,0,0,0,0,0,0,0,0,8,130,3,0,0,0
Philip Rivers,30.00,37,28,301,3,0,0,1,0,0,0,0,0,0,0,0,0
Alex Smith,30.00,26,18,145,2,0,0,5,78,1,0,0,0,0,0,0,0
Joe Flacco,24.00,37,25,319,1,0,0,4,2,1,0,0,0,0,0,0,0
Josh McCown,24.00,34,18,211,3,1,0,5,18,0,0,0,0,0,0,1,0
Matt Ryan,24.00,45,37,397,2,1,0,3,2,0,0,0,0,0,0,1,0
Geno Smith,23.00,42,27,265,2,1,0,2,34,0,0,0,0,0,0,0,0
Tavon Austin,22.00,0,0,0,0,0,0,3,21,1,0,4,98,1,0,1,0
Cam Newton,22.00,35,16,248,2,1,0,10,41,0,0,0,0,0,0,1,0
Jay Cutler,21.00,33,22,211,1,0,0,2,11,1,0,0,0,0,0,0,0
Malcom Floyd,21.00,0,0,0,0,0,0,0,0,0,0,4,92,2,0,0,0
Brian Hoyer,21.00,35,23,235,2,0,0,1,-1,0,0,0,0,0,0,0,0
Julio Jones,21.00,0,0,0,0,0,0,0,0,0,0,12,162,1,0,1,0
Jameis Winston,21.00,29,16,177,1,0,0,3,24,1,0,0,0,0,0,0,0
Brandin Cooks,20.00,0,0,0,0,0,0,1,-3,0,0,6,88,2,0,0,0
Julian Edelman,20.00,0,0,0,0,0,0,0,0,0,0,7,81,2,0,0,0
