,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Kareem Hunt,40.00,0,0,0,0,0,0,17,148,1,0,5,98,2,0,1,0
Alex Smith,38.00,35,28,368,4,0,0,5,3,0,0,0,0,0,0,0,0
Matthew Stafford,34.00,41,29,292,4,1,0,2,14,0,0,0,0,0,0,0,0
Sam Bradford,31.00,32,27,346,3,0,0,2,-3,0,0,0,0,0,0,0,0
Trevor Siemian,25.00,28,17,219,2,1,0,6,19,1,0,0,0,0,0,0,0
Philip Rivers,23.00,33,22,192,3,1,0,0,0,0,0,0,0,0,0,0,0
Carson Wentz,23.00,39,26,307,2,1,1,4,6,0,0,0,0,0,0,1,0
Derek Carr,22.00,32,22,262,2,0,0,2,2,0,0,0,0,0,0,0,0
Mike Gillislee,22.00,0,0,0,0,0,0,15,45,3,0,0,0,0,0,0,0
Stefon Diggs,21.00,0,0,0,0,0,0,1,-6,0,0,7,93,2,0,0,0
Tyrod Taylor,21.00,28,16,224,2,1,0,8,38,0,0,0,0,0,0,0,0
Ben Roethlisberger,20.00,36,24,263,2,1,0,3,-8,0,0,0,0,0,0,0,0
Tyreek Hill,19.00,0,0,0,0,0,0,2,5,0,0,7,133,1,0,0,0
DeShone Kizer,19.00,30,20,222,1,1,0,5,17,1,0,0,0,0,0,0,0
Matt Ryan,19.00,30,21,321,1,0,0,3,11,0,0,0,0,0,0,0,0
Antonio Brown,18.00,0,0,0,0,0,0,0,0,0,0,11,182,0,0,0,0
Leonard Fournette,18.00,0,0,0,0,0,0,26,100,1,0,3,24,0,0,0,0
Jared Goff,18.00,29,21,306,1,0,0,1,2,0,0,0,0,0,0,0,0
Kenny Golladay,18.00,0,0,0,0,0,0,0,0,0,0,4,69,2,0,0,0
Austin Hooper,18.00,0,0,0,0,0,0,0,0,0,0,2,128,1,0,0,0
Marcus Mariota,18.00,41,25,256,0,0,0,3,26,1,0,0,0,0,0,0,0
Dak Prescott,18.00,39,24,268,1,0,0,3,24,0,0,0,0,0,0,0,0
Aaron Rodgers,18.00,42,28,311,1,1,0,7,21,0,0,0,0,0,0,0,0
Drew Brees,17.00,37,27,291,1,0,0,0,0,0,0,0,0,0,0,0,0
Tarik Cohen,16.00,0,0,0,0,0,0,5,66,0,0,8,47,1,0,0,0
Jesse James,16.00,0,0,0,0,0,0,0,0,0,0,6,41,2,0,0,0
Cam Newton,16.00,25,14,171,2,1,0,6,3,0,0,0,0,0,0,0,0
Todd Gurley,15.00,0,0,0,0,0,0,19,40,1,0,5,56,0,0,0,0
LeSean McCoy,15.00,0,0,0,0,0,0,22,110,0,0,5,49,0,0,0,0
Adam Thielen,15.00,0,0,0,0,0,0,0,0,0,0,9,157,0,0,0,0
Nelson Agholor,14.00,0,0,0,0,0,0,0,0,0,0,6,86,1,0,0,0
Kirk Cousins,14.00,40,23,240,1,1,0,4,30,0,0,0,0,0,0,2,0
Bennie Fowler,14.00,0,0,0,0,0,0,0,0,0,0,3,21,2,0,0,0
Mike Glennon,14.00,40,26,213,1,0,0,0,0,0,0,0,0,0,0,0,0
Ty Montgomery,14.00,0,0,0,0,0,0,19,54,1,0,4,39,0,0,0,0
Terrance West,14.00,0,0,0,0,0,0,19,80,1,0,0,0,0,0,0,0
Dalvin Cook,13.00,0,0,0,0,0,0,22,127,0,0,3,10,0,0,0,0
Ezekiel Elliott,13.00,0,0,0,0,0,0,24,104,0,0,5,36,0,0,0,0
Melvin Gordon,13.00,0,0,0,0,0,0,18,54,0,0,5,25,1,0,0,0
Cooper Kupp,13.00,0,0,0,0,0,0,0,0,0,0,4,76,1,0,0,0
Jordy Nelson,13.00,0,0,0,0,0,0,0,0,0,0,7,79,1,0,0,0
Jonathan Stewart,13.00,0,0,0,0,0,0,18,65,0,0,2,17,1,0,0,0
Blake Bortles,12.00,21,11,125,1,0,0,3,13,0,0,0,0,0,0,0,0
Amari Cooper,12.00,0,0,0,0,0,0,0,0,0,0,5,62,1,0,0,0
Jordan Howard,12.00,0,0,0,0,0,0,13,52,1,0,3,14,0,0,0,0
Charles Clay,11.00,0,0,0,0,0,0,0,0,0,0,4,53,1,0,0,0
Corey Coleman,11.00,0,0,0,0,0,0,0,0,0,0,5,53,1,0,0,0
Coby Fleener,11.00,0,0,0,0,0,0,0,0,0,0,5,54,1,0,0,0
DeAndre Hopkins,11.00,0,0,0,0,0,0,0,0,0,0,7,55,1,0,0,0
Jeremy Maclin,11.00,0,0,0,0,0,0,0,0,0,0,2,56,1,0,0,0
Russell Shepard,11.00,0,0,0,0,0,0,0,0,0,0,2,53,1,0,0,0
Chris Thompson,11.00,0,0,0,0,0,0,3,4,0,0,4,52,1,0,0,0
Mike Tolbert,11.00,0,0,0,0,0,0,12,42,1,0,1,12,0,0,0,0
Jason Witten,11.00,0,0,0,0,0,0,0,0,0,0,7,59,1,0,0,0
Danny Amendola,10.00,0,0,0,0,0,0,0,0,0,0,6,100,0,0,0,0
Travis Benjamin,10.00,0,0,0,0,0,0,0,0,0,0,3,43,1,0,0,0
LeGarrette Blount,10.00,0,0,0,0,0,0,14,46,0,0,1,1,1,0,0,0
Tom Brady,10.00,36,16,267,0,0,0,2,0,0,0,0,0,0,0,0,0
Marlon Mack,10.00,0,0,0,0,0,0,10,24,1,0,1,21,0,0,0,0
J.J. Nelson,10.00,0,0,0,0,0,0,0,0,0,0,5,43,1,0,0,0
Carson Palmer,10.00,48,27,268,1,3,0,1,2,0,0,0,0,0,0,0,0
Golden Tate,10.00,0,0,0,0,0,0,2,7,0,0,10,107,0,0,0,0
Keenan Allen,9.00,0,0,0,0,0,0,0,0,0,0,5,35,1,0,0,0
Zach Ertz,9.00,0,0,0,0,0,0,0,0,0,0,8,93,0,0,0,0
Devonta Freeman,9.00,0,0,0,0,0,0,12,37,1,0,2,2,0,0,0,0
Marvin Jones,9.00,0,0,0,0,0,0,0,0,0,0,2,37,1,0,0,0
Josh McCown,9.00,39,26,187,0,2,0,2,0,1,0,0,0,0,0,0,0
Lamar Miller,9.00,0,0,0,0,0,0,17,65,0,0,2,31,0,0,0,0
Russell Wilson,9.00,27,14,158,0,0,0,2,40,0,0,0,0,0,0,1,0
C.J. Anderson,8.00,0,0,0,0,0,0,20,81,0,0,1,7,0,0,0,0
Randall Cobb,8.00,0,0,0,0,0,0,0,0,0,0,9,85,0,0,0,0
Brandin Cooks,8.00,0,0,0,0,0,0,0,0,0,0,3,88,0,0,0,0
Michael Crabtree,8.00,0,0,0,0,0,0,0,0,0,0,6,83,0,0,0,0
Isaiah Crowell,8.00,0,0,0,0,0,0,17,33,0,1,2,33,0,0,0,0
Joe Flacco,8.00,17,9,121,1,1,0,0,0,0,0,0,0,0,0,0,0
Pierre Garcon,8.00,0,0,0,0,0,0,0,0,0,0,6,81,0,0,0,0
