,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Michael Vick,38.00,31,17,291,3,0,0,4,30,1,0,0,0,0,0,0,0
Anquan Boldin,32.00,1,1,-6,0,0,0,0,0,0,0,8,142,3,0,0,0
Peyton Manning,31.00,43,27,325,3,0,0,2,-1,0,0,0,0,0,0,0,0
Adrian Peterson,31.00,0,0,0,0,0,0,23,160,2,0,5,30,0,0,0,0
Austin Collie,29.00,0,0,0,0,0,0,0,0,0,0,12,171,2,0,0,0
Tom Brady,28.00,27,21,252,3,0,0,4,6,0,0,0,0,0,0,0,0
Drew Brees,28.00,38,30,365,3,2,0,0,0,0,0,0,0,0,0,0,0
Joe Flacco,28.00,31,22,262,3,0,0,4,-4,0,0,0,0,0,0,0,0
Philip Rivers,28.00,53,29,455,2,2,1,1,2,0,0,0,0,0,0,0,0
Mark Sanchez,28.00,28,15,256,3,0,0,1,-1,0,0,0,0,0,0,0,0
Matt Cassel,26.00,27,16,250,3,1,0,2,7,0,0,0,0,0,0,0,0
Lance Moore,26.00,0,0,0,0,0,0,0,0,0,0,6,149,2,0,0,0
Chad Henne,24.00,44,26,363,2,1,0,1,1,0,0,0,0,0,0,0,0
Chris Johnson,24.00,0,0,0,0,0,0,32,125,2,0,0,0,0,0,0,0
Kyle Orton,24.00,57,37,476,1,1,0,2,11,0,0,0,0,0,0,0,0
Aaron Rodgers,24.00,45,34,316,1,1,0,2,20,1,0,0,0,0,0,0,0
Charlie Batch,23.00,17,12,186,3,2,0,5,26,0,0,0,0,0,0,0,0
Peyton Hillis,23.00,0,0,0,0,0,0,22,144,1,0,7,36,0,0,0,0
Tony Romo,23.00,30,23,284,2,0,0,1,-1,0,0,0,0,0,0,0,0
Matt Ryan,23.00,30,19,228,2,0,0,6,26,0,0,0,0,0,0,0,0
Roy Williams,23.00,0,0,0,0,0,0,0,0,0,0,5,117,2,0,0,0
Brandon Lloyd,22.00,0,0,0,0,0,0,0,0,0,0,6,169,1,0,0,0
Brandon Marshall,22.00,0,0,0,0,0,0,2,3,0,0,10,166,1,0,0,0
Mike Wallace,22.00,0,0,0,0,0,0,1,-1,0,0,3,100,2,0,0,0
DeSean Jackson,21.00,0,0,0,0,0,0,1,8,0,0,5,153,1,0,0,0
Dustin Keller,21.00,0,0,0,0,0,0,0,0,0,0,6,98,2,0,0,0
Cedric Benson,20.00,0,0,0,0,0,0,27,81,1,0,2,9,1,0,0,0
Jeremy Maclin,20.00,0,0,0,0,0,0,0,0,0,0,4,83,2,0,0,0
Rashard Mendenhall,20.00,0,0,0,0,0,0,19,143,1,0,0,0,0,0,0,0
Ryan Fitzpatrick,18.00,28,20,247,2,2,0,3,18,0,0,0,0,0,0,0,0
Michael Turner,18.00,0,0,0,0,0,0,30,114,1,0,2,11,0,0,0,0
Tony Gonzalez,17.00,0,0,0,0,0,0,0,0,0,0,8,110,1,0,0,0
Darren McFadden,17.00,0,0,0,0,0,0,25,105,1,0,2,17,0,0,0,0
Santana Moss,17.00,0,0,0,0,0,0,0,0,0,0,6,124,1,0,1,0
Ahmad Bradshaw,16.00,0,0,0,0,0,0,15,88,1,0,5,30,0,0,1,0
Antonio Gates,16.00,0,0,0,0,0,0,0,0,0,0,7,109,1,0,0,0
Randy Moss,16.00,0,0,0,0,0,0,0,0,0,0,2,42,2,0,0,0
Jay Cutler,15.00,27,16,221,1,1,0,3,37,0,0,0,0,0,0,0,0
Malcom Floyd,15.00,0,0,0,0,0,0,0,0,0,0,6,97,1,0,0,0
Bruce Gradkowski,15.00,34,17,255,1,1,0,4,13,0,0,0,0,0,0,0,0
BenJarvus Green-Ellis,15.00,0,0,0,0,0,0,16,98,1,0,1,6,0,0,0,0
Thomas Jones,15.00,0,0,0,0,0,0,19,95,1,0,1,1,0,0,0,0
Donovan McNabb,15.00,32,19,236,1,1,0,2,25,0,0,0,0,0,0,0,0
Derek Anderson,14.00,26,12,122,2,1,0,0,0,0,0,0,0,0,0,0,0
Jamaal Charles,14.00,0,0,0,0,0,0,12,97,0,0,3,57,0,0,0,0
Braylon Edwards,14.00,0,0,0,0,0,0,0,0,0,0,2,87,1,0,0,0
Jabar Gaffney,14.00,0,0,0,0,0,0,0,0,0,0,12,140,0,0,0,0
Frank Gore,14.00,0,0,0,0,0,0,15,43,0,0,9,102,0,0,0,0
LaDainian Tomlinson,14.00,0,0,0,0,0,0,15,70,1,0,3,18,0,0,0,0
Sam Bradford,13.00,37,23,235,1,1,0,1,2,0,0,0,0,0,0,0,0
Percy Harvin,13.00,0,0,0,0,0,0,2,13,0,0,6,62,1,0,0,0
Jeremy Shockey,13.00,0,0,0,0,0,0,0,0,0,0,8,78,1,0,0,0
Alex Smith,13.00,42,23,232,1,1,0,0,0,0,0,0,0,0,0,0,0
Dwayne Bowe,12.00,0,0,0,0,0,0,0,0,0,0,2,61,1,0,0,0
John Carlson,12.00,0,0,0,0,0,0,0,0,0,0,5,61,1,0,0,0
Matt Hasselbeck,12.00,32,19,220,1,1,0,3,5,0,0,0,0,0,0,0,0
Stevie Johnson,12.00,0,0,0,0,0,0,0,0,0,0,3,66,1,0,0,0
Dexter McCluster,12.00,0,0,0,0,0,0,2,-1,0,0,3,69,1,0,0,0
Zach Miller,12.00,0,0,0,0,0,0,0,0,0,0,4,64,1,0,0,0
Greg Olsen,12.00,0,0,0,0,0,0,0,0,0,0,5,64,1,0,0,0
Tony Scheffler,12.00,0,0,0,0,0,0,0,0,0,0,7,60,1,0,0,0
Roddy White,12.00,0,0,0,0,0,0,0,0,0,0,5,69,1,0,0,0
Marion Barber,11.00,0,0,0,0,0,0,17,55,1,0,1,5,0,0,0,0
Jermichael Finley,11.00,0,0,0,0,0,0,0,0,0,0,9,115,0,0,0,0
Arian Foster,11.00,0,0,0,0,0,0,17,106,0,0,4,20,0,0,1,0
Shaun Hill,11.00,43,29,237,1,2,0,2,4,0,0,0,0,0,0,0,0
Steven Jackson,11.00,0,0,0,0,0,0,10,58,1,0,1,6,0,0,0,0
Eli Manning,11.00,48,34,386,0,2,0,1,2,0,0,0,0,0,0,0,0
Louis Murphy,11.00,0,0,0,0,0,0,0,0,0,0,5,119,0,0,0,0
Matt Schaub,11.00,32,23,241,1,2,0,0,0,0,0,0,0,0,0,0,0
Seneca Wallace,11.00,24,18,141,1,0,0,1,0,0,0,0,0,0,0,0,0
Steve Breaston,10.00,0,0,0,0,0,0,1,4,0,0,4,41,1,0,0,0
Kenneth Darby,10.00,0,0,0,0,0,0,14,49,1,0,1,8,0,0,0,0
Brett Favre,10.00,34,23,201,1,2,0,2,-2,0,0,0,0,0,0,0,0
Rob Gronkowski,10.00,0,0,0,0,0,0,0,0,0,0,3,43,1,0,0,0
Tony Moeaki,10.00,0,0,0,0,0,0,0,0,0,0,4,44,1,0,0,0
Steve Smith,10.00,0,0,0,0,0,0,0,0,0,0,9,103,0,0,0,0
Benjamin Watson,10.00,0,0,0,0,0,0,0,0,0,0,5,47,1,0,0,0
Danny Woodhead,10.00,0,0,0,0,0,0,3,42,1,0,0,0,0,0,0,0
Vince Young,10.00,16,10,118,1,0,0,3,6,0,0,0,0,0,0,0,0
Justin Forsett,9.00,0,0,0,0,0,0,17,63,0,0,3,31,0,0,0,0
Johnny Knox,9.00,0,0,0,0,0,0,1,2,0,0,4,94,0,0,0,0
Carson Palmer,9.00,37,19,195,1,2,0,5,8,0,0,0,0,0,0,0,0
Ray Rice,9.00,0,0,0,0,0,0,15,80,0,0,4,16,0,0,0,0
C.J. Spiller,9.00,0,0,0,0,0,0,4,29,0,0,3,10,1,0,0,0
Pierre Thomas,9.00,0,0,0,0,0,0,9,30,0,0,6,61,0,0,0,0
