,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Matthew Stafford,37.00,49,34,352,3,1,0,4,12,1,0,0,0,0,0,0,0
Tom Brady,36.00,35,23,304,4,0,0,1,3,0,0,0,0,0,0,0,0
Doug Martin,32.00,0,0,0,0,0,0,29,135,1,0,3,79,1,0,0,0
Peyton Manning,30.00,30,22,305,3,0,0,1,4,0,0,0,0,0,0,0,0
Matt Ryan,29.00,29,22,262,3,0,0,3,18,0,0,0,0,0,0,0,0
Josh Freeman,28.00,36,19,262,3,0,0,3,-1,0,0,0,0,0,0,0,0
Alex Smith,27.00,19,18,232,3,0,0,1,6,0,0,0,0,0,0,0,0
Rob Gronkowski,26.00,0,0,0,0,0,0,0,0,0,0,8,146,2,0,0,0
Ben Roethlisberger,26.00,33,24,222,3,0,0,2,6,0,0,0,0,0,0,0,0
Titus Young,22.00,0,0,0,0,0,0,0,0,0,0,9,100,2,0,0,0
Tony Romo,21.00,62,36,437,1,4,0,2,0,1,0,0,0,0,0,0,0
Willis McGahee,20.00,0,0,0,0,0,0,23,122,1,0,2,33,0,0,1,0
Michael Crabtree,19.00,0,0,0,0,0,0,1,8,0,0,5,72,2,0,0,0
Trent Richardson,19.00,0,0,0,0,0,0,24,122,1,0,1,12,0,0,0,0
Demaryius Thomas,19.00,0,0,0,0,0,0,0,0,0,0,7,137,1,0,0,0
Russell Wilson,19.00,35,25,236,2,1,0,1,9,0,0,0,0,0,0,0,0
Drew Brees,18.00,42,22,213,2,1,0,2,2,0,0,0,0,0,0,0,0
Blaine Gabbert,18.00,49,27,303,1,0,0,1,0,0,0,0,0,0,0,0,0
Julio Jones,18.00,0,0,0,0,0,0,1,9,0,0,5,123,1,0,0,0
LeSean McCoy,18.00,0,0,0,0,0,0,16,45,1,0,3,22,1,0,0,0
Carson Palmer,18.00,28,14,209,2,1,0,1,-1,0,0,0,0,0,0,0,0
Stevan Ridley,18.00,0,0,0,0,0,0,15,127,1,0,0,0,0,0,0,0
Aaron Rodgers,18.00,35,22,186,2,0,0,3,4,0,0,0,0,0,0,1,0
Andrew Luck,17.00,38,26,297,1,1,0,6,28,0,0,0,0,0,0,0,0
Adrian Peterson,17.00,0,0,0,0,0,0,15,123,1,0,1,4,0,0,1,0
Michael Vick,17.00,35,21,191,1,0,0,7,42,0,0,0,0,0,0,0,0
Eric Decker,16.00,0,0,0,0,0,0,0,0,0,0,4,43,2,0,0,0
Matt Hasselbeck,16.00,29,22,236,1,0,0,2,10,0,0,0,0,0,0,0,0
Marshawn Lynch,16.00,0,0,0,0,0,0,12,105,1,0,1,1,0,0,0,0
Jason Witten,16.00,0,0,0,0,0,0,0,0,0,0,18,167,0,0,0,0
Matt Forte,15.00,0,0,0,0,0,0,15,70,1,0,5,24,0,0,0,0
Percy Harvin,15.00,0,0,0,0,0,0,1,-1,0,0,7,90,1,0,0,0
Denarius Moore,15.00,0,0,0,0,0,0,0,0,0,0,5,96,1,0,0,0
Christian Ponder,15.00,35,19,251,1,1,0,4,12,0,0,0,0,0,0,0,0
Matt Cassel,14.00,30,20,218,1,1,0,7,35,0,0,0,0,0,0,1,0
Brandon Lloyd,14.00,0,0,0,0,0,0,0,0,0,0,2,28,2,0,0,0
Mark Sanchez,14.00,54,28,283,1,1,0,1,6,0,0,0,0,0,0,1,0
Miles Austin,13.00,0,0,0,0,0,0,0,0,0,0,9,133,0,0,0,0
Robert Griffin III,13.00,34,16,177,1,0,0,6,8,0,0,0,0,0,0,0,0
Darren McFadden,13.00,0,0,0,0,0,0,29,114,0,0,4,23,0,0,0,0
Vick Ballard,12.00,0,0,0,0,0,0,12,55,0,0,1,16,1,0,0,0
Sam Bradford,12.00,30,22,205,1,1,0,3,3,0,0,0,0,0,0,0,0
Chris Givens,12.00,0,0,0,0,0,0,0,0,0,0,3,63,1,0,0,0
Jimmy Graham,12.00,0,0,0,0,0,0,0,0,0,0,5,63,1,0,0,0
Dexter McCluster,12.00,0,0,0,0,0,0,2,15,0,0,6,54,1,0,0,0
Mike Williams,12.00,0,0,0,0,0,0,0,0,0,0,6,68,1,0,0,0
Matt Moore,11.00,19,11,131,1,0,0,4,-4,0,0,0,0,0,0,0,0
Cam Newton,11.00,39,20,314,0,2,0,5,37,0,0,0,0,0,0,0,0
Sidney Rice,11.00,0,0,0,0,0,0,1,3,0,0,6,55,1,0,0,0
Cecil Shorts,11.00,0,0,0,0,0,0,0,0,0,0,8,116,0,0,0,0
Steve Smith,11.00,0,0,0,0,0,0,0,0,0,0,7,118,0,0,0,0
Darren Sproles,11.00,0,0,0,0,0,0,4,-1,0,0,7,56,1,0,0,0
Dez Bryant,10.00,0,0,0,0,0,0,0,0,0,0,5,110,0,0,1,0
Jonathan Dwyer,10.00,0,0,0,0,0,0,17,107,0,0,1,8,0,0,0,0
Chris Johnson,10.00,0,0,0,0,0,0,21,99,0,0,2,18,0,0,0,0
Heath Miller,10.00,0,0,0,0,0,0,0,0,0,0,4,46,1,0,0,0
Randy Moss,10.00,0,0,0,0,0,0,0,0,0,0,1,47,1,0,0,0
Daniel Thomas,10.00,0,0,0,0,0,0,15,42,1,0,1,3,0,0,0,0
Kendall Wright,10.00,0,0,0,0,0,0,0,0,0,0,4,47,1,0,0,0
Ronnie Brown,9.00,0,0,0,0,0,0,4,17,0,0,7,85,0,0,0,0
Ryan Broyles,9.00,0,0,0,0,0,0,0,0,0,0,3,37,1,0,0,0
