,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Tom Brady,42.00,48,32,517,4,1,0,1,3,0,0,0,0,0,0,0,0
Chad Henne,37.00,49,30,416,2,1,0,7,59,1,0,0,0,0,0,0,0
Drew Brees,34.00,49,32,419,3,0,0,1,3,0,0,0,0,0,0,0,0
Cam Newton,33.00,37,24,422,2,1,0,8,18,1,0,0,0,0,0,0,0
Ryan Fitzpatrick,32.00,25,17,208,4,0,0,3,3,0,0,0,0,0,0,0,0
Aaron Rodgers,30.00,35,27,312,3,0,0,4,1,0,0,0,0,0,0,0,0
Steve Smith,29.00,0,0,0,0,0,0,0,0,0,0,8,178,2,0,0,0
Matthew Stafford,28.00,33,24,305,3,1,0,1,0,0,0,0,0,0,0,0,0
Wes Welker,28.00,0,0,0,0,0,0,0,0,0,0,8,160,2,0,0,0
Michael Vick,27.00,32,14,187,2,0,0,11,97,0,0,0,0,0,0,1,0
Joe Flacco,26.00,29,17,224,3,0,0,0,0,0,0,0,0,0,0,0,0
Ray Rice,26.00,0,0,0,0,0,0,19,107,1,0,4,42,1,0,0,0
Mike Tolbert,26.00,0,0,0,0,0,0,12,35,1,0,9,58,2,0,0,0
Kenny Britt,25.00,0,0,0,0,0,0,0,0,0,0,5,136,2,0,0,0
LeSean McCoy,25.00,0,0,0,0,0,0,15,122,1,0,2,15,1,0,0,0
Rex Grossman,23.00,34,21,305,2,0,0,0,0,0,0,0,0,0,0,1,0
Kevin Kolb,23.00,27,18,309,2,0,0,4,-1,0,0,0,0,0,0,1,0
Jay Cutler,22.00,32,22,312,2,1,0,0,0,0,0,0,0,0,0,0,0
Tony Romo,22.00,36,23,342,2,1,0,3,9,0,0,0,0,0,0,1,0
Mark Sanchez,22.00,44,26,335,2,1,0,1,3,0,0,0,0,0,0,1,0
Matt Forte,21.00,0,0,0,0,0,0,16,68,0,0,5,90,1,0,0,0
Philip Rivers,21.00,48,33,335,2,2,0,3,-3,0,0,0,0,0,0,0,0
Matt Hasselbeck,20.00,34,21,263,2,1,0,1,9,0,0,0,0,0,0,0,0
Calvin Johnson,20.00,0,0,0,0,0,0,0,0,0,0,6,88,2,0,0,0
Colt McCoy,19.00,40,19,213,2,1,0,3,11,0,0,1,-5,0,0,0,0
Cedric Benson,18.00,0,0,0,0,0,0,25,121,1,0,1,2,0,0,0,0
Scott Chandler,18.00,0,0,0,0,0,0,0,0,0,0,5,63,2,0,0,0
Jason Campbell,16.00,22,13,105,1,0,0,6,2,1,0,0,0,0,0,0,0
Early Doucet,16.00,0,0,0,0,0,0,0,0,0,0,3,105,1,0,0,0
Josh Freeman,16.00,43,28,259,1,1,0,4,26,0,0,0,-4,0,0,0,0
Devery Henderson,16.00,0,0,0,0,0,0,0,0,0,0,6,100,1,0,0,0
Aaron Hernandez,16.00,0,0,0,0,0,0,0,0,0,0,7,103,1,0,0,0
DeSean Jackson,16.00,0,0,0,0,0,0,0,0,0,0,6,102,1,0,0,0
Tarvaris Jackson,16.00,37,21,197,2,1,0,4,13,0,0,0,0,0,0,2,0
Kyle Orton,16.00,46,24,304,1,1,0,1,13,0,0,0,0,0,0,1,0
Ben Tate,16.00,0,0,0,0,0,0,24,116,1,0,0,0,0,0,1,0
Reggie Wayne,16.00,0,0,0,0,0,0,0,0,0,0,7,106,1,0,0,0
Beanie Wells,16.00,0,0,0,0,0,0,18,90,1,0,4,12,0,0,0,0
Miles Austin,15.00,0,0,0,0,0,0,0,0,0,0,5,90,1,0,0,0
Tim Hightower,15.00,0,0,0,0,0,0,25,72,1,0,3,25,0,0,0,0
Andre Johnson,15.00,0,0,0,0,0,0,0,0,0,0,7,95,1,0,0,0
Maurice Jones-Drew,15.00,0,0,0,0,0,0,24,97,1,0,0,0,0,0,0,0
Darren McFadden,15.00,0,0,0,0,0,0,22,150,0,0,1,6,0,0,0,0
Doug Baldwin,14.00,0,0,0,0,0,0,0,0,0,0,4,83,1,0,0,0
Reggie Bush,14.00,0,0,0,0,0,0,11,38,0,0,9,56,1,0,0,0
Rob Gronkowski,14.00,0,0,0,0,0,0,0,0,0,0,6,86,1,0,0,0
Greg Jennings,14.00,0,0,0,0,0,0,0,0,0,0,7,89,1,0,0,0
Eli Manning,14.00,32,18,268,0,1,0,1,2,1,0,0,0,0,0,0,0
Anquan Boldin,13.00,0,0,0,0,0,0,0,0,0,0,4,74,1,0,0,0
Dez Bryant,13.00,0,0,0,0,0,0,0,0,0,0,3,71,1,0,0,0
Plaxico Burress,13.00,0,0,0,0,0,0,0,0,0,0,4,72,1,0,0,0
Brandon Marshall,13.00,0,0,0,0,0,0,0,0,0,0,7,139,0,0,0,0
Robert Meachem,13.00,0,0,0,0,0,0,0,0,0,0,5,70,1,0,0,0
Jordy Nelson,13.00,0,0,0,0,0,0,0,0,0,0,6,77,1,0,0,0
Michael Turner,13.00,0,0,0,0,0,0,10,100,0,0,3,40,0,0,1,0
Carnell Williams,13.00,0,0,0,0,0,0,19,91,0,0,5,49,0,0,0,0
Stevie Johnson,12.00,0,0,0,0,0,0,0,0,0,0,4,66,1,0,0,0
Dustin Keller,12.00,0,0,0,0,0,0,0,0,0,0,5,61,1,0,0,0
Jeff King,12.00,0,0,0,0,0,0,0,0,0,0,2,61,1,0,0,0
Hakeem Nicks,12.00,0,0,0,0,0,0,0,0,0,0,7,122,0,0,0,0
