,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Daniel Jones,45.00,42,28,352,5,0,0,3,12,0,0,0,0,0,0,0,0
Andy Dalton,42.00,56,33,396,4,0,1,0,0,0,1,0,0,0,0,1,0
Saquon Barkley,39.00,0,0,0,0,0,0,22,189,1,0,4,90,1,0,0,0
Ryan Fitzpatrick,38.00,52,31,419,4,1,0,5,9,0,0,0,0,0,0,0,0
Lamar Jackson,36.00,31,20,238,3,0,0,17,103,0,0,0,0,0,0,1,0
Drew Brees,29.00,38,27,279,3,0,0,3,-3,0,0,0,0,0,0,0,0
Kenyan Drake,29.00,0,0,0,0,0,0,24,166,2,0,3,18,0,0,0,0
Patrick Mahomes,29.00,33,23,251,2,0,0,2,14,1,0,0,0,0,0,0,0
Ryan Tannehill,28.00,27,17,272,3,0,0,1,8,0,0,0,0,0,0,0,0
Aaron Jones,26.00,0,0,0,0,0,0,23,154,2,0,2,6,0,0,1,0
Josh Allen,24.00,26,13,208,2,0,0,7,43,0,0,0,0,0,0,0,0
Tyler Boyd,24.00,0,0,0,0,0,0,0,0,0,0,9,128,2,0,0,0
Devonta Freeman,24.00,0,0,0,0,0,0,13,53,1,0,9,74,1,0,0,0
Derek Carr,23.00,30,26,291,1,0,0,1,3,1,0,0,0,0,0,0,0
Jared Goff,23.00,46,27,323,2,1,0,4,12,0,0,0,0,0,0,0,0
Alvin Kamara,23.00,0,0,0,0,0,0,11,80,2,0,6,30,0,0,0,0
Mark Andrews,21.00,0,0,0,0,0,0,0,0,0,0,6,93,2,0,0,0
Jared Cook,20.00,0,0,0,0,0,0,0,0,0,0,3,84,2,0,0,0
Mike Gesicki,20.00,0,0,0,0,0,0,0,0,0,0,6,82,2,0,0,0
Miles Sanders,20.00,0,0,0,0,0,0,20,79,1,0,5,77,0,0,0,0
Carson Wentz,20.00,40,31,319,1,0,0,6,22,0,0,0,0,0,0,0,0
Michael Thomas,19.00,0,0,0,0,0,0,0,0,0,0,12,136,1,0,0,0
Tom Brady,18.00,33,26,271,1,0,1,4,4,0,0,0,0,0,0,0,0
Case Keenum,18.00,22,16,158,1,0,0,1,1,1,0,0,0,0,0,0,0
Tajae Sharpe,18.00,0,0,0,0,0,0,0,0,0,0,5,69,2,0,0,0
Steven Sims,18.00,0,0,0,0,0,0,2,9,0,0,6,64,2,0,0,0
Dwayne Haskins,17.00,15,12,133,2,0,0,0,0,0,0,0,0,0,0,0,0
Baker Mayfield,17.00,33,20,192,2,1,0,2,4,0,0,0,0,0,0,0,0
DeVante Parker,17.00,0,0,0,0,0,0,0,0,0,0,5,111,1,0,0,0
Matt Ryan,17.00,45,32,384,1,2,0,4,6,0,0,0,0,0,0,0,0
Melvin Gordon,16.00,0,0,0,0,0,0,9,15,2,0,6,32,0,0,0,0
Todd Gurley,16.00,0,0,0,0,0,0,15,48,2,0,0,0,0,0,0,0
Julio Jones,16.00,0,0,0,0,0,0,0,0,0,0,10,166,0,0,0,0
Ronald Jones II,16.00,0,0,0,0,0,0,14,77,1,0,3,32,0,0,0,0
Phillip Lindsay,16.00,0,0,0,0,0,0,19,109,1,0,2,9,0,0,0,0
Christian McCaffrey,16.00,0,0,0,0,0,0,13,54,0,0,15,119,0,0,0,0
Gardner Minshew,16.00,31,13,181,1,0,0,7,36,0,0,0,0,0,0,0,0
Hunter Renfrow,16.00,0,0,0,0,0,0,0,0,0,0,7,107,1,0,0,0
DeAndre Washington,16.00,0,0,0,0,0,0,23,85,1,0,2,21,0,0,0,0
Dallas Goedert,15.00,0,0,0,0,0,0,0,0,0,0,9,91,1,0,0,0
Marlon Mack,15.00,0,0,0,0,0,0,16,95,1,0,2,6,0,0,0,0
Kaden Smith,15.00,0,0,0,0,0,0,0,0,0,0,6,35,2,0,0,0
Rex Burkhead,14.00,0,0,0,0,0,0,5,20,1,0,4,77,0,0,1,0
Mark Ingram,14.00,0,0,0,0,0,0,8,55,0,0,2,36,1,0,0,0
Diontae Johnson,14.00,0,0,0,0,0,0,0,0,0,0,8,81,1,0,0,0
Drew Lock,14.00,33,25,192,1,0,0,4,10,0,0,0,0,0,0,0,0
Kyler Murray,14.00,18,11,118,1,0,0,6,40,0,0,0,0,0,0,0,0
Jordan Wilkins,14.00,0,0,0,0,0,0,9,84,1,0,0,0,0,0,0,0
Damien Williams,14.00,0,0,0,0,0,0,16,65,0,0,3,27,1,0,0,0
