,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Josh Allen,44.00,43,32,358,4,0,0,4,9,1,0,0,0,0,0,0,0
Justin Herbert,38.00,38,26,281,4,0,1,4,16,0,0,0,0,0,0,0,0
Matthew Stafford,37.00,38,27,343,4,0,0,2,-2,0,0,0,0,0,0,0,0
Tom Brady,30.00,55,41,432,1,0,0,3,14,1,0,0,0,0,0,0,0
Kirk Cousins,30.00,38,30,323,3,0,0,1,2,0,0,0,0,0,0,0,0
Patrick Mahomes,28.00,44,27,260,3,2,0,4,45,0,0,0,0,0,0,0,0
Dak Prescott,26.00,26,21,238,3,0,0,9,6,0,0,0,0,0,0,1,0
Ryan Tannehill,26.00,27,18,197,3,2,0,5,56,0,0,0,0,0,0,0,0
Mike Williams,26.00,0,0,0,0,0,0,0,0,0,0,7,122,2,1,0,0
Derek Carr,25.00,43,26,386,2,1,0,2,-2,0,0,0,0,0,0,0,0
Sam Darnold,25.00,34,23,304,0,0,0,8,11,2,0,0,0,0,0,0,0
Taylor Heinicke,24.00,24,14,212,2,2,0,8,21,1,0,1,-2,0,0,0,0
Jalen Hurts,24.00,39,25,326,2,2,0,9,35,0,0,0,0,0,0,0,0
Ezekiel Elliott,23.00,0,0,0,0,0,0,17,95,2,0,3,21,0,0,0,0
Joe Burrow,22.00,18,14,172,3,1,0,5,7,0,0,0,0,0,0,0,0
Aaron Rodgers,22.00,33,23,261,2,0,0,0,0,0,0,1,-4,0,0,0,0
Kareem Hunt,21.00,0,0,0,0,0,0,10,81,1,0,6,74,0,0,0,0
Cooper Kupp,21.00,0,0,0,0,0,0,0,0,0,0,9,96,2,0,0,0
Emmanuel Sanders,21.00,0,0,0,0,0,0,0,0,0,0,5,94,2,0,0,0
Peyton Barber,20.00,0,0,0,0,0,0,23,111,1,0,3,31,0,0,0,0
Lamar Jackson,20.00,31,16,287,1,1,0,7,58,0,0,0,0,0,0,0,0
Matt Ryan,20.00,36,27,243,2,0,0,1,-1,0,0,0,0,0,0,1,0
Dalton Schultz,20.00,0,0,0,0,0,0,0,0,0,0,6,80,2,0,0,0
