,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Drew Brees,39.00,41,34,392,4,0,0,0,0,0,0,0,0,0,0,0,0
Peyton Manning,36.00,36,25,330,4,0,0,2,-1,0,0,0,0,0,0,1,0
Robert Griffin III,33.00,37,24,281,3,0,0,7,44,0,0,0,0,0,0,0,0
Nick Foles,29.00,18,12,228,3,0,0,8,38,0,0,0,0,0,0,1,0
Ryan Fitzpatrick,28.00,33,22,264,2,0,0,3,13,1,0,0,0,0,0,1,0
Demaryius Thomas,28.00,0,0,0,0,0,0,0,0,0,0,7,108,3,0,0,0
Case Keenum,26.00,43,22,201,3,0,0,2,13,0,0,0,0,0,0,1,0
Tavon Austin,25.00,0,0,0,0,0,0,1,4,0,0,2,138,2,0,0,0
Brandon Marshall,25.00,0,0,0,0,0,0,0,0,0,0,7,139,2,0,0,0
Russell Wilson,25.00,26,19,287,2,0,0,3,20,0,0,0,0,0,0,0,0
Rishard Matthews,24.00,0,0,0,0,0,0,0,0,0,0,11,120,2,0,0,0
Matthew Stafford,24.00,35,18,219,3,1,0,2,-1,0,0,0,0,0,0,0,0
Riley Cooper,22.00,0,0,0,0,0,0,0,0,0,0,3,102,2,0,0,0
Pierre Thomas,22.00,0,0,0,0,0,0,17,87,1,0,7,24,1,0,0,0
A.J. Green,21.00,0,0,0,0,0,0,0,0,0,0,8,151,1,0,0,0
Mark Ingram,21.00,0,0,0,0,0,0,14,145,1,0,2,15,0,0,0,0
Marshawn Lynch,21.00,0,0,0,0,0,0,24,145,1,0,3,16,0,0,0,0
Kellen Clemens,20.00,16,9,247,2,0,0,3,2,0,0,0,0,0,0,1,0
Calvin Johnson,20.00,0,0,0,0,0,0,0,0,0,0,6,83,2,0,0,0
Adrian Peterson,19.00,0,0,0,0,0,0,20,75,2,0,2,2,0,0,0,0
Darren Sproles,19.00,0,0,0,0,0,0,5,12,1,0,7,76,1,0,1,0
Ryan Tannehill,19.00,42,27,229,2,1,0,1,2,0,0,0,0,0,0,0,0
Andy Dalton,18.00,51,24,274,2,3,0,6,22,0,0,0,0,0,0,0,0
Carson Palmer,18.00,32,20,241,2,1,0,2,-2,0,0,0,0,0,0,1,0
Andre Brown,17.00,0,0,0,0,0,0,30,115,1,0,1,4,0,0,0,0
Pierre Garcon,17.00,0,0,0,0,0,0,0,0,0,0,7,119,1,0,0,0
Christian Ponder,17.00,21,17,174,2,1,0,2,13,0,0,0,0,0,0,0,0
Marques Colston,16.00,0,0,0,0,0,0,0,0,0,0,7,107,1,0,0,0
Andrew Luck,16.00,47,29,353,1,3,1,4,17,0,0,0,0,0,0,1,0
Golden Tate,16.00,0,0,0,0,0,0,0,0,0,0,6,106,1,0,0,0
John Carlson,15.00,0,0,0,0,0,0,0,0,0,0,7,98,1,0,0,0
Andre Johnson,15.00,0,0,0,0,0,0,0,0,0,0,5,37,2,0,0,0
LeSean McCoy,15.00,0,0,0,0,0,0,25,155,0,0,1,6,0,0,0,0
Julius Thomas,15.00,0,0,0,0,0,0,0,0,0,0,3,96,1,0,0,0
Le'Veon Bell,14.00,0,0,0,0,0,0,22,57,1,0,3,39,0,0,0,0
Giovani Bernard,14.00,0,0,0,0,0,0,14,58,0,0,8,37,1,0,0,0
Jay Cutler,14.00,40,21,250,1,1,0,0,0,0,0,0,0,0,0,0,0
DeSean Jackson,14.00,0,0,0,0,0,0,0,0,0,0,4,80,1,0,0,0
DeMarco Murray,14.00,0,0,0,0,0,0,16,89,1,0,1,6,0,0,0,0
Philip Rivers,14.00,29,19,218,1,0,0,5,7,0,0,0,0,0,0,0,0
Scott Tolzien,14.00,39,24,280,1,2,0,1,19,0,0,0,0,0,0,0,0
T.Y. Hilton,13.00,0,0,0,0,0,0,0,0,0,0,7,130,0,0,0,0
Maurice Jones-Drew,13.00,0,0,0,0,0,0,21,41,1,0,4,33,0,0,0,0
Jermaine Kearse,13.00,0,0,0,0,0,0,0,0,0,0,3,75,1,0,0,0
Alfred Morris,13.00,0,0,0,0,0,0,26,139,0,0,0,0,0,0,0,0
Andre Roberts,13.00,0,0,0,0,0,0,0,0,0,0,5,72,1,0,0,0
Matt Ryan,13.00,36,23,172,1,0,0,3,15,0,0,0,0,0,0,0,0
Kenny Stills,13.00,0,0,0,0,0,0,0,0,0,0,3,75,1,0,0,0
Donald Brown,12.00,0,0,0,0,0,0,2,-1,0,0,5,64,1,0,0,0
Joe Flacco,12.00,36,20,140,2,2,0,1,4,0,0,0,0,0,0,1,0
Jordan Reed,12.00,0,0,0,0,0,0,0,0,0,0,6,62,1,0,0,0
Ben Roethlisberger,12.00,30,18,204,1,1,0,0,0,0,0,0,0,0,0,0,0
Zac Stacy,12.00,0,0,0,0,0,0,26,62,1,0,2,6,0,0,0,0
Delanie Walker,12.00,0,0,0,0,0,0,0,0,0,0,4,62,1,0,0,0
Jarrett Boykin,11.00,0,0,0,0,0,0,0,0,0,0,8,112,0,0,0,0
Rob Housler,11.00,0,0,0,0,0,0,0,0,0,0,4,57,1,0,0,0
Alshon Jeffery,11.00,0,0,0,0,0,0,2,5,0,0,9,114,0,0,0,0
E.J. Manuel,11.00,39,22,155,1,1,0,2,17,0,0,0,0,0,0,0,0
Ryan Mathews,11.00,0,0,0,0,0,0,14,59,1,0,1,2,0,0,0,0
Bobby Rainey,11.00,0,0,0,0,0,0,8,45,1,0,1,11,0,0,0,0
Rueben Randle,11.00,0,0,0,0,0,0,0,0,0,0,3,50,1,0,0,0
Tony Romo,11.00,24,10,128,1,0,0,0,0,0,0,0,0,0,0,0,0
Brandon Bostick,10.00,0,0,0,0,0,0,0,0,0,0,3,42,1,0,0,0
Antonio Brown,10.00,0,0,0,0,0,0,0,0,0,0,6,104,0,0,0,0
Reggie Bush,10.00,0,0,0,0,0,0,14,105,0,0,3,8,0,0,0,0
Frank Gore,10.00,0,0,0,0,0,0,16,82,0,0,2,21,0,0,0,0
Knowshon Moreno,10.00,0,0,0,0,0,0,15,65,0,0,8,49,0,0,0,0
Torrey Smith,10.00,0,0,0,0,0,0,0,0,0,0,5,46,1,0,0,0
DeAngelo Williams,10.00,0,0,0,0,0,0,8,46,1,0,0,0,0,0,0,0
Jerricho Cotchery,9.00,0,0,0,0,0,0,0,0,0,0,2,31,1,0,0,0
Mike Glennon,9.00,21,11,139,1,1,0,4,-3,0,0,0,0,0,0,0,0
Rashad Jennings,9.00,0,0,0,0,0,0,20,88,0,0,2,19,0,0,0,0
Eli Manning,9.00,22,12,140,1,1,0,3,-3,0,0,0,0,0,0,0,0
Danny Woodhead,9.00,0,0,0,0,0,0,6,27,0,0,4,17,1,0,0,0
Benny Cunningham,8.00,0,0,0,0,0,0,7,72,0,0,1,18,0,0,0,0
Chris Gragg,8.00,0,0,0,0,0,0,0,0,0,0,4,25,1,0,0,0
Eddie Lacy,8.00,0,0,0,0,0,0,24,73,0,0,2,11,0,0,0,0
Josh McCown,8.00,9,6,62,1,0,0,0,0,0,0,0,0,0,0,0,0
Cordarrelle Patterson,8.00,0,0,0,0,0,0,0,0,0,0,2,22,1,0,0,0
Terrelle Pryor,8.00,26,11,122,0,1,0,5,19,1,0,0,0,0,0,1,0
Terrance Williams,8.00,0,0,0,0,0,0,0,0,0,0,1,21,1,0,0,0
Doug Baldwin,7.00,0,0,0,0,0,0,0,0,0,0,5,76,0,0,0,0
Darius Johnson,7.00,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,0
Brandon Pettigrew,7.00,0,0,0,0,0,0,0,0,0,0,5,70,0,0,0,0
Jordan Todman,7.00,0,0,0,0,0,0,3,11,1,0,1,2,0,0,0,0
Kendall Wright,7.00,0,0,0,0,0,0,0,0,0,0,7,78,0,0,0,0
Dallas Clark,6.00,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
Kris Durham,6.00,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0
Andre Ellington,6.00,0,0,0,0,0,0,11,55,0,0,2,18,0,0,0,0
Antonio Gates,6.00,0,0,0,0,0,0,0,0,0,0,4,62,0,0,0,0
Ryan Griffin,6.00,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
Leonard Hankerson,6.00,0,0,0,0,0,0,0,0,0,0,5,61,0,0,0,0
DeAndre Hopkins,6.00,0,0,0,0,0,0,0,0,0,0,6,69,0,0,0,0
Chris Johnson,6.00,0,0,0,0,0,0,12,30,0,0,5,43,0,0,1,0
Brian Leonard,6.00,0,0,0,0,0,0,20,57,0,0,2,16,0,0,0,0
Logan Paulsen,6.00,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0
Steve Smith,6.00,0,0,0,0,0,0,0,0,0,0,6,63,0,0,0,0
Taylor Thompson,6.00,0,0,0,0,0,0,0,0,0,0,1,9,1,0,0,0
Tiquan Underwood,6.00,0,0,0,0,0,0,0,0,0,0,3,64,0,0,0,0
Eric Decker,5.00,0,0,0,0,0,0,0,0,0,0,3,52,0,0,0,0
Tyler Eifert,5.00,0,0,0,0,0,0,0,0,0,0,3,55,0,0,0,0
Coby Fleener,5.00,0,0,0,0,0,0,0,0,0,0,4,33,0,1,0,0
Chris Givens,5.00,0,0,0,0,0,0,0,0,0,0,2,54,0,0,0,0
Jimmy Graham,5.00,0,0,0,0,0,0,0,0,0,0,5,59,0,0,0,0
Brian Hartline,5.00,0,0,0,0,0,0,0,0,0,0,5,57,0,0,0,0
Dan Herron,5.00,0,0,0,0,0,0,1,0,0,0,1,57,0,0,0,0
Justin Hunter,5.00,0,0,0,0,0,0,0,0,0,0,2,51,0,0,0,0
Fred Jackson,5.00,0,0,0,0,0,0,12,55,0,0,3,7,0,0,0,0
Jordy Nelson,5.00,0,0,0,0,0,0,0,0,0,0,6,56,0,0,0,0
Cam Newton,5.00,32,16,169,0,1,0,8,15,0,0,0,0,0,0,0,0
Ray Rice,5.00,0,0,0,0,0,0,18,30,0,0,6,26,0,0,0,0
Jacquizz Rodgers,5.00,0,0,0,0,0,0,3,31,0,0,5,28,0,0,0,0
Ben Tate,5.00,0,0,0,0,0,0,15,56,0,0,3,8,0,0,0,0
Keenan Allen,4.00,0,0,0,0,0,0,0,0,0,0,4,41,0,0,0,0
Joique Bell,4.00,0,0,0,0,0,0,10,41,0,0,0,0,0,0,0,0
Mike Brown,4.00,0,0,0,0,0,0,0,0,0,0,2,40,0,0,0,0
Dez Bryant,4.00,0,0,0,0,0,0,0,0,0,0,1,44,0,0,0,0
Matt Forte,4.00,0,0,0,0,0,0,17,33,0,0,4,16,0,0,0,0
Mike James,4.00,0,0,0,0,0,0,5,41,0,0,0,0,0,0,0,0
Stevie Johnson,4.00,0,0,0,0,0,0,0,0,0,0,3,48,0,0,0,0
James Jones,4.00,0,0,0,0,0,0,0,0,0,0,4,44,0,0,0,0
Brandon LaFell,4.00,0,0,0,0,0,0,0,0,0,0,4,48,0,0,0,0
Denarius Moore,4.00,0,0,0,0,0,0,0,0,0,0,3,45,0,0,0,0
Hakeem Nicks,4.00,0,0,0,0,0,0,0,0,0,0,4,49,0,0,0,0
Bernard Pierce,4.00,0,0,0,0,0,0,8,31,0,0,2,12,0,0,0,0
Cecil Shorts,4.00,0,0,0,0,0,0,0,0,0,0,2,42,0,0,0,0
Jerome Simpson,4.00,0,0,0,0,0,0,0,0,0,0,4,45,0,0,0,0
Jonathan Stewart,4.00,0,0,0,0,0,0,13,41,0,0,0,0,0,0,0,0
Ronnie Brown,3.00,0,0,0,0,0,0,9,36,0,0,0,0,0,0,0,0
Vincent Brown,3.00,0,0,0,0,0,0,0,0,0,0,3,35,0,0,0,0
Victor Cruz,3.00,0,0,0,0,0,0,0,0,0,0,3,37,0,0,0,0
Harry Douglas,3.00,0,0,0,0,0,0,0,0,0,0,7,49,0,0,1,0
Jonathan Dwyer,3.00,0,0,0,0,0,0,6,38,0,0,1,3,0,0,0,0
Michael Floyd,3.00,0,0,0,0,0,0,0,0,0,0,2,31,0,0,0,0
BenJarvus Green-Ellis,3.00,0,0,0,0,0,0,9,36,0,0,0,0,0,0,0,0
Shonn Greene,3.00,0,0,0,0,0,0,9,22,0,0,3,10,0,0,0,0
Chad Henne,3.00,23,14,180,0,2,0,2,-1,0,0,0,0,0,0,0,0
Darrius Heyward-Bey,3.00,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0
Marcedes Lewis,3.00,0,0,0,0,0,0,0,0,0,0,3,39,0,0,0,0
Mario Manningham,3.00,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0
Rashard Mendenhall,3.00,0,0,0,0,0,0,13,42,0,0,1,9,0,0,1,0
Christine Michael,3.00,0,0,0,0,0,0,8,33,0,0,0,0,0,0,0,0
DeVier Posey,3.00,0,0,0,0,0,0,0,0,0,0,3,34,0,0,0,0
Marcel Reece,3.00,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0
Trent Richardson,3.00,0,0,0,0,0,0,5,2,0,0,3,33,0,0,0,0
Eddie Royal,3.00,0,0,0,0,0,0,0,0,0,0,2,36,0,0,0,0
Emmanuel Sanders,3.00,0,0,0,0,0,0,1,25,0,0,4,13,0,0,0,0
C.J. Spiller,3.00,0,0,0,0,0,0,8,23,0,0,3,11,0,0,0,0
Griff Whalen,3.00,0,0,0,0,0,0,0,0,0,0,3,36,0,0,0,0
Jarius Wright,3.00,0,0,0,0,0,0,0,0,0,0,2,34,0,0,0,0
Jason Avant,2.00,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0
Montee Ball,2.00,0,0,0,0,0,0,5,20,0,0,0,0,0,0,0,0
Martellus Bennett,2.00,0,0,0,0,0,0,0,0,0,0,4,29,0,0,0,0
Anquan Boldin,2.00,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0
Scott Chandler,2.00,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0
Charles Clay,2.00,0,0,0,0,0,0,2,0,0,0,4,21,0,0,0,0
Ed Dickson,2.00,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0
Joseph Fauria,2.00,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0
Larry Fitzgerald,2.00,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0
Tony Gonzalez,2.00,0,0,0,0,0,0,0,0,0,0,3,29,0,0,0,0
Ladarius Green,2.00,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0
Stanley Havili,2.00,0,0,0,0,0,0,1,1,0,0,3,25,0,0,0,0
Roy Helu,2.00,0,0,0,0,0,0,2,8,0,0,3,23,0,0,0,0
Vincent Jackson,2.00,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0
Colin Kaepernick,2.00,22,11,91,0,1,0,4,16,0,0,0,0,0,0,0,0
Mychal Rivera,2.00,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0
Jeremy Ross,2.00,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,0
Mohamed Sanu,2.00,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,0
Jason Snelling,2.00,0,0,0,0,0,0,1,7,0,0,3,25,0,0,0,0
Nate Washington,2.00,0,0,0,0,0,0,0,0,0,0,3,29,0,0,0,0
Wes Welker,2.00,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0
Roddy White,2.00,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0
Jason Witten,2.00,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0
Jake Ballard,1.00,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0
Cole Beasley,1.00,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0
Earl Bennett,1.00,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0
LaVon Brazill,1.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Bryce Brown,1.00,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0
Marlon Brown,1.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
Stephen Burton,1.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Matt Cassel,1.00,6,4,47,0,0,0,1,-1,0,0,0,0,0,0,0,0
Jared Cook,1.00,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0
Marcus Easley,1.00,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0
Ted Ginn Jr.,1.00,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0
Garrett Graham,1.00,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0
James Hanna,1.00,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0
Clay Harbor,1.00,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
Cory Harkey,1.00,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
Peyton Hillis,1.00,0,0,0,0,0,0,5,21,0,0,1,0,0,0,1,0
Chris Hogan,1.00,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0
Steven Jackson,1.00,0,0,0,0,0,0,9,11,0,0,3,9,0,0,0,0
Greg Jennings,1.00,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0
Dennis Johnson,1.00,0,0,0,0,0,0,4,7,0,0,1,14,0,0,0,0
Felix Jones,1.00,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0
Greg Jones,1.00,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0
Jacoby Jones,1.00,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0
John Kuhn,1.00,0,0,0,0,0,0,1,2,0,0,2,10,0,0,0,0
Robert Meachem,1.00,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0
Bruce Miller,1.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
Lance Moore,1.00,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
Santana Moss,1.00,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
Greg Olsen,1.00,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
Tyrod Taylor,1.00,0,0,0,0,0,0,1,18,0,0,0,0,0,0,0,0
Mike Tolbert,1.00,0,0,0,0,0,0,2,7,0,0,2,16,0,0,0,0
Robert Turbin,1.00,0,0,0,0,0,0,7,13,0,0,1,-5,0,0,0,0
Mike Wallace,1.00,0,0,0,0,0,0,0,0,0,0,4,15,0,0,0,0
Seneca Wallace,1.00,5,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke Willson,1.00,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0
Timothy Wright,1.00,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0
Jaron Brown,0.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Michael Bush,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
James Casey,0.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Brent Celek,0.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Vernon Davis,0.00,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
Jim Dray,0.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Michael Egnew,0.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Tony Fiammetta,0.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Chase Ford,0.00,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
Toby Gerhart,0.00,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
Marquise Goodwin,0.00,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0
T.J. Graham,0.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Virgil Green,0.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Dwayne Harris,0.00,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Matt Hasselbeck,0.00,5,2,68,0,1,0,1,-1,0,0,0,0,0,0,0,0
Andrew Hawkins,0.00,0,0,0,0,0,0,1,-3,0,0,0,0,0,0,0,0
Domenik Hixon,0.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
LaMichael James,0.00,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0
Marvin Jones,0.00,0,0,0,0,0,0,1,7,0,0,1,2,0,0,0,0
Vonta Leach,0.00,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
Luke McCown,0.00,0,0,0,0,0,0,2,-2,0,0,0,0,0,0,0,0
Heath Miller,0.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Lamar Miller,0.00,0,0,0,0,0,0,7,2,0,0,2,9,0,0,0,0
Michael Palmer,0.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Andrew Quarless,0.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
David Reed,0.00,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
Denard Robinson,0.00,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0
Alex Smith,0.00,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
