,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Aaron Rodgers,53.00,38,29,408,4,1,0,9,36,2,0,0,0,0,0,0,0
Cam Newton,33.00,46,27,374,1,1,0,8,35,2,0,0,0,0,0,0,0
Michael Vick,33.00,46,30,416,2,1,0,8,75,0,0,0,0,0,0,0,0
Beanie Wells,31.00,0,0,0,0,0,0,27,138,3,0,0,0,0,0,0,0
Matt Forte,28.00,0,0,0,0,0,0,25,205,1,0,4,23,0,0,0,0
Tarvaris Jackson,27.00,38,25,319,3,2,0,2,16,0,0,0,0,0,0,0,0
Pierre Garcon,26.00,0,0,0,0,0,0,0,0,0,0,2,146,2,0,0,0
Josh Freeman,25.00,39,25,287,1,0,0,6,27,1,0,0,0,0,0,0,0
Tony Romo,25.00,47,34,331,3,3,0,0,0,0,0,0,0,0,0,0,0
Matt Hasselbeck,24.00,20,10,220,3,1,0,1,5,0,0,0,0,0,0,0,0
Eli Manning,23.00,40,27,321,2,0,0,3,-3,0,0,0,0,0,0,1,0
Arian Foster,22.00,0,0,0,0,0,0,30,155,1,0,3,11,0,0,0,0
Hakeem Nicks,22.00,0,0,0,0,0,0,0,0,0,0,10,162,1,0,0,0
Kyle Orton,22.00,32,22,273,3,3,0,2,7,0,0,0,0,0,0,0,0
Curtis Painter,22.00,30,13,281,2,0,0,0,0,0,0,0,0,0,0,1,0
Alex Smith,22.00,33,21,291,2,0,0,1,-1,0,0,0,0,0,0,1,0
Tom Brady,21.00,30,16,226,2,0,0,1,-1,0,0,0,0,0,0,0,0
Calvin Johnson,21.00,0,0,0,0,0,0,0,0,0,0,8,96,2,0,0,0
Wes Welker,21.00,0,0,0,0,0,0,0,0,0,0,9,158,1,0,0,0
Andy Dalton,20.00,36,18,298,1,2,0,3,12,1,0,0,0,0,0,0,0
Michael Turner,20.00,0,0,0,0,0,0,26,70,2,0,2,18,0,0,0,0
LeGarrette Blount,19.00,0,0,0,0,0,0,25,127,1,0,1,14,0,0,0,0
Frank Gore,19.00,0,0,0,0,0,0,15,127,1,0,2,12,0,0,0,0
Jimmy Graham,19.00,0,0,0,0,0,0,0,0,0,0,10,132,1,0,0,0
