,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Peyton Manning,60.00,42,27,462,7,0,0,2,-2,0,0,0,0,0,0,0,0
Colin Kaepernick,36.00,39,27,412,3,0,0,7,22,0,0,0,0,0,0,0,0
Eli Manning,36.00,42,27,450,4,3,0,2,8,0,0,0,0,0,0,0,0
Philip Rivers,30.00,29,14,195,4,1,0,1,18,0,0,0,0,0,0,0,0
Aaron Rodgers,30.00,37,21,333,3,1,0,2,13,0,0,0,0,0,0,0,0
Michael Vick,30.00,25,15,203,2,0,0,9,54,1,0,0,0,0,0,1,0
Victor Cruz,29.00,0,0,0,0,0,0,0,0,0,0,5,118,3,0,0,0
Matt Schaub,29.00,45,34,346,3,1,0,0,0,0,0,0,0,0,0,0,0
A.J. Green,28.00,0,0,0,0,0,0,0,0,0,0,9,162,2,0,0,0
Andrew Luck,28.00,23,18,178,2,0,0,6,38,1,0,0,0,0,0,0,0
Adrian Peterson,28.00,0,0,0,0,0,0,18,93,2,0,4,18,1,0,0,0
Demaryius Thomas,28.00,0,0,0,0,0,0,0,0,0,0,5,161,2,0,0,0
Anquan Boldin,26.00,0,0,0,0,0,0,0,0,0,0,13,208,1,0,0,0
Reggie Bush,25.00,0,0,0,0,0,0,21,90,0,0,4,101,1,0,0,0
Jared Cook,25.00,0,0,0,0,0,0,0,0,0,0,7,141,2,0,1,0
Drew Brees,24.00,35,26,357,2,1,0,3,2,0,0,0,0,0,0,0,0
LeSean McCoy,24.00,0,0,0,0,0,0,31,184,1,0,1,5,0,0,0,0
Matthew Stafford,24.00,43,28,357,2,1,0,6,-3,0,0,0,0,0,0,0,0
Sam Bradford,23.00,38,27,299,2,1,0,2,1,0,1,0,0,0,0,0,0
Robert Griffin III,23.00,49,30,329,2,2,0,5,24,0,0,0,0,0,0,0,0
Matt Ryan,23.00,38,25,304,2,1,0,1,12,0,0,0,0,0,0,0,0
Julius Thomas,23.00,0,0,0,0,0,0,0,0,0,0,5,110,2,0,0,0
Joe Flacco,22.00,62,34,362,2,2,0,0,0,0,0,0,0,0,0,0,0
Carson Palmer,22.00,40,26,327,2,1,0,0,0,0,0,0,0,0,0,1,0
Vernon Davis,21.00,0,0,0,0,0,0,0,0,0,0,6,98,2,0,0,0
Terrelle Pryor,21.00,29,19,217,1,2,0,13,112,0,0,0,0,0,0,0,0
Joique Bell,20.00,0,0,0,0,0,0,6,25,2,0,5,67,0,0,0,0
Tom Brady,20.00,52,29,288,2,1,0,4,-4,0,0,0,0,0,0,1,0
Jay Cutler,20.00,33,21,242,2,1,0,3,16,0,0,0,0,0,0,0,0
Larry Fitzgerald,20.00,0,0,0,0,0,0,0,0,0,0,8,80,2,0,0,0
Leonard Hankerson,20.00,0,0,0,0,0,0,0,0,0,0,5,80,2,0,0,0
E.J. Manuel,20.00,27,18,150,2,0,0,3,23,0,0,0,0,0,0,0,0
Tony Romo,20.00,49,36,263,2,1,0,2,-1,0,0,0,0,0,0,0,0
Alex Smith,20.00,34,21,173,2,0,0,4,25,0,0,0,0,0,0,0,0
Andy Dalton,19.00,33,26,282,2,2,0,2,2,0,0,0,0,0,0,0,0
Julian Edelman,19.00,0,0,0,0,0,0,0,0,0,0,7,79,2,0,0,0
Jordy Nelson,19.00,0,0,0,0,0,0,0,0,0,0,7,130,1,0,0,0
Jason Witten,19.00,0,0,0,0,0,0,0,0,0,0,8,70,2,0,0,0
Owen Daniels,18.00,0,0,0,0,0,0,0,0,0,0,5,67,2,0,0,0
Brian Hartline,17.00,0,0,0,0,0,0,0,0,0,0,9,114,1,0,0,0
Geno Smith,17.00,38,24,256,1,1,0,6,47,0,0,0,0,0,0,1,0
Wes Welker,17.00,0,0,0,0,0,0,0,0,0,0,9,67,2,0,1,0
Russell Wilson,17.00,33,25,320,1,0,0,5,7,0,0,0,0,0,0,1,0
Jordan Cameron,16.00,0,0,0,0,0,0,0,0,0,0,9,108,1,0,0,0
Randall Cobb,16.00,0,0,0,0,0,0,2,6,0,0,7,108,1,0,0,0
DeSean Jackson,16.00,0,0,0,0,0,0,0,0,0,0,7,104,1,0,0,0
Brandon Marshall,16.00,0,0,0,0,0,0,0,0,0,0,8,104,1,0,0,0
Jamaal Charles,15.00,0,0,0,0,0,0,16,77,1,0,3,23,0,0,0,0
Matt Forte,15.00,0,0,0,0,0,0,19,50,1,0,4,41,0,0,0,0
Vincent Jackson,15.00,0,0,0,0,0,0,0,0,0,0,7,154,0,0,0,0
Shane Vereen,15.00,0,0,0,0,0,0,14,101,0,0,7,58,0,0,0,0
Reggie Wayne,15.00,0,0,0,0,0,0,0,0,0,0,8,96,1,0,0,0
Andre Johnson,14.00,0,0,0,0,0,0,0,0,0,0,12,146,0,0,0,0
Cam Newton,14.00,23,16,125,1,0,0,5,38,0,0,0,0,0,0,0,0
Eddie Royal,14.00,0,0,0,0,0,0,0,0,0,0,3,24,2,0,0,0
Jerome Simpson,14.00,0,0,0,0,0,0,0,0,0,0,7,140,0,0,0,0
Ryan Tannehill,14.00,38,24,272,1,1,0,5,3,0,0,0,0,0,0,0,0
Kellen Winslow,13.00,0,0,0,0,0,0,0,0,0,0,7,79,1,0,0,0
Marlon Brown,12.00,0,0,0,0,0,0,0,0,0,0,4,65,1,0,0,0
Marques Colston,12.00,0,0,0,0,0,0,0,0,0,0,5,68,1,0,0,0
Josh Freeman,12.00,31,15,210,1,1,0,1,0,0,0,0,0,0,0,0,0
Frank Gore,12.00,0,0,0,0,0,0,21,44,1,0,2,21,0,0,0,0
Julio Jones,12.00,0,0,0,0,0,0,0,0,0,0,7,76,1,0,1,0
Eddie Lacy,12.00,0,0,0,0,0,0,14,41,1,0,1,31,0,0,1,0
Brandon Myers,12.00,0,0,0,0,0,0,0,0,0,0,7,66,1,0,0,0
Ray Rice,12.00,0,0,0,0,0,0,12,36,1,0,8,35,0,0,0,0
Brent Celek,11.00,0,0,0,0,0,0,0,0,0,0,2,56,1,0,0,0
Jermichael Finley,11.00,0,0,0,0,0,0,0,0,0,0,5,56,1,0,0,0
Steven Jackson,11.00,0,0,0,0,0,0,11,77,0,0,5,45,0,0,0,0
Doug Martin,11.00,0,0,0,0,0,0,24,65,1,0,2,-1,0,0,1,0
Ryan Mathews,11.00,0,0,0,0,0,0,13,33,0,0,2,22,1,0,0,0
Darren McFadden,11.00,0,0,0,0,0,0,17,48,1,0,3,18,0,0,0,0
DeMarco Murray,11.00,0,0,0,0,0,0,20,86,0,0,8,39,0,0,0,0
Hakeem Nicks,11.00,0,0,0,0,0,0,0,0,0,0,5,114,0,0,0,0
Steve Smith,11.00,0,0,0,0,0,0,0,0,0,0,6,51,1,0,0,0
Brandon Weeden,11.00,53,26,289,1,3,0,0,0,0,0,0,0,0,0,0,0
Mike Williams,11.00,0,0,0,0,0,0,0,0,0,0,4,52,1,0,0,0
Danny Amendola,10.00,0,0,0,0,0,0,0,0,0,0,10,104,0,0,0,0
Martellus Bennett,10.00,0,0,0,0,0,0,0,0,0,0,3,49,1,0,0,0
Jimmy Graham,10.00,0,0,0,0,0,0,0,0,0,0,4,45,1,0,0,0
Fred Jackson,10.00,0,0,0,0,0,0,13,67,0,0,4,41,0,0,0,0
Jermaine Kearse,10.00,0,0,0,0,0,0,0,0,0,0,2,49,1,0,0,0
Denarius Moore,10.00,0,0,0,0,0,0,0,0,0,0,5,43,1,0,0,0
Rueben Randle,10.00,0,0,0,0,0,0,0,0,0,0,5,101,0,0,0,0
Ben Roethlisberger,10.00,33,21,191,1,1,0,1,0,0,0,0,0,0,0,1,0
Darren Sproles,10.00,0,0,0,0,0,0,8,22,0,0,6,88,0,0,0,0
Doug Baldwin,9.00,0,0,0,0,0,0,1,3,0,0,7,91,0,0,0,0
Jerricho Cotchery,9.00,0,0,0,0,0,0,0,0,0,0,4,34,1,0,0,0
Harry Douglas,9.00,0,0,0,0,0,0,0,0,0,0,4,93,0,0,0,0
Tony Gonzalez,9.00,0,0,0,0,0,0,0,0,0,0,3,36,1,0,0,0
Stevie Johnson,9.00,0,0,0,0,0,0,0,0,0,0,3,39,1,0,0,0
Alfred Morris,9.00,0,0,0,0,0,0,12,45,1,0,1,9,0,0,1,0
Christian Ponder,9.00,28,18,236,1,3,0,4,12,0,0,0,0,0,0,1,0
Daryl Richardson,9.00,0,0,0,0,0,0,20,63,0,0,5,33,0,0,0,0
Andre Roberts,9.00,0,0,0,0,0,0,0,0,0,0,8,97,0,0,0,0
Torrey Smith,9.00,0,0,0,0,0,0,0,0,0,0,4,92,0,0,0,0
Dwayne Allen,8.00,0,0,0,0,0,0,0,0,0,0,1,20,1,0,0,0
Jackie Battle,8.00,0,0,0,0,0,0,8,21,1,0,0,0,0,0,0,0
Andre Caldwell,8.00,0,0,0,0,0,0,0,0,0,0,1,28,1,0,0,0
Dallas Clark,8.00,0,0,0,0,0,0,0,0,0,0,7,87,0,0,0,0
Joseph Fauria,8.00,0,0,0,0,0,0,0,0,0,0,3,27,1,0,0,0
Michael Floyd,8.00,0,0,0,0,0,0,0,0,0,0,4,82,0,0,0,0
Arian Foster,8.00,0,0,0,0,0,0,18,57,0,0,6,33,0,0,0,0
Garrett Graham,8.00,0,0,0,0,0,0,0,0,0,0,4,27,1,0,0,0
BenJarvus Green-Ellis,8.00,0,0,0,0,0,0,14,25,1,0,1,4,0,0,0,0
Kenny Stills,8.00,0,0,0,0,0,0,0,0,0,0,2,86,0,0,0,0
DeAngelo Williams,8.00,0,0,0,0,0,0,17,86,0,0,3,14,0,0,1,0
Miles Austin,7.00,0,0,0,0,0,0,0,0,0,0,10,72,0,0,0,0
Donnie Avery,7.00,0,0,0,0,0,0,0,0,0,0,2,11,1,0,0,0
Antonio Brown,7.00,0,0,0,0,0,0,1,4,0,0,5,71,0,0,0,0
Vincent Brown,7.00,0,0,0,0,0,0,0,0,0,0,2,13,1,0,0,0
Nate Burleson,7.00,0,0,0,0,0,0,0,0,0,0,6,78,0,0,0,0
Brandon Gibson,7.00,0,0,0,0,0,0,0,0,0,0,7,77,0,0,0,0
Chris Johnson,7.00,0,0,0,0,0,0,25,70,0,0,0,0,0,0,0,0
Vonta Leach,7.00,0,0,0,0,0,0,0,0,0,0,3,12,1,0,0,0
Trent Richardson,7.00,0,0,0,0,0,0,13,47,0,0,2,30,0,0,0,0
Da'Rel Scott,7.00,0,0,0,0,0,0,5,23,0,0,5,51,0,0,0,0
Rod Streater,7.00,0,0,0,0,0,0,1,9,0,0,5,70,0,0,0,0
Daniel Thomas,7.00,0,0,0,0,0,0,8,14,1,0,1,5,0,0,0,0
Robert Woods,7.00,0,0,0,0,0,0,0,0,0,0,1,18,1,0,0,0
Vick Ballard,6.00,0,0,0,0,0,0,13,63,0,0,1,-5,0,0,0,0
Pierre Garcon,6.00,0,0,0,0,0,0,0,0,0,0,7,64,0,0,0,0
