,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Jalen Hurts,40.00,39,29,380,3,0,0,5,12,1,0,0,0,0,0,0,0
Joe Burrow,33.00,31,25,286,2,0,0,11,46,1,0,0,0,0,0,0,0
Davante Adams,29.00,0,0,0,0,0,0,0,0,0,0,8,177,2,0,0,0
Geno Smith,29.00,39,28,367,3,1,0,2,3,0,0,0,0,0,0,1,0
Jared Goff,25.00,41,31,340,2,0,0,0,0,0,0,0,0,0,0,0,0
A.J. Brown,23.00,0,0,0,0,0,0,0,0,0,0,8,119,2,0,0,0
Amon-Ra St. Brown,23.00,0,0,0,0,0,0,1,2,0,0,11,114,2,0,0,0
Taylor Heinicke,22.00,41,27,275,2,0,0,2,6,0,0,0,0,0,0,1,0
Tony Pollard,22.00,0,0,0,0,0,0,12,91,2,0,2,15,0,0,0,0
Dak Prescott,22.00,30,20,170,3,1,0,0,0,0,0,0,0,0,0,0,0
Josh Allen,21.00,33,22,223,2,0,0,8,20,0,0,0,0,0,0,1,0
Tom Brady,21.00,54,36,281,2,1,0,1,-1,0,0,0,0,0,0,0,0
Derek Carr,20.00,30,16,250,2,1,0,0,0,0,0,0,0,0,0,0,0
Tyreek Hill,20.00,0,0,0,0,0,0,0,0,0,0,9,146,1,0,0,0
Daniel Jones,20.00,31,25,200,1,0,0,12,71,0,0,0,0,0,0,1,0
Patrick Mahomes,20.00,27,16,223,1,0,0,2,9,1,0,0,0,0,0,0,0
Christian McCaffrey,20.00,0,0,0,0,0,0,17,66,0,0,8,80,1,0,0,0
Christian Watson,20.00,0,0,0,0,0,0,1,46,1,0,3,48,1,0,0,0
Justin Fields,19.00,25,20,254,0,2,0,6,71,1,0,0,0,0,0,0,0
Justin Herbert,19.00,47,28,335,1,0,0,5,7,0,0,0,0,0,0,0,0
Josh Jacobs,19.00,0,0,0,0,0,0,26,144,1,0,2,6,0,0,1,0
Cam Akers,18.00,0,0,0,0,0,0,17,60,2,0,1,0,0,0,0,0
Trevor Lawrence,18.00,31,17,179,1,0,1,4,32,0,0,0,0,0,0,0,0
Tyler Lockett,18.00,0,0,0,0,0,0,0,0,0,0,9,128,1,0,0,0
D.K. Metcalf,18.00,0,0,0,0,0,0,0,0,0,0,8,127,1,0,0,0
Brock Purdy,18.00,37,25,210,2,1,0,4,-1,0,0,0,0,0,0,0,0
Tua Tagovailoa,18.00,33,18,295,2,2,0,0,0,0,0,0,0,0,0,1,0
AJ Dillon,17.00,0,0,0,0,0,0,18,93,1,0,3,26,0,0,0,0
