,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Russell Wilson,40.00,36,23,313,2,0,0,7,106,1,0,0,0,0,0,0,0
Peyton Manning,36.00,26,22,318,4,0,0,1,-1,0,0,0,0,0,0,0,0
Aaron Rodgers,30.00,22,19,255,3,0,0,3,21,0,0,0,0,0,0,0,0
Demaryius Thomas,29.00,0,0,0,0,0,0,0,0,0,0,8,171,2,0,0,0
Tom Brady,28.00,37,20,261,3,0,0,0,0,0,0,0,0,0,0,0,0
Eli Manning,28.00,33,21,248,3,0,0,1,11,0,0,0,0,0,0,0,0
Tony Romo,27.00,23,17,279,3,1,0,2,5,0,0,0,0,0,0,0,0
Ryan Tannehill,27.00,32,25,277,2,0,0,6,48,0,0,0,0,0,0,0,0
Drew Brees,24.00,45,28,342,2,1,0,1,13,0,0,0,0,0,0,0,0
Andrew Luck,24.00,42,27,344,2,0,0,4,5,0,0,0,0,0,0,1,0
Sammy Watkins,24.00,0,0,0,0,0,0,0,0,0,0,9,122,2,0,0,0
Shane Vereen,23.00,0,0,0,0,0,0,11,43,0,0,5,71,2,0,0,0
Matt Forte,22.00,0,0,0,0,0,0,12,49,1,0,6,60,1,0,0,0
Ryan Fitzpatrick,21.00,32,21,262,2,1,0,5,16,0,0,0,0,0,0,0,0
Ronnie Hillman,21.00,0,0,0,0,0,0,14,74,2,0,4,29,0,0,0,0
Ben Roethlisberger,21.00,33,23,265,2,0,0,4,3,0,0,0,0,0,0,1,0
Golden Tate,21.00,0,0,0,0,0,0,0,0,0,0,10,154,1,0,0,0
Kyle Orton,20.00,43,31,283,2,1,0,1,-1,0,0,0,0,0,0,1,0
Carson Palmer,20.00,31,22,253,2,1,0,0,0,0,0,0,0,0,0,0,0
Le'Veon Bell,19.00,0,0,0,0,0,0,12,57,0,0,8,88,1,0,0,0
Ahmad Bradshaw,19.00,0,0,0,0,0,0,10,52,1,0,3,36,1,0,1,0
Matthew Stafford,19.00,40,27,299,2,2,0,2,1,0,0,0,0,0,0,0,0
Doug Baldwin,18.00,0,0,0,0,0,0,0,0,0,0,7,123,1,0,0,0
Randall Cobb,18.00,0,0,0,0,0,0,1,2,0,0,6,121,1,0,0,0
Austin Davis,18.00,20,17,155,2,0,0,2,-2,0,0,0,0,0,0,0,0
Gavin Escobar,18.00,0,0,0,0,0,0,0,0,0,0,3,65,2,0,0,0
Joe Flacco,18.00,25,16,258,2,2,0,1,4,0,0,0,0,0,0,0,0
DeMarco Murray,18.00,0,0,0,0,0,0,28,128,1,0,1,4,0,0,0,0
Philip Rivers,18.00,31,17,205,2,1,0,0,0,0,0,0,0,0,0,0,0
Denard Robinson,18.00,0,0,0,0,0,0,22,127,1,0,0,0,0,0,0,0
Geno Smith,18.00,34,20,226,1,0,0,7,37,0,0,0,0,0,0,0,0
Chris Ivory,17.00,0,0,0,0,0,0,21,107,1,0,4,18,0,0,0,0
Stepfan Taylor,17.00,0,0,0,0,0,0,12,40,1,0,2,19,1,0,0,0
Charlie Whitehurst,17.00,26,17,160,2,1,0,2,10,0,0,0,0,0,0,0,0
Odell Beckham Jr.,16.00,0,0,0,0,0,0,1,13,0,0,4,34,2,0,0,0
Jamaal Charles,16.00,0,0,0,0,0,0,22,95,1,0,2,12,0,0,0,0
Arian Foster,16.00,0,0,0,0,0,0,20,102,0,0,4,13,1,0,1,0
Cam Newton,16.00,31,17,205,1,1,0,7,41,0,0,0,0,0,0,0,0
Alex Smith,16.00,28,19,221,1,0,0,6,29,0,0,0,0,0,0,0,0
Kenny Stills,16.00,0,0,0,0,0,0,0,0,0,0,5,103,1,0,0,0
Roddy White,16.00,0,0,0,0,0,0,0,0,0,0,9,100,1,0,0,0
Antonio Brown,15.00,1,1,3,1,0,0,0,0,0,0,9,90,0,0,0,0
Dez Bryant,15.00,0,0,0,0,0,0,0,0,0,0,9,151,0,0,0,0
Andre Ellington,15.00,0,0,0,0,0,0,24,88,0,0,6,72,0,0,0,0
Colin Kaepernick,15.00,39,24,263,1,1,0,3,18,0,0,0,0,0,0,0,0
Pierre Garcon,14.00,0,0,0,0,0,0,0,0,0,0,5,87,1,0,0,0
Tre Mason,14.00,0,0,0,0,0,0,18,85,1,0,0,0,0,0,0,0
Lamar Miller,14.00,0,0,0,0,0,0,18,61,1,0,2,22,0,0,0,0
Jordy Nelson,14.00,0,0,0,0,0,0,0,0,0,0,4,80,1,0,0,0
Matt Ryan,14.00,44,29,228,1,0,0,1,7,0,0,0,0,0,0,1,0
Torrey Smith,14.00,0,0,0,0,0,0,0,0,0,0,3,81,1,0,0,0
Stevie Johnson,13.00,0,0,0,0,0,0,0,0,0,0,5,79,1,0,0,0
Eddie Lacy,13.00,0,0,0,0,0,0,12,63,1,0,3,10,0,0,0,0
Kelvin Benjamin,12.00,0,0,0,0,0,0,0,0,0,0,3,61,1,0,0,0
Antonio Gates,12.00,0,0,0,0,0,0,0,0,0,0,3,61,1,0,0,0
