,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Josh Jacobs,41.00,0,0,0,0,0,0,33,229,2,0,6,74,0,0,0,0
Josh Allen,33.00,42,24,253,2,1,0,10,78,1,0,0,0,0,0,0,0
Justin Herbert,33.00,47,35,274,3,0,1,4,38,0,0,0,0,0,0,0,0
Jalen Hurts,33.00,28,16,153,2,0,0,17,157,0,0,0,0,0,0,0,0
Trevor Lawrence,31.00,37,29,321,3,0,1,2,1,0,0,0,0,0,0,1,0
Mike White,30.00,28,22,315,3,0,0,3,2,0,0,0,0,0,0,0,0
Kyler Murray,28.00,29,18,191,2,1,0,7,56,1,0,0,0,0,0,0,0
Kirk Cousins,27.00,37,30,299,3,1,0,1,-1,0,0,0,0,0,0,0,0
Mac Jones,27.00,39,28,382,2,0,0,0,0,0,0,0,0,0,0,0,0
Miles Sanders,27.00,0,0,0,0,0,0,21,143,2,0,3,17,0,0,0,0
Derek Carr,26.00,36,25,295,3,2,0,2,10,0,0,0,0,0,0,0,0
Lamar Jackson,25.00,32,16,254,1,0,1,14,89,0,0,0,0,0,0,1,0
Geno Smith,24.00,37,27,328,2,1,0,5,22,0,0,0,0,0,0,1,0
Tom Brady,21.00,43,29,246,2,0,0,1,2,0,0,0,0,0,0,0,0
Jared Goff,21.00,37,23,240,2,0,0,0,0,0,0,0,0,0,0,0,0
Garrett Wilson,21.00,0,0,0,0,0,0,1,-1,0,0,5,95,2,0,0,0
Joe Burrow,19.00,37,22,270,1,0,0,9,32,0,0,0,0,0,0,0,0
James Conner,19.00,0,0,0,0,0,0,25,120,0,0,3,20,1,0,1,0
Justin Jefferson,19.00,1,1,11,0,0,0,0,0,0,0,9,139,1,0,0,0
Patrick Mahomes,19.00,42,27,320,1,1,0,4,36,0,0,0,0,0,0,0,0
Nick Chubb,18.00,0,0,0,0,0,0,26,116,1,0,1,16,0,0,0,0
Sam Darnold,18.00,19,11,164,1,0,0,3,3,1,0,0,0,0,0,0,0
Dak Prescott,18.00,30,21,261,2,2,0,2,4,0,0,0,0,0,0,0,0
Brian Robinson,18.00,0,0,0,0,0,0,18,105,0,0,2,20,1,0,0,0
