,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Arian Foster,41.00,0,0,0,0,0,0,33,231,3,0,1,7,0,0,0,0
Peyton Manning,35.00,57,40,433,3,0,0,0,0,0,0,0,0,0,0,0,0
Matt Forte,31.00,0,0,0,0,0,0,17,50,0,0,7,151,2,0,1,0
Tom Brady,28.00,35,25,258,3,0,0,0,0,0,0,0,0,0,0,0,0
Chris Johnson,26.00,0,0,0,0,0,0,27,142,2,0,4,8,0,0,0,0
Jay Cutler,25.00,35,23,372,2,1,0,5,22,0,0,0,0,0,0,1,0
David Garrard,25.00,21,16,170,3,0,0,7,10,0,0,0,0,0,0,0,0
Hakeem Nicks,25.00,0,0,0,0,0,0,0,0,0,0,4,75,3,0,0,0
Carson Palmer,23.00,50,34,345,2,1,0,4,9,0,0,0,0,0,0,0,0
Philip Rivers,23.00,39,22,298,2,0,0,3,5,0,0,0,0,0,0,0,0
Michael Vick,23.00,24,16,175,1,0,0,11,103,0,0,0,0,0,0,0,0
Matt Hasselbeck,22.00,23,18,170,2,1,0,2,4,1,0,0,0,0,0,0,0
Eli Manning,22.00,30,20,263,3,3,0,4,-2,0,0,0,0,0,0,0,0
Austin Collie,21.00,0,0,0,0,0,0,0,0,0,0,11,163,1,0,1,0
Chad Johnson,21.00,0,0,0,0,0,0,0,0,0,0,12,159,1,0,0,0
Miles Austin,20.00,0,0,0,0,0,0,0,0,0,0,10,146,1,0,0,0
Josh Freeman,20.00,28,17,182,2,1,0,2,34,0,0,0,0,0,0,0,0
Darren McFadden,20.00,0,0,0,0,0,0,18,95,0,0,6,55,1,0,0,0
Vince Young,20.00,17,13,154,2,0,0,7,30,0,0,0,0,0,0,1,0
Rashard Mendenhall,19.00,0,0,0,0,0,0,22,120,1,0,2,15,0,0,0,0
Wes Welker,18.00,0,0,0,0,0,0,0,0,0,0,8,64,2,0,0,0
Legedu Naanee,17.00,0,0,0,0,0,0,0,0,0,0,5,110,1,0,0,0
Tony Romo,17.00,47,31,282,1,0,0,0,0,0,0,0,0,0,0,0,0
Derek Anderson,16.00,41,22,297,1,0,0,1,9,0,0,0,0,0,0,1,0
Kyle Orton,16.00,33,21,295,1,1,0,2,12,0,0,0,0,0,0,0,0
Jahvid Best,15.00,0,0,0,0,0,0,14,20,2,0,5,16,0,0,0,0
Drew Brees,15.00,36,27,237,1,0,0,4,-6,0,0,0,0,0,0,0,0
Jamaal Charles,15.00,0,0,0,0,0,0,11,92,1,0,1,8,0,0,0,0
Marcedes Lewis,15.00,0,0,0,0,0,0,0,0,0,0,2,31,2,0,0,0
Aaron Rodgers,15.00,31,19,188,2,2,0,5,9,0,0,0,0,0,0,0,0
Reggie Wayne,15.00,0,0,0,0,0,0,0,0,0,0,7,99,1,0,0,0
Ronnie Brown,14.00,0,0,0,0,0,0,13,65,1,0,2,20,0,0,0,0
Dallas Clark,14.00,0,0,0,0,0,0,0,0,0,0,11,80,1,0,0,0
Greg Jennings,14.00,0,0,0,0,0,0,0,0,0,0,5,82,1,0,0,0
Pierre Thomas,14.00,0,0,0,0,0,0,19,71,1,0,3,15,0,0,0,0
Nate Washington,14.00,0,0,0,0,0,0,0,0,0,0,3,88,1,0,0,0
Ahmad Bradshaw,13.00,0,0,0,0,0,0,20,76,1,0,2,17,0,0,1,0
Steve Breaston,13.00,0,0,0,0,0,0,0,0,0,0,7,132,0,0,0,0
Jason Campbell,13.00,37,22,180,1,1,0,7,35,0,0,0,0,0,0,1,0
Antonio Gates,13.00,0,0,0,0,0,0,0,0,0,0,5,76,1,0,0,0
Tim Hightower,13.00,0,0,0,0,0,0,13,54,1,0,4,40,0,0,2,0
