,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Drew Brees,38.00,48,37,389,4,0,0,2,-2,0,0,0,0,0,0,1,0
Devonta Freeman,31.00,0,0,0,0,0,0,20,139,3,0,2,16,0,0,1,0
Matt Moore,31.00,18,12,236,4,1,0,0,0,0,0,0,0,0,0,0,0
Brandin Cooks,30.00,0,0,0,0,0,0,0,0,0,0,7,186,2,0,0,0
LeSean McCoy,28.00,0,0,0,0,0,0,19,153,2,0,3,16,0,0,0,0
Ty Montgomery,28.00,0,0,0,0,0,0,16,162,2,0,2,1,0,0,0,0
Russell Wilson,26.00,26,19,229,3,1,0,6,12,0,0,0,0,0,0,0,0
Cam Newton,24.00,37,21,300,2,0,0,3,0,0,0,0,0,0,0,0,0
Carson Palmer,24.00,40,28,318,2,0,0,0,0,0,0,0,0,0,0,0,0
Ezekiel Elliott,23.00,0,0,0,0,0,0,23,159,1,0,3,29,0,0,0,0
Matt Ryan,23.00,23,17,286,2,0,0,1,-1,0,0,0,0,0,0,0,0
David Johnson,22.00,0,0,0,0,0,0,12,53,2,0,4,55,0,0,0,0
Andrew Luck,22.00,28,21,250,2,0,0,1,8,0,0,0,0,0,0,0,0
Colin Kaepernick,21.00,33,20,183,2,0,0,3,21,0,0,0,0,0,0,0,0
Eli Manning,20.00,28,20,201,2,0,0,0,0,0,0,0,0,0,0,0,0
Ryan Mathews,20.00,0,0,0,0,0,0,20,128,1,1,1,5,0,0,0,0
Matt Barkley,19.00,43,30,362,2,3,0,0,0,0,0,0,0,0,0,1,0
Tyler Lockett,19.00,0,0,0,0,0,0,0,0,0,0,7,130,1,0,0,0
Dak Prescott,19.00,36,32,279,0,0,0,4,20,1,0,0,0,0,0,0,0
Philip Rivers,18.00,30,17,206,2,1,0,0,0,0,0,0,0,0,0,0,0
Joe Flacco,17.00,30,16,206,2,1,0,1,-1,0,0,0,0,0,0,1,0
Robert Griffin III,17.00,28,17,196,0,0,0,8,48,1,0,0,0,0,0,0,0
Derrick Henry,17.00,0,0,0,0,0,0,9,58,2,0,0,0,0,0,0,0
Jordan Howard,17.00,0,0,0,0,0,0,17,90,1,0,4,23,0,0,0,0
Ben Roethlisberger,17.00,36,21,286,1,0,0,4,-5,0,0,0,0,0,0,0,0
Robert Turbin,17.00,0,0,0,0,0,0,7,32,2,0,2,22,0,0,0,0
Tim Hightower,16.00,0,0,0,0,0,0,11,37,2,0,3,11,0,0,0,0
Jarvis Landry,16.00,0,0,0,0,0,0,0,0,0,0,3,108,1,0,0,0
Tyrod Taylor,16.00,24,17,174,1,0,0,7,49,0,0,0,0,0,0,0,0
Bilal Powell,15.00,0,0,0,0,0,0,16,84,0,0,11,78,0,0,0,0
Dion Sims,15.00,0,0,0,0,0,0,0,0,0,0,4,31,2,0,0,0
Robby Anderson,14.00,0,0,0,0,0,0,0,0,0,0,4,80,1,0,0,0
John Brown,14.00,0,0,0,0,0,0,0,0,0,0,5,81,1,0,0,0
Alshon Jeffery,14.00,0,0,0,0,0,0,0,0,0,0,6,89,1,0,0,0
Lamar Miller,14.00,0,0,0,0,0,0,22,63,1,0,2,26,0,0,0,0
Jameis Winston,14.00,35,17,247,2,3,0,1,6,0,0,0,0,0,0,1,0
Cameron Brate,13.00,0,0,0,0,0,0,0,0,0,0,5,73,1,0,0,0
Charles Clay,13.00,0,0,0,0,0,0,0,0,0,0,7,72,1,0,0,0
DeMarco Murray,13.00,0,0,0,0,0,0,18,89,0,0,5,52,0,0,0,0
Eli Rogers,13.00,0,0,0,0,0,0,0,0,0,0,5,75,1,0,0,0
Jonathan Stewart,13.00,0,0,0,0,0,0,25,132,0,0,1,8,0,0,0,0
Odell Beckham Jr.,12.00,0,0,0,0,0,0,1,9,0,0,6,64,1,0,0,0
Le'Veon Bell,12.00,0,0,0,0,0,0,23,93,0,0,5,38,0,0,0,0
Derek Carr,12.00,30,19,213,1,1,0,5,5,0,0,0,0,0,0,0,0
Michael Crabtree,12.00,0,0,0,0,0,0,0,0,0,0,6,60,1,0,0,0
Taylor Gabriel,12.00,0,0,0,0,0,0,0,0,0,0,3,60,1,0,0,0
Ted Ginn Jr.,12.00,0,0,0,0,0,0,0,0,0,0,4,64,1,0,0,0
Tyreek Hill,12.00,0,0,0,0,0,0,1,68,1,0,0,0,0,0,0,0
Jordy Nelson,12.00,0,0,0,0,0,0,0,0,0,0,7,124,0,0,0,0
Golden Tate,12.00,0,0,0,0,0,0,0,0,0,0,8,122,0,0,0,0
Kerwynn Williams,12.00,0,0,0,0,0,0,3,63,1,0,0,0,0,0,0,0
Travis Benjamin,11.00,0,0,0,0,0,0,0,0,0,0,2,56,1,0,0,0
Phillip Dorsett,11.00,0,0,0,0,0,0,0,0,0,0,1,50,1,0,0,0
Frank Gore,11.00,0,0,0,0,0,0,26,101,0,0,4,14,0,0,0,0
DeSean Jackson,11.00,0,0,0,0,0,0,0,0,0,0,7,111,0,0,0,0
Aldrick Robinson,11.00,0,0,0,0,0,0,0,0,0,0,4,111,0,0,0,0
Aaron Rodgers,11.00,31,19,252,0,0,0,3,19,0,0,0,0,0,0,0,0
Sterling Shepard,11.00,0,0,0,0,0,0,0,0,0,0,4,56,1,0,0,0
Alex Smith,11.00,28,15,163,0,1,0,4,11,1,0,0,0,0,0,0,0
Kenny Stills,11.00,0,0,0,0,0,0,0,0,0,0,1,52,1,0,0,0
Erik Swoope,11.00,0,0,0,0,0,0,0,0,0,0,3,50,1,0,0,0
Michael Thomas,11.00,0,0,0,0,0,0,0,0,0,0,7,52,1,0,0,0
Deonte Thompson,11.00,0,0,0,0,0,0,0,0,0,0,8,110,0,0,0,0
Terrance West,11.00,0,0,0,0,0,0,13,77,0,0,4,45,0,0,0,0
Travaris Cadet,10.00,0,0,0,0,0,0,1,16,0,0,5,30,1,0,0,0
Kirk Cousins,10.00,47,32,315,0,1,0,2,11,0,0,0,0,0,0,1,0
Andy Dalton,10.00,27,16,157,0,1,0,1,1,1,0,0,0,0,0,0,0
Jeremy Hill,10.00,0,0,0,0,0,0,20,43,1,0,1,8,0,0,0,0
