,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Andrew Luck,33.00,39,27,353,3,0,0,5,17,0,0,0,0,0,0,0,0
Drew Brees,30.00,48,37,367,3,1,0,0,0,0,0,0,0,0,0,0,0
Aaron Rodgers,30.00,56,39,326,3,0,0,2,7,0,0,0,0,0,0,1,0
Melvin Gordon,29.00,0,0,0,0,0,0,22,68,2,0,6,53,1,0,0,0
Jay Ajayi,27.00,0,0,0,0,0,0,28,214,1,0,1,2,0,0,0,0
Matt Forte,26.00,0,0,0,0,0,0,30,100,1,0,4,54,1,0,1,0
Jameis Winston,26.00,30,21,269,3,1,0,1,-1,0,0,0,0,0,0,0,0
Davante Adams,25.00,0,0,0,0,0,0,0,0,0,0,13,132,2,0,0,0
Tyrod Taylor,25.00,28,14,221,1,0,1,7,35,1,0,0,0,0,0,0,0
LeGarrette Blount,24.00,0,0,0,0,0,0,24,127,2,0,1,7,0,0,0,0
Kirk Cousins,24.00,39,30,301,1,0,0,3,15,1,0,0,0,0,0,1,0
Andy Dalton,24.00,28,19,308,2,0,0,0,0,0,0,0,0,0,0,0,0
Jeremy Hill,24.00,0,0,0,0,0,0,9,168,1,0,2,24,0,0,0,0
A.J. Green,22.00,0,0,0,0,0,0,0,0,0,0,8,169,1,0,0,0
Tom Brady,21.00,26,19,222,2,0,0,5,13,0,0,0,0,0,0,0,0
Mike Evans,21.00,0,0,0,0,0,0,0,0,0,0,8,96,2,0,0,0
Marcus Mariota,21.00,37,22,232,2,0,0,2,14,0,0,0,0,0,0,1,0
Alex Smith,20.00,24,17,214,2,0,0,4,7,0,0,0,0,0,0,0,0
T.Y. Hilton,19.00,0,0,0,0,0,0,0,0,0,0,7,133,1,0,0,0
Matthew Stafford,19.00,29,18,266,1,0,0,2,32,0,0,0,0,0,0,0,0
DeMarco Murray,18.00,0,0,0,0,0,0,25,107,1,0,3,20,0,0,0,0
Ryan Tannehill,18.00,25,15,204,1,0,1,6,21,0,0,0,0,0,0,0,0
Spencer Ware,18.00,0,0,0,0,0,0,17,77,0,0,2,54,1,0,0,0
Randall Cobb,17.00,0,0,0,0,0,0,5,21,0,0,11,95,1,0,0,0
Julio Jones,17.00,0,0,0,0,0,0,0,0,0,0,9,174,0,0,0,0
Latavius Murray,17.00,0,0,0,0,0,0,18,59,2,0,2,4,0,0,0,0
Philip Rivers,17.00,44,27,371,1,1,0,1,-2,0,0,0,0,0,0,1,0
C.J. Anderson,16.00,0,0,0,0,0,0,16,107,1,0,0,0,0,0,0,0
Kevin Hogan,16.00,24,12,100,0,2,0,7,104,1,0,0,0,0,0,0,0
