,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Peyton Manning,40.00,51,32,400,4,0,0,0,0,0,0,0,0,0,0,0,0
Andy Dalton,39.00,38,27,363,4,0,0,1,10,0,0,0,0,0,0,0,0
Geno Smith,30.00,36,20,214,2,0,0,10,48,1,0,0,0,0,0,0,0
LeSean McCoy,27.00,0,0,0,0,0,0,18,133,2,0,6,29,0,0,0,0
Eric Decker,25.00,0,0,0,0,0,0,0,0,0,0,10,131,2,0,0,0
Colin Kaepernick,24.00,21,13,197,1,0,0,6,51,1,0,0,0,0,0,0,0
Ben Roethlisberger,23.00,28,16,167,2,1,0,1,13,1,0,0,0,0,0,0,0
Donald Brown,22.00,0,0,0,0,0,0,10,79,1,0,2,31,1,0,0,0
Nick Foles,22.00,25,21,230,2,0,0,2,17,0,0,0,0,0,0,0,0
DeMarco Murray,22.00,0,0,0,0,0,0,22,96,1,0,3,15,1,0,0,0
Joique Bell,21.00,0,0,0,0,0,0,20,91,1,0,10,63,0,0,0,0
A.J. Green,21.00,0,0,0,0,0,0,0,0,0,0,7,97,2,0,0,0
Matt Ryan,21.00,48,37,348,2,2,0,0,0,0,0,0,0,0,0,0,0
Pierre Garcon,20.00,0,0,0,0,0,0,0,0,0,0,11,144,1,0,0,0
Eddie Lacy,20.00,0,0,0,0,0,0,15,84,2,0,2,6,0,0,0,0
Roddy White,20.00,0,0,0,0,0,0,0,0,0,0,12,141,1,0,0,0
LeGarrette Blount,19.00,0,0,0,0,0,0,16,76,2,0,0,0,0,0,0,0
Jamaal Charles,19.00,0,0,0,0,0,0,13,106,1,0,5,38,0,0,0,0
Chad Henne,19.00,34,24,237,2,1,0,1,1,0,0,0,0,0,0,0,0
Tony Romo,19.00,27,17,226,2,1,0,1,-1,0,0,0,0,0,0,0,0
Demaryius Thomas,18.00,0,0,0,0,0,0,0,0,0,0,8,123,1,0,0,0
Le'Veon Bell,17.00,0,0,0,0,0,0,26,124,1,0,1,5,0,0,1,0
Bryce Brown,17.00,0,0,0,0,0,0,9,115,1,0,0,0,0,0,0,0
Ryan Mathews,17.00,0,0,0,0,0,0,25,99,1,0,3,20,0,0,0,0
Nate Washington,17.00,0,0,0,0,0,0,0,0,0,0,6,117,1,0,0,0
Fred Jackson,16.00,0,0,0,0,0,0,18,105,1,0,2,7,0,0,0,0
Jay Cutler,15.00,35,20,222,1,1,1,2,15,0,0,0,0,0,0,0,0
Frank Gore,15.00,0,0,0,0,0,0,21,97,1,0,1,6,0,0,0,0
Shonn Greene,15.00,0,0,0,0,0,0,19,91,1,0,1,0,0,0,0,0
Andrew Luck,15.00,37,26,241,1,0,0,6,5,0,0,0,0,0,0,0,0
David Nelson,15.00,0,0,0,0,0,0,0,0,0,0,4,33,2,0,0,0
Zac Stacy,15.00,0,0,0,0,0,0,33,104,1,0,1,5,0,0,1,0
Jerrel Jernigan,14.00,0,0,0,0,0,0,0,0,0,0,6,80,1,0,0,0
Eli Manning,14.00,42,23,256,1,1,0,2,-2,0,0,0,0,0,0,0,0
Alfred Morris,14.00,0,0,0,0,0,0,24,88,1,0,0,0,0,0,0,0
Edwin Baker,13.00,0,0,0,0,0,0,17,64,1,0,2,12,0,0,0,0
Anquan Boldin,13.00,0,0,0,0,0,0,0,0,0,0,6,72,1,0,0,0
Drew Brees,13.00,44,30,281,1,2,0,1,9,0,0,0,0,0,0,0,0
Mike Brown,13.00,0,0,0,0,0,0,0,0,0,0,5,71,1,0,0,0
Dez Bryant,13.00,0,0,0,0,0,0,0,0,0,0,4,73,1,0,0,0
Jimmy Graham,13.00,0,0,0,0,0,0,0,0,0,0,5,73,1,0,0,0
Julius Thomas,13.00,0,0,0,0,0,0,0,0,0,0,6,78,1,0,0,0
Stedman Bailey,12.00,0,0,0,0,0,0,1,27,1,0,3,44,0,0,0,0
Tom Brady,12.00,26,14,172,1,0,0,0,0,0,0,0,0,0,0,0,0
Kirk Cousins,12.00,36,21,197,1,1,0,2,10,0,0,0,0,0,0,0,0
Joe Flacco,12.00,38,22,260,0,2,0,2,0,1,0,0,0,0,0,0,0
Matt Flynn,12.00,39,21,232,1,1,0,2,8,0,0,0,0,0,0,1,0
Tony Gonzalez,12.00,0,0,0,0,0,0,0,0,0,0,8,63,1,0,0,0
DeAngelo Williams,12.00,0,0,0,0,0,0,12,67,1,0,1,0,0,0,0,0
Jarrett Boykin,11.00,0,0,0,0,0,0,0,0,0,0,5,54,1,0,0,0
Riley Cooper,11.00,0,0,0,0,0,0,0,0,0,0,3,53,1,0,0,0
Ryan Fitzpatrick,11.00,26,17,181,1,1,0,3,1,0,0,0,0,0,0,0,0
Josh Gordon,11.00,0,0,0,0,0,0,1,22,0,0,6,97,0,0,0,0
Steven Jackson,11.00,0,0,0,0,0,0,16,53,1,0,2,-4,0,0,0,0
Marcedes Lewis,11.00,0,0,0,0,0,0,0,0,0,0,4,50,1,0,0,0
Cam Newton,11.00,22,13,181,1,1,0,4,6,0,0,0,0,0,0,0,0
Cordarrelle Patterson,11.00,0,0,0,0,0,0,3,54,1,0,3,8,0,0,0,0
Philip Rivers,11.00,29,19,201,1,1,0,4,-3,0,0,0,0,0,0,1,0
Russell Wilson,11.00,27,11,108,1,1,0,2,32,0,0,0,0,0,0,0,0
Antonio Brown,10.00,0,0,0,0,0,0,0,0,0,0,6,105,0,0,0,0
Brent Celek,10.00,0,0,0,0,0,0,0,0,0,0,3,58,1,0,1,0
Michael Crabtree,10.00,0,0,0,0,0,0,0,0,0,0,5,102,0,0,0,0
Chris Ivory,10.00,0,0,0,0,0,0,20,109,0,0,0,0,0,0,0,0
Mohamed Sanu,10.00,0,0,0,0,0,0,3,12,0,0,4,35,1,0,0,0
C.J. Spiller,10.00,0,0,0,0,0,0,21,83,0,0,3,26,0,0,0,0
Michael Floyd,9.00,0,0,0,0,0,0,0,0,0,0,1,31,1,0,0,0
BenJarvus Green-Ellis,9.00,0,0,0,0,0,0,12,24,1,0,1,10,0,0,0,0
Jermaine Gresham,9.00,0,0,0,0,0,0,0,0,0,0,3,46,1,0,1,0
