,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Aaron Rodgers,38.00,26,21,247,4,0,0,8,52,0,0,0,0,0,0,0,0
Philip Rivers,33.00,46,26,385,4,3,0,1,-1,0,0,0,0,0,0,0,0
Vincent Jackson,32.00,0,0,0,0,0,0,0,0,0,0,7,141,3,0,0,0
Julio Jones,28.00,0,0,0,0,0,0,2,33,0,0,3,131,2,0,0,0
Willis McGahee,28.00,0,0,0,0,0,0,20,163,2,0,0,0,0,0,0,0
Matt Moore,27.00,23,17,244,3,0,0,4,3,0,0,0,0,0,0,0,0
Matt Ryan,27.00,24,14,275,3,1,0,2,0,0,0,0,0,0,0,0,0
Tim Tebow,27.00,21,10,124,2,0,0,13,118,0,0,0,0,0,0,0,0
Andy Dalton,26.00,39,22,217,3,0,0,3,4,0,0,0,0,0,0,0,0
Carson Palmer,25.00,35,19,332,3,3,0,5,3,0,0,0,0,0,0,0,0
Tony Romo,24.00,31,19,279,2,0,0,3,13,0,0,0,0,0,0,0,0
Drew Brees,22.00,36,27,258,2,1,0,1,20,0,0,0,0,0,0,0,0
Matt Hasselbeck,22.00,41,24,272,2,0,0,2,3,0,0,0,0,0,0,0,0
Eli Manning,21.00,39,20,250,2,1,0,3,11,0,0,0,0,0,0,0,0
Tom Brady,20.00,49,28,342,2,2,0,1,5,0,0,0,0,0,0,1,0
Reggie Bush,20.00,0,0,0,0,0,0,13,92,1,0,3,50,0,0,0,0
Jay Cutler,20.00,32,18,208,2,0,0,1,0,0,0,0,0,0,0,0,0
Arian Foster,20.00,0,0,0,0,0,0,19,124,1,0,5,26,0,0,0,0
Marshawn Lynch,19.00,0,0,0,0,0,0,23,135,1,0,1,8,0,0,0,0
Mike Tolbert,19.00,0,0,0,0,0,0,19,83,1,0,4,59,0,0,0,0
Michael Bush,18.00,0,0,0,0,0,0,19,96,0,0,2,33,1,0,0,0
Ben Roethlisberger,18.00,37,20,330,1,1,0,3,13,0,0,0,0,0,0,0,0
Joe Flacco,17.00,47,28,300,1,0,0,0,0,0,0,0,0,0,0,1,0
Josh Freeman,17.00,37,27,281,1,0,0,3,8,0,0,0,0,0,0,0,0
LeSean McCoy,17.00,0,0,0,0,0,0,16,71,1,0,5,46,0,0,0,0
DeMarco Murray,17.00,0,0,0,0,0,0,22,139,0,0,4,47,0,0,0,0
John Skelton,17.00,35,20,222,1,0,0,4,38,0,0,0,0,0,0,0,0
Ben Tate,17.00,0,0,0,0,0,0,12,115,1,0,0,0,0,0,0,0
John Beck,16.00,47,30,254,1,1,1,3,9,0,0,0,0,0,0,0,0
Jacoby Ford,16.00,0,0,0,0,0,0,0,0,0,0,5,105,1,0,0,0
Rob Gronkowski,16.00,0,0,0,0,0,0,0,0,0,0,8,101,1,0,0,0
Brandon Marshall,16.00,0,0,0,0,0,0,0,0,0,0,8,106,1,0,0,0
Jordy Nelson,16.00,0,0,0,0,0,0,0,0,0,0,5,105,1,0,0,0
Earl Bennett,15.00,0,0,0,0,0,0,0,0,0,0,5,95,1,0,0,0
Anthony Fasano,15.00,0,0,0,0,0,0,0,0,0,0,2,38,2,0,0,0
Antonio Gates,15.00,0,0,0,0,0,0,0,0,0,0,8,96,1,0,0,0
Brandon Jacobs,15.00,0,0,0,0,0,0,18,72,1,0,4,28,0,0,0,0
Darren Sproles,15.00,0,0,0,0,0,0,4,42,0,0,5,57,1,0,0,0
Steven Jackson,14.00,0,0,0,0,0,0,29,130,0,0,1,12,0,0,0,0
Ray Rice,14.00,0,0,0,0,0,0,18,43,1,0,5,43,0,0,0,0
