,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Drew Brees,44.00,38,24,363,4,0,0,1,8,1,0,0,0,0,0,0,0
Tom Brady,34.00,34,24,361,3,0,0,5,28,0,0,0,0,0,0,0,0
Ryan Fitzpatrick,31.00,39,26,264,3,0,0,5,34,0,0,0,0,0,0,0,0
Mark Sanchez,29.00,35,17,180,4,1,0,2,5,0,0,0,0,0,0,0,0
Matt Ryan,28.00,34,27,262,3,0,0,4,3,0,0,0,0,0,0,0,0
Victor Cruz,27.00,0,0,0,0,0,0,0,0,0,0,9,157,2,0,0,0
Beanie Wells,27.00,0,0,0,0,0,0,27,228,1,0,0,0,0,0,1,0
Eli Manning,26.00,47,33,406,2,1,0,1,4,0,0,0,0,0,0,0,0
Aaron Rodgers,24.00,33,22,307,2,0,0,1,-1,0,0,0,0,0,0,0,0
Vince Young,24.00,48,26,400,1,1,0,6,40,0,0,0,0,0,0,0,0
Wes Welker,23.00,0,0,0,0,0,0,1,-9,0,0,8,115,2,0,0,0
Caleb Hanie,21.00,36,18,254,2,3,0,5,50,0,0,0,0,0,0,0,0
Roy Helu,21.00,0,0,0,0,0,0,23,108,1,0,7,54,0,0,0,0
Jimmy Graham,20.00,0,0,0,0,0,0,0,0,0,0,5,84,2,0,0,0
Rex Grossman,20.00,35,26,314,2,2,0,5,-1,0,0,0,0,0,0,0,0
Johnny Knox,20.00,0,0,0,0,0,0,0,0,0,0,4,145,1,0,0,0
Marshawn Lynch,19.00,0,0,0,0,0,0,24,111,0,0,1,20,1,0,0,0
Colt McCoy,19.00,34,16,151,2,1,0,6,38,0,0,0,0,0,0,0,0
Cam Newton,19.00,27,20,208,0,0,0,9,53,1,0,0,0,0,0,0,0
Laurent Robinson,19.00,0,0,0,0,0,0,0,0,0,0,7,79,2,0,0,0
Cedric Benson,18.00,0,0,0,0,0,0,21,106,1,0,4,24,0,0,0,0
Chris Johnson,18.00,0,0,0,0,0,0,23,190,0,0,1,3,0,0,1,0
Dustin Keller,18.00,0,0,0,0,0,0,0,0,0,0,4,61,2,0,0,0
Reggie Wayne,18.00,0,0,0,0,0,0,0,0,0,0,5,122,1,0,0,0
Roddy White,18.00,0,0,0,0,0,0,0,0,0,0,10,120,1,0,0,0
DeAngelo Williams,18.00,0,0,0,0,0,0,15,69,2,0,0,0,0,0,0,0
Jason Avant,17.00,0,0,0,0,0,0,0,0,0,0,8,110,1,0,0,0
Andy Dalton,17.00,31,21,270,1,0,0,6,23,0,0,0,0,0,0,1,0
Lance Moore,17.00,0,0,0,0,0,0,0,0,0,0,5,54,2,0,0,0
Tony Romo,17.00,34,22,226,2,2,0,1,-2,0,0,0,0,0,0,0,0
Tim Tebow,17.00,18,9,143,1,0,0,22,67,0,0,0,0,0,0,0,0
BenJarvus Green-Ellis,16.00,0,0,0,0,0,0,14,44,2,0,0,0,0,0,0,0
Percy Harvin,16.00,0,0,0,0,0,0,5,11,0,0,8,95,1,0,0,0
Brandon Marshall,16.00,0,0,0,0,0,0,0,0,0,0,5,103,1,0,0,0
Matt Moore,16.00,32,19,288,1,0,0,3,3,0,0,0,0,0,0,1,0
Matthew Stafford,16.00,45,32,276,1,3,1,4,31,0,0,0,0,0,0,0,0
Pierre Thomas,16.00,0,0,0,0,0,0,8,63,1,0,3,47,0,0,0,0
Donald Brown,15.00,0,0,0,0,0,0,14,80,1,0,1,17,0,0,0,0
Mark Ingram,15.00,0,0,0,0,0,0,13,80,1,0,2,14,0,0,0,0
Tarvaris Jackson,15.00,30,14,144,2,1,0,0,0,0,0,0,0,0,0,0,0
James Jones,15.00,0,0,0,0,0,0,0,0,0,0,3,94,1,0,0,0
Maurice Jones-Drew,15.00,0,0,0,0,0,0,18,99,0,0,4,67,0,0,0,0
Michael Bush,14.00,0,0,0,0,0,0,24,69,1,0,4,24,0,0,0,0
LeGarrette Blount,13.00,0,0,0,0,0,0,20,103,0,0,3,56,0,0,2,0
Sam Bradford,13.00,31,17,203,1,0,0,0,0,0,0,0,0,0,0,1,0
Arian Foster,13.00,0,0,0,0,0,0,22,65,1,0,7,24,0,0,1,0
Greg Jennings,13.00,0,0,0,0,0,0,0,0,0,0,5,74,1,0,0,0
Stevie Johnson,13.00,0,0,0,0,0,0,0,0,0,0,8,75,1,0,0,0
Brandon Lloyd,13.00,1,0,0,0,0,0,0,0,0,0,5,74,1,0,0,0
Ryan Mathews,13.00,0,0,0,0,0,0,22,137,0,0,1,5,0,0,0,0
Christian Ponder,13.00,25,17,186,1,0,0,2,9,0,0,0,0,0,0,0,0
Philip Rivers,13.00,36,19,188,1,0,0,1,1,0,0,0,0,0,0,0,0
Brad Smith,13.00,0,0,0,0,0,0,1,3,0,0,4,77,1,0,0,0
Mike Williams,13.00,0,0,0,0,0,0,0,0,0,0,6,84,1,0,1,0
Deion Branch,12.00,0,0,0,0,0,0,0,0,0,0,6,125,0,0,0,0
Eric Decker,12.00,0,0,0,0,0,0,0,0,0,0,3,65,1,0,0,0
Joe Flacco,12.00,23,15,161,1,0,0,6,2,0,0,0,0,0,0,0,0
Jermaine Gresham,12.00,0,0,0,0,0,0,0,0,0,0,5,68,1,0,0,0
Greg Little,12.00,0,0,0,0,0,0,1,13,0,0,5,57,1,0,0,0
LeSean McCoy,12.00,0,0,0,0,0,0,10,31,1,0,4,30,0,0,0,0
DeMarco Murray,12.00,0,0,0,0,0,0,22,87,0,0,4,41,0,0,0,0
Jordan Norwood,12.00,0,0,0,0,0,0,0,0,0,0,4,69,1,0,0,0
Anthony Armstrong,11.00,0,0,0,0,0,0,0,0,0,0,1,50,1,0,0,0
Plaxico Burress,11.00,0,0,0,0,0,0,0,0,0,0,4,54,1,0,0,0
Fred Davis,11.00,0,0,0,0,0,0,0,0,0,0,4,58,1,0,0,0
Josh Freeman,11.00,33,18,199,1,1,0,3,10,0,0,0,0,0,0,1,0
Toby Gerhart,11.00,0,0,0,0,0,0,17,44,1,0,2,19,0,0,0,0
A.J. Green,11.00,0,0,0,0,0,0,0,0,0,0,3,110,0,0,0,0
Rob Gronkowski,11.00,0,0,0,0,0,0,0,0,0,0,4,59,1,0,0,0
Willis McGahee,11.00,0,0,0,0,0,0,23,117,0,0,0,0,0,0,0,0
Maurice Morris,11.00,0,0,0,0,0,0,7,39,0,0,9,81,0,0,0,0
Curtis Painter,11.00,29,15,226,1,2,0,0,0,0,0,0,0,0,0,0,0
Ben Roethlisberger,11.00,31,21,193,1,1,0,4,8,0,0,0,0,0,0,0,0
Harry Douglas,10.00,0,0,0,0,0,0,0,0,0,0,2,45,1,0,0,0
Antonio Gates,10.00,0,0,0,0,0,0,0,0,0,0,6,49,1,0,0,0
Santonio Holmes,10.00,0,0,0,0,0,0,2,28,0,0,2,22,1,0,0,0
Brandon Jacobs,10.00,0,0,0,0,0,0,13,46,1,0,0,0,0,0,0,0
Calvin Johnson,10.00,0,0,0,0,0,0,0,0,0,0,4,49,1,0,0,0
David Nelson,10.00,0,0,0,0,0,0,0,0,0,0,5,47,1,0,0,0
Carson Palmer,10.00,37,21,301,0,1,0,0,0,0,0,0,0,0,0,0,0
Keiland Williams,10.00,0,0,0,0,0,0,2,19,1,0,4,33,0,0,0,0
Reggie Bush,9.00,0,0,0,0,0,0,16,61,0,0,3,35,0,0,0,0
Marcel Reece,9.00,0,0,0,0,0,0,2,0,0,0,5,92,0,0,0,0
Damian Williams,9.00,0,0,0,0,0,0,0,0,0,0,3,33,1,0,0,0
Antonio Brown,8.00,0,0,0,0,0,0,2,5,0,0,4,81,0,0,0,0
Kellen Davis,8.00,0,0,0,0,0,0,0,0,0,0,2,25,1,0,0,0
Joel Dreessen,8.00,0,0,0,0,0,0,0,0,0,0,1,20,1,0,0,0
Shonn Greene,8.00,0,0,0,0,0,0,13,78,0,0,3,12,0,0,0,0
Matt Hasselbeck,8.00,34,19,160,1,2,0,2,-2,0,0,0,0,0,0,0,0
Matt Leinart,8.00,13,10,57,1,0,0,0,0,0,0,0,0,0,0,0,0
Hakeem Nicks,8.00,0,0,0,0,0,0,0,0,0,0,7,87,0,0,0,0
Jonathan Stewart,8.00,0,0,0,0,0,0,10,70,0,0,3,12,0,0,0,0
Brent Celek,7.00,0,0,0,0,0,0,0,0,0,0,5,75,0,0,0,0
Marques Colston,7.00,0,0,0,0,0,0,0,0,0,0,3,78,0,0,0,0
Riley Cooper,7.00,0,0,0,0,0,0,0,0,0,0,3,71,0,0,0,0
Matt Forte,7.00,0,0,0,0,0,0,12,59,0,0,6,25,0,0,0,0
Jabar Gaffney,7.00,0,0,0,0,0,0,0,0,0,0,5,72,0,0,0,0
Brian Hartline,7.00,0,0,0,0,0,0,0,0,0,0,4,77,0,0,0,0
DeSean Jackson,7.00,0,0,0,0,0,0,0,0,0,0,4,73,0,0,0,0
Steven Jackson,7.00,0,0,0,0,0,0,17,64,0,0,3,14,0,0,0,0
John Kuhn,7.00,0,0,0,0,0,0,5,5,1,0,1,10,0,0,0,0
Dennis Pitta,7.00,0,0,0,0,0,0,0,0,0,0,2,19,1,0,0,0
Ray Rice,7.00,0,0,0,0,0,0,21,59,0,0,3,24,0,0,0,0
Darren Sproles,7.00,0,0,0,0,0,0,8,54,0,0,2,28,0,0,0,0
Golden Tate,7.00,0,0,0,0,0,0,0,0,0,0,1,15,1,0,0,0
Doug Baldwin,6.00,0,0,0,0,0,0,0,0,0,0,5,60,0,0,0,0
Marion Barber,6.00,0,0,0,0,0,0,10,63,0,0,0,0,0,0,0,0
Anquan Boldin,6.00,0,0,0,0,0,0,0,0,0,0,4,63,0,0,0,0
Dwayne Bowe,6.00,0,0,0,0,0,0,0,0,0,0,7,69,0,0,0,0
Tony Gonzalez,6.00,0,0,0,0,0,0,0,0,0,0,9,69,0,0,0,0
Devery Henderson,6.00,0,0,0,0,0,0,0,0,0,0,5,67,0,0,0,0
Aaron Hernandez,6.00,0,0,0,0,0,0,0,0,0,0,6,62,0,0,0,0
Peyton Hillis,6.00,0,0,0,0,0,0,19,65,0,0,2,-4,0,0,0,0
Rashard Mendenhall,6.00,0,0,0,0,0,0,17,57,0,0,2,10,0,0,0,0
Michael Palmer,6.00,0,0,0,0,0,0,0,0,0,0,2,8,1,0,0,0
Weslye Saunders,6.00,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
Steve Smith,6.00,0,0,0,0,0,0,1,9,0,0,3,68,0,0,0,0
C.J. Spiller,6.00,0,0,0,0,0,0,19,55,0,0,3,15,0,0,0,0
Michael Turner,6.00,0,0,0,0,0,0,19,60,0,0,1,4,0,0,0,0
D.J. Ware,6.00,0,0,0,0,0,0,5,23,0,0,8,45,0,0,0,0
Vincent Brown,5.00,0,0,0,0,0,0,0,0,0,0,3,50,0,0,0,0
Scott Chandler,5.00,0,0,0,0,0,0,0,0,0,0,6,50,0,0,0,0
Michael Crabtree,5.00,0,0,0,0,0,0,0,0,0,0,6,54,0,0,0,0
Larry Fitzgerald,5.00,0,0,0,0,0,0,0,0,0,0,3,55,0,0,0,0
Lavelle Hawkins,5.00,0,0,0,0,0,0,0,0,0,0,5,51,0,0,0,0
Louis Murphy,5.00,0,0,0,0,0,0,0,0,0,0,2,53,0,0,0,0
Chaz Schilens,5.00,0,0,0,0,0,0,0,0,0,0,4,58,0,0,0,0
Kevin Smith,5.00,0,0,0,0,0,0,7,36,0,0,3,21,0,0,0,0
Mike Tolbert,5.00,0,0,0,0,0,0,11,44,0,0,3,19,0,0,0,0
Kellen Winslow,5.00,0,0,0,0,0,0,0,0,0,0,5,52,0,0,0,0
Jake Ballard,4.00,0,0,0,0,0,0,0,0,0,0,3,47,0,0,0,0
Steve Breaston,4.00,0,0,0,0,0,0,0,0,0,0,4,44,0,0,0,0
Nate Burleson,4.00,0,0,0,0,0,0,1,11,0,0,5,39,0,0,0,0
Ryan Grant,4.00,0,0,0,0,0,0,6,20,0,0,3,20,0,0,0,0
Darrius Heyward-Bey,4.00,0,0,0,0,0,0,0,0,0,0,4,42,0,0,0,0
Brandon LaFell,4.00,0,0,0,0,0,0,0,0,0,0,5,46,0,0,0,0
Marcedes Lewis,4.00,0,0,0,0,0,0,0,0,0,0,4,47,0,0,0,0
Austin Pettis,4.00,0,0,0,0,0,0,0,0,0,0,3,45,0,0,0,0
Alex Smith,4.00,24,15,140,0,1,0,2,12,0,0,0,0,0,0,0,0
Jason Witten,4.00,0,0,0,0,0,0,0,0,0,0,4,43,0,0,0,0
Ramses Barden,3.00,0,0,0,0,0,0,0,0,0,0,3,38,0,0,0,0
Dez Bryant,3.00,0,0,0,0,0,0,0,0,0,0,3,35,0,0,0,0
Jared Cook,3.00,0,0,0,0,0,0,0,0,0,0,3,38,0,0,0,0
Owen Daniels,3.00,0,0,0,0,0,0,0,0,0,0,4,31,0,0,0,0
Vernon Davis,3.00,0,0,0,0,0,0,0,0,0,0,4,38,0,0,0,0
Jarett Dillard,3.00,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0
Anthony Fasano,3.00,0,0,0,0,0,0,0,0,0,0,2,32,0,0,0,0
Jermichael Finley,3.00,0,0,0,0,0,0,0,0,0,0,2,38,0,0,0,0
Blaine Gabbert,3.00,29,13,136,0,1,0,1,1,0,0,0,0,0,0,0,0
Pierre Garcon,3.00,0,0,0,0,0,0,2,2,0,0,3,34,0,0,0,0
Brandon Gibson,3.00,0,0,0,0,0,0,0,0,0,0,2,30,0,0,0,0
Frank Gore,3.00,0,0,0,0,0,0,14,39,0,0,1,9,0,0,0,0
Thomas Jones,3.00,0,0,0,0,0,0,13,37,0,0,1,7,0,0,0,0
Dexter McCluster,3.00,0,0,0,0,0,0,9,28,0,0,2,11,0,0,0,0
Joe McKnight,3.00,0,0,0,0,0,0,4,21,0,0,3,19,0,0,0,0
Jeremy Shockey,3.00,0,0,0,0,0,0,0,0,0,0,3,41,0,0,1,0
Roy Williams,3.00,0,0,0,0,0,0,0,0,0,0,3,37,0,0,0,0
Titus Young,3.00,0,0,0,0,0,0,0,0,0,0,1,13,0,1,0,0
Joseph Addai,2.00,0,0,0,0,0,0,7,23,0,0,0,0,0,0,0,0
Jonathan Baldwin,2.00,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0
Jackie Battle,2.00,0,0,0,0,0,0,9,20,0,0,0,0,0,0,0,0
Davone Bess,2.00,0,0,0,0,0,0,0,0,0,0,2,29,0,0,0,0
Andre Caldwell,2.00,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0
Randall Cobb,2.00,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0
Austin Collie,2.00,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0
Ted Ginn Jr.,2.00,0,0,0,0,0,0,1,9,0,0,2,21,0,0,0,0
Clay Harbor,2.00,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0
Andrew Hawkins,2.00,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0
Kendall Hunter,2.00,0,0,0,0,0,0,4,14,0,0,1,13,0,0,0,0
Vincent Jackson,2.00,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0
Michael Jenkins,2.00,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0
