,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Josh Allen,42.00,31,20,424,4,1,0,5,42,0,0,0,0,0,0,0,0
Patrick Mahomes,37.00,43,29,292,4,0,0,4,28,0,0,0,0,0,0,0,0
Taysom Hill,35.00,1,1,22,1,0,0,9,112,3,0,0,0,0,0,0,0
Austin Ekeler,31.00,0,0,0,0,0,0,16,173,1,0,4,26,1,0,0,0
Gabriel Davis,29.00,0,0,0,0,0,0,0,0,0,0,3,171,2,0,0,0
Geno Smith,29.00,25,16,268,3,0,0,3,13,0,0,0,0,0,0,0,0
Jalen Hurts,27.00,36,26,239,0,0,0,15,61,2,0,0,0,0,0,0,0
Travis Kelce,26.00,0,0,0,0,0,0,0,0,0,0,7,25,4,0,0,0
Nick Chubb,25.00,0,0,0,0,0,0,17,134,2,0,0,0,0,0,0,0
Leonard Fournette,25.00,0,0,0,0,0,0,14,56,1,0,10,83,1,0,0,0
Breece Hall,25.00,0,0,0,0,0,0,18,97,1,0,2,100,0,0,0,0
Derrick Henry,25.00,0,0,0,0,0,0,28,102,2,0,2,30,0,0,0,0
Carson Wentz,25.00,38,25,359,2,1,0,5,15,0,0,0,0,0,0,0,0
Davante Adams,24.00,0,0,0,0,0,0,0,0,0,0,3,124,2,0,0,0
Josh Jacobs,24.00,0,0,0,0,0,0,21,154,1,0,5,39,0,0,0,0
Dalvin Cook,23.00,0,0,0,0,0,0,18,94,2,0,2,27,0,0,0,0
Kirk Cousins,23.00,41,32,296,1,1,1,4,4,1,0,0,0,0,0,0,0
Tom Brady,22.00,52,35,351,1,0,1,3,-3,0,0,0,0,0,0,0,0
Dyami Brown,22.00,0,0,0,0,0,0,0,0,0,0,2,105,2,0,0,0
Jimmy Garoppolo,22.00,30,18,253,2,0,0,1,-1,0,0,0,0,0,0,0,0
Tyler Lockett,22.00,0,0,0,0,0,0,0,0,0,0,5,104,2,0,0,0
Derek Carr,21.00,30,19,241,2,0,0,1,3,0,0,0,0,0,0,0,0
Aaron Rodgers,20.00,39,25,222,2,0,0,0,0,0,0,0,0,0,0,0,0
Marcus Mariota,19.00,25,14,147,1,0,1,7,61,0,0,0,0,0,0,0,0
Jeffery Wilson,19.00,0,0,0,0,0,0,17,120,1,0,1,12,0,0,0,0
Joe Burrow,18.00,35,24,217,1,1,0,3,6,1,0,0,0,0,0,0,0
Tevin Coleman,18.00,0,0,0,0,0,0,8,23,1,0,3,44,1,0,0,0
