,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Trevor Lawrence,38.00,42,30,368,3,0,0,3,7,1,0,0,0,0,0,0,0
Jalen Hurts,33.00,31,21,217,2,0,0,7,77,1,0,0,0,0,0,0,0
Jared Goff,31.00,39,27,330,3,0,0,2,9,0,0,0,0,0,0,0,0
Russell Wilson,30.00,36,23,247,3,1,0,4,57,0,0,0,0,0,0,0,0
Kirk Cousins,29.00,41,31,425,2,0,0,0,0,0,0,0,0,0,0,0,0
Evan Engram,28.00,0,0,0,0,0,0,0,0,0,0,11,162,2,0,0,0
Miles Sanders,27.00,0,0,0,0,0,0,17,144,2,0,1,11,0,0,0,0
Patrick Mahomes,26.00,42,28,352,3,3,0,3,-3,0,0,0,0,0,0,0,0
Christian McCaffrey,26.00,0,0,0,0,0,0,14,119,1,0,2,34,1,0,0,0
Geno Smith,26.00,36,21,264,3,2,0,3,20,0,0,0,0,0,0,0,0
Jerry Jeudy,25.00,0,0,0,0,0,0,0,0,0,0,8,73,3,0,0,0
Jerick McKinnon,25.00,0,0,0,0,0,0,6,22,0,0,7,112,2,0,0,0
Brock Purdy,25.00,21,16,185,2,0,0,2,3,1,0,0,0,0,0,0,0
Justin Jefferson,22.00,0,0,0,0,0,0,0,0,0,0,11,223,0,0,0,0
Ryan Tannehill,22.00,38,25,254,2,1,1,2,16,0,0,0,0,0,0,1,0
Josh Allen,21.00,27,16,147,1,0,0,10,47,1,0,0,0,0,0,0,0
Joe Burrow,20.00,33,18,239,2,1,0,6,10,0,0,0,0,0,0,0,0
Justin Herbert,20.00,51,39,367,1,0,0,4,8,0,0,0,0,0,0,0,0
Tyreek Hill,20.00,0,0,0,0,0,0,0,0,0,0,4,81,1,0,0,1
Daniel Jones,20.00,27,18,169,1,0,0,4,26,1,0,0,0,0,0,0,0
Derrick Henry,19.00,0,0,0,0,0,0,17,121,1,0,3,34,0,0,2,0
J.K. Dobbins,18.00,0,0,0,0,0,0,15,120,1,0,0,0,0,0,0,0
Tony Pollard,18.00,0,0,0,0,0,0,10,42,1,0,4,20,1,0,0,0
Deshaun Watson,18.00,42,26,276,1,1,0,6,33,0,0,0,0,0,0,0,0
Ja'Marr Chase,17.00,0,0,0,0,0,0,1,6,0,0,10,119,1,0,0,0
Mike Williams,17.00,0,0,0,0,0,0,0,0,0,0,6,116,1,0,0,0
James Conner,16.00,0,0,0,0,0,0,15,85,1,0,6,29,0,0,0,0
Josh Jacobs,16.00,0,0,0,0,0,0,27,99,1,0,2,15,0,0,0,0
