,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Drew Brees,40.00,39,30,413,4,0,0,4,2,0,0,0,0,0,0,0,0
Peyton Manning,37.00,34,28,327,4,0,0,0,0,0,0,0,0,0,0,0,0
Philip Rivers,32.00,42,35,401,3,1,0,0,0,0,0,0,0,0,0,0,0
Alex Smith,28.00,41,24,288,3,2,0,7,37,0,0,0,0,0,0,0,0
Tony Gonzalez,26.00,0,0,0,0,0,0,0,0,0,0,12,149,2,0,0,0
Adrian Peterson,26.00,0,0,0,0,0,0,23,140,2,0,0,0,0,0,0,0
Matt Ryan,26.00,54,34,421,2,1,0,0,0,0,0,0,0,0,0,0,0
Tom Brady,24.00,31,20,316,2,0,0,5,-2,0,0,0,0,0,0,0,0
Jake Locker,24.00,24,18,149,3,0,0,3,17,0,0,0,0,0,0,0,0
Darren Sproles,24.00,0,0,0,0,0,0,4,28,1,0,7,114,1,0,1,0
Reggie Bush,22.00,0,0,0,0,0,0,18,139,1,0,4,34,0,0,0,0
Victor Cruz,22.00,0,0,0,0,0,0,0,0,0,0,10,164,1,0,0,0
Arian Foster,22.00,0,0,0,0,0,0,27,102,0,0,6,69,1,0,0,0
Jimmy Graham,22.00,0,0,0,0,0,0,0,0,0,0,4,100,2,0,0,0
Brian Hoyer,22.00,38,25,269,2,0,0,4,7,0,0,0,0,0,0,0,0
Andrew Luck,22.00,35,21,257,2,1,0,2,26,0,0,0,0,0,0,0,0
Tony Romo,22.00,37,27,246,2,0,0,1,15,0,0,0,0,0,0,0,0
Matt Schaub,22.00,49,31,355,2,2,0,1,5,0,0,0,0,0,0,0,0
Torrey Smith,22.00,0,0,0,0,0,0,0,0,0,0,5,166,1,0,0,0
Nate Washington,22.00,0,0,0,0,0,0,0,0,0,0,4,105,2,0,0,0
Matt Cassel,21.00,25,16,248,2,0,0,2,5,0,0,0,0,0,0,0,0
Jay Cutler,21.00,47,27,317,2,3,2,1,9,0,0,0,0,0,0,1,0
Greg Jennings,21.00,0,0,0,0,0,0,0,0,0,0,3,92,2,0,0,0
Dez Bryant,20.00,0,0,0,0,0,0,0,0,0,0,6,81,2,0,0,0
