,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Player,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Russell Wilson,45.00,50,32,406,2,0,0,7,51,2,0,0,0,0,0,0,0
Daniel Jones,39.00,36,23,336,2,0,1,4,28,2,0,0,0,0,0,2,0
Mike Evans,37.00,0,0,0,0,0,0,0,0,0,0,8,190,3,0,0,0
Kyle Allen,33.00,26,19,261,4,0,0,3,-1,0,0,0,0,0,0,1,0
Patrick Mahomes,32.00,37,27,374,3,0,0,4,9,0,0,0,0,0,0,0,0
Deshaun Watson,32.00,34,25,351,3,0,0,7,18,0,0,0,0,0,0,1,0
Mark Ingram,31.00,0,0,0,0,0,0,16,103,3,0,4,32,0,0,0,0
Jameis Winston,31.00,37,23,380,3,1,0,4,3,0,0,0,0,0,0,0,0
Keenan Allen,30.00,0,0,0,0,0,0,1,3,0,0,13,183,2,0,0,0
Matt Ryan,28.00,34,29,304,3,1,0,2,3,0,0,0,0,0,0,0,0
Alvin Kamara,27.00,0,0,0,0,0,0,16,69,1,0,9,92,1,0,0,0
Taylor Gabriel,25.00,0,0,0,0,0,0,1,7,0,0,6,75,3,0,0,0
Dak Prescott,25.00,32,19,246,2,1,0,2,7,1,0,0,0,0,0,0,0
Mitchell Trubisky,25.00,31,25,231,3,1,0,1,2,0,0,0,0,0,0,0,0
Carson Wentz,25.00,36,19,259,2,0,0,4,33,0,0,0,0,0,0,0,0
Tom Brady,24.00,42,28,306,2,0,0,2,-1,0,0,0,0,0,0,0,0
Jacoby Brissett,24.00,37,28,310,2,0,0,3,4,0,0,0,0,0,0,0,0
Phillip Lindsay,24.00,0,0,0,0,0,0,21,81,2,0,4,49,0,0,0,0
Christian McCaffrey,24.00,0,0,0,0,0,0,24,153,1,0,3,35,0,0,0,0
Philip Rivers,23.00,46,31,318,2,0,0,2,9,0,0,0,0,0,0,1,0
Cooper Kupp,22.00,0,0,0,0,0,0,0,0,0,0,11,101,2,0,0,0
Tyler Lockett,21.00,0,0,0,0,0,0,0,0,0,0,11,154,1,0,0,0
Gardner Minshew,21.00,30,20,204,2,0,0,4,18,0,0,0,0,0,0,0,0
Teddy Bridgewater,20.00,27,19,177,2,0,0,3,12,0,0,0,0,0,0,0,0
Dalvin Cook,20.00,0,0,0,0,0,0,16,110,1,0,4,33,0,0,0,0
Amari Cooper,20.00,0,0,0,0,0,0,0,0,0,0,6,88,2,0,0,0
Lamar Jackson,20.00,43,22,267,0,0,0,8,46,1,0,0,0,0,0,0,0
Kyler Murray,20.00,43,30,173,2,2,0,8,69,0,0,0,0,0,0,0,0
Sterling Shepard,20.00,0,0,0,0,0,0,2,21,0,0,7,100,1,1,0,0
Jordan Akins,19.00,0,0,0,0,0,0,0,0,0,0,3,73,2,0,0,0
Josh Allen,19.00,36,23,243,1,1,1,9,46,0,0,0,0,0,0,0,0
Derek Carr,19.00,34,27,242,2,1,0,1,0,0,0,0,0,0,0,0,0
LeSean McCoy,19.00,0,0,0,0,0,0,8,54,1,0,3,26,1,0,0,0
Greg Olsen,19.00,0,0,0,0,0,0,0,0,0,0,6,75,2,0,0,0
Andy Dalton,18.00,36,20,250,1,2,0,1,1,1,0,0,0,0,0,0,0
Jared Goff,18.00,38,24,268,2,2,0,4,14,0,0,0,0,0,0,1,0
Austin Hooper,18.00,0,0,0,0,0,0,0,0,0,0,6,66,2,0,0,0
Julio Jones,18.00,0,0,0,0,0,0,0,0,0,0,8,128,1,0,0,0
Tony Pollard,18.00,0,0,0,0,0,0,13,103,1,0,3,25,0,0,0,0
Evan Engram,17.00,0,0,0,0,0,0,0,0,0,0,6,113,1,0,0,0
Case Keenum,17.00,43,30,332,2,3,0,2,3,0,0,0,0,0,0,2,0
Mason Rudolph,17.00,27,14,174,2,1,0,4,15,0,0,0,0,0,0,0,0
Adam Thielen,17.00,0,0,0,0,0,0,1,1,1,0,3,55,1,0,0,0
Nelson Agholor,16.00,0,0,0,0,0,0,0,0,0,0,8,50,2,0,1,0
Marvin Jones,16.00,0,0,0,0,0,0,0,0,0,0,6,101,1,0,0,0
Mecole Hardman,15.00,0,0,0,0,0,0,1,7,0,0,2,97,1,0,0,0
Marcus Mariota,15.00,40,23,304,0,0,0,6,34,0,0,0,0,0,0,0,0
Joe Mixon,15.00,0,0,0,0,0,0,15,60,0,0,2,34,1,0,0,0
Aaron Rodgers,15.00,29,17,235,1,0,0,1,-1,0,0,0,0,0,0,0,0
Marquez Valdes-Scantling,15.00,0,0,0,0,0,0,0,0,0,0,6,99,1,0,0,0
Frank Gore,14.00,0,0,0,0,0,0,14,76,1,0,2,13,0,0,0,0
Marlon Mack,14.00,0,0,0,0,0,0,16,74,1,0,2,14,0,0,0,0
Paul Richardson,14.00,0,0,0,0,0,0,0,0,0,0,8,83,1,0,0,0
JuJu Smith-Schuster,14.00,0,0,0,0,0,0,0,0,0,0,3,81,1,0,0,0
Matthew Stafford,14.00,32,18,201,1,0,0,3,1,0,0,0,0,0,0,0,0
D.J. Chark,13.00,0,0,0,0,0,0,0,0,0,0,4,76,1,0,0,0
Kirk Cousins,13.00,21,15,174,1,0,0,4,16,0,0,0,0,0,0,0,0
Ezekiel Elliott,13.00,0,0,0,0,0,0,19,125,0,0,2,14,0,0,0,0
Aaron Jones,13.00,0,0,0,0,0,0,10,19,2,0,1,4,0,0,0,0
Terry McLaurin,13.00,0,0,0,0,0,0,0,0,0,0,6,70,1,0,0,0
Darren Waller,13.00,0,0,0,0,0,0,1,7,0,0,13,134,0,0,0,0
Jeffery Wilson,13.00,0,0,0,0,0,0,8,18,2,0,0,0,0,0,0,0
Rex Burkhead,12.00,0,0,0,0,0,0,11,47,1,0,6,22,0,0,0,0
Nick Chubb,12.00,0,0,0,0,0,0,23,96,0,0,4,35,0,0,0,0
Will Dissly,12.00,0,0,0,0,0,0,0,0,0,0,6,62,1,0,0,0
Phillip Dorsett,12.00,0,0,0,0,0,0,2,12,0,0,6,53,1,0,0,0
Julian Edelman,12.00,0,0,0,0,0,0,0,0,0,0,7,62,1,0,0,0
Jimmy Garoppolo,12.00,32,23,277,1,2,0,6,3,0,0,0,0,0,0,1,0
T.Y. Hilton,12.00,0,0,0,0,0,0,0,0,0,0,8,65,1,0,0,0
Ronald Jones II,12.00,0,0,0,0,0,0,14,80,0,0,1,41,0,0,0,0
Dawson Knox,12.00,0,0,0,0,0,0,1,9,0,0,3,67,1,0,0,0
D.J. Moore,12.00,0,0,0,0,0,0,1,12,0,0,1,52,1,0,0,0
Brandin Cooks,11.00,0,0,0,0,0,0,1,8,0,0,8,112,0,0,0,0
David Johnson,11.00,0,0,0,0,0,0,11,37,0,0,6,28,1,0,0,0
Diontae Johnson,11.00,0,0,0,0,0,0,1,6,0,0,3,52,1,0,0,0
Alexander Mattison,11.00,0,0,0,0,0,0,12,58,1,0,0,0,0,0,0,0
Baker Mayfield,11.00,36,18,195,1,1,0,1,-1,0,0,0,0,0,0,0,0
Zach Pascal,11.00,0,0,0,0,0,0,0,0,0,0,2,53,1,0,0,0
Curtis Samuel,11.00,0,0,0,0,0,0,0,0,0,0,5,53,1,0,0,0
Miles Sanders,11.00,0,0,0,0,0,0,13,53,0,0,2,73,0,0,1,0
Michael Thomas,11.00,0,0,0,0,0,0,0,0,0,0,5,54,1,0,0,0
Darren Fells,10.00,0,0,0,0,0,0,0,0,0,0,5,49,1,0,0,0
Derrick Henry,10.00,0,0,0,0,0,0,17,44,1,0,1,2,0,0,0,0
Demarcus Robinson,10.00,0,0,0,0,0,0,0,0,0,0,3,43,1,0,0,0
Darrel Williams,10.00,0,0,0,0,0,0,9,62,0,0,5,47,0,0,0,0
Larry Fitzgerald,9.00,0,0,0,0,0,0,0,0,0,0,5,36,1,0,0,0
Jordan Howard,9.00,0,0,0,0,0,0,11,37,1,0,0,0,0,0,0,0
Adam Humphries,9.00,0,0,0,0,0,0,0,0,0,0,6,93,0,0,0,0
Kerryon Johnson,9.00,0,0,0,0,0,0,20,36,1,0,1,7,0,0,0,0
J.J. Nelson,9.00,0,0,0,0,0,0,0,0,0,0,4,36,1,0,0,0
Josh Rosen,9.00,39,18,200,0,0,0,3,13,0,0,0,0,0,0,0,0
Chris Thompson,9.00,0,0,0,0,0,0,7,29,0,0,4,79,0,0,0,0
Matt Breida,8.00,0,0,0,0,0,0,14,68,0,0,2,20,0,0,0,0
Leonard Fournette,8.00,0,0,0,0,0,0,15,66,0,0,6,26,0,0,0,0
Devonta Freeman,8.00,0,0,0,0,0,0,16,88,0,0,3,7,0,0,0,0
Josh Gordon,8.00,0,0,0,0,0,0,1,1,0,0,6,83,0,0,0,0
Travis Kelce,8.00,0,0,0,0,0,0,0,0,0,0,7,89,0,0,0,0
Dante Pettis,8.00,0,0,0,0,0,0,0,0,0,0,4,20,1,0,0,0
Darius Slayton,8.00,0,0,0,0,0,0,0,0,0,0,3,82,0,0,0,0
Kenny Stills,8.00,0,0,0,0,0,0,0,0,0,0,4,89,0,0,0,0
Courtland Sutton,8.00,0,0,0,0,0,0,0,0,0,0,5,87,0,0,0,0
Tyrell Williams,8.00,0,0,0,0,0,0,0,0,0,0,3,29,1,0,0,0
Austin Ekeler,7.00,0,0,0,0,0,0,9,36,0,0,7,45,0,0,0,0
Royce Freeman,7.00,0,0,0,0,0,0,15,63,0,0,4,10,0,0,0,0
Carlos Hyde,7.00,0,0,0,0,0,0,10,19,1,0,0,0,0,0,0,0
Sony Michel,7.00,0,0,0,0,0,0,9,11,1,0,0,0,0,0,0,0
David Montgomery,7.00,0,0,0,0,0,0,13,67,0,0,3,14,0,0,0,0
James O'Shaughnessy,7.00,0,0,0,0,0,0,0,0,0,0,2,18,1,0,0,0
Mohamed Sanu,7.00,0,0,0,0,0,0,1,2,0,0,6,75,0,0,0,0
Tajae Sharpe,7.00,0,0,0,0,0,0,0,0,0,0,2,70,0,0,0,0
Auden Tate,7.00,0,0,0,0,0,0,0,0,0,0,6,88,0,0,1,0
Jamaal Williams,7.00,0,0,0,0,0,0,12,59,0,0,2,27,0,0,0,0
Cole Beasley,6.00,0,0,0,0,0,0,0,0,0,0,8,48,0,1,0,0
Tyler Boyd,6.00,0,0,0,0,0,0,0,0,0,0,6,68,0,0,0,0
Gus Edwards,6.00,0,0,0,0,0,0,7,53,0,0,2,15,0,0,0,0
Zach Ertz,6.00,0,0,0,0,0,0,0,0,0,0,4,64,0,0,0,0
Demetrius Harris,6.00,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
Mack Hollins,6.00,0,0,0,0,0,0,0,0,0,0,4,62,0,0,0,0
DeAndre Hopkins,6.00,0,0,0,0,0,0,0,0,0,0,6,67,0,0,0,0
O.J. Howard,6.00,0,0,0,0,0,0,0,0,0,0,3,66,0,0,0,0
Jarvis Landry,6.00,0,0,0,0,0,0,0,0,0,0,3,62,0,0,0,0
D.K. Metcalf,6.00,0,0,0,0,0,0,0,0,0,0,2,67,0,0,0,0
Raheem Mostert,6.00,0,0,0,0,0,0,12,79,0,0,0,0,0,0,1,0
Allen Robinson,6.00,0,0,0,0,0,0,0,0,0,0,6,60,0,0,0,0
Irv Smith,6.00,0,0,0,0,0,0,0,0,0,0,3,60,0,0,0,0
Delanie Walker,6.00,0,0,0,0,0,0,0,0,0,0,7,64,0,0,0,0
